season,week,playerId,position,points,touches,tds,dealt
2024,3,00-0033854,RB,2.7653,3.0750,0.1500,2.56 2.67 5.12 8.64 0.53 0.00 9.81 0.21 1.17 15.15 1.28 6.19 0.11 4.69 0.21 0.00 0.00 5.33 10.88 0.64 0.00 0.00 2.13 4.59 0.53 2.67 0.00 2.56 0.96 6.08 -0.11 8.96 3.09 1.92 0.64 0.53 0.00 0.85 0.00 0.00
2024,3,00-0033857,WR,6.7184,3.3500,0.2000,16.88 13.28 12.96 3.59 3.92 2.94 4.36 12.41 14.16 5.99 3.59 5.66 4.79 7.95 7.95 8.71 14.05 2.83 7.08 11.11 5.23 3.59 4.46 20.80 6.64 4.36 3.48 4.36 4.03 6.10 1.96 14.26 4.36 2.50 2.72 2.94 6.64 4.79 1.31 0.00
2024,3,00-0033858,TE,3.9500,3.2000,0.1000,10.50 6.08 6.33 14.92 3.67 2.92 8.42 6.58 0.00 0.00 6.75 2.50 1.42 5.08 1.08 1.58 3.42 0.00 4.33 1.67 2.92 7.67 0.83 2.33 0.00 2.08 5.25 2.00 6.00 3.92 6.50 5.58 0.00 1.42 8.00 1.17 1.33 2.25 7.33 4.17
2024,3,00-0033873,QB,20.9034,2.8500,0.1250,23.59 25.07 14.29 16.16 8.58 22.32 10.50 47.06 21.97 17.18 13.92 19.56 33.19 24.52 21.78 39.42 14.37 31.45 32.30 18.05 14.83 24.65 17.73 24.46 7.84 12.74 7.62 33.06 28.22 23.00 14.07 17.29 14.11 12.59 10.63 24.85 15.70 21.54 13.94 42.01
2024,3,00-0033891,WR,10.9879,7.4000,0.2750,3.66 4.10 11.64 0.00 2.59 4.74 1.62 3.02 19.08 32.66 10.13 10.99 32.66 9.38 11.32 13.26 13.80 13.15 0.00 12.93 20.91 19.83 8.73 10.02 20.59 29.32 8.62 3.45 15.30 15.74 0.00 7.76 14.98 4.63 6.90 6.90 15.95 4.74 10.89 3.56
2024,3,00-0033893,RB,3.7592,5.7500,0.1250,5.93 11.55 0.72 0.92 1.84 2.04 1.33 1.53 1.64 9.40 2.25 3.48 5.93 3.37 5.83 6.54 6.34 3.27 2.15 11.35 0.51 0.41 4.70 1.94 5.21 0.00 0.61 4.09 2.04 3.88 10.73 0.61 8.38 3.07 2.66 6.24 2.76 1.74 0.20 3.17
2024,3,00-0033895,TE,3.4445,2.8000,0.0750,2.31 9.13 1.94 6.46 3.50 0.00 3.04 1.84 0.00 3.41 0.00 0.00 5.16 0.00 10.61 4.89 0.83 3.23 1.75 2.58 3.87 8.12 4.43 3.32 6.82 7.75 0.00 6.46 3.23 7.19 0.18 0.37 1.48 5.26 4.24 0.74 4.80 0.00 6.64 2.21
2024,3,00-0033906,RB,18.9434,17.0250,0.5750,9.96 29.64 5.84 12.02 7.55 23.46 24.61 31.82 16.25 8.58 32.96 9.50 16.14 15.11 29.07 15.45 10.19 33.65 19.80 9.38 29.41 7.78 35.25 31.93 28.73 14.88 13.73 25.52 18.08 13.16 28.84 14.42 8.35 36.51 11.10 21.40 12.70 8.47 12.25 24.26
2024,3,00-0033921,WR,12.3070,8.6750,0.1750,9.40 11.88 11.78 7.03 5.89 16.22 3.31 6.20 18.08 5.58 39.27 6.41 13.54 3.82 15.60 8.68 17.77 11.26 10.95 19.01 3.51 12.19 14.88 11.06 18.91 24.59 0.00 16.64 20.98 3.62 8.06 11.88 11.37 12.50 13.95 10.54 8.27 28.93 5.17 13.54
2024,3,00-0033923,RB,4.4345,5.7000,0.2000,7.51 12.96 6.97 1.85 3.59 1.85 1.09 0.11 4.46 0.65 0.98 2.18 1.09 9.04 5.66 5.12 11.00 2.61 0.22 1.20 2.72 18.08 3.27 0.54 2.18 10.02 3.81 1.96 1.09 0.87 0.98 9.04 2.83 11.98 12.96 -0.22 2.94 2.83 2.94 6.42
2024,3,00-0033925,RB,5.3004,6.8250,0.2750,1.48 1.38 2.37 14.83 0.89 1.48 2.67 4.15 9.10 7.02 -0.10 7.81 1.78 8.70 1.68 19.98 9.10 2.08 7.12 3.46 15.03 3.16 9.10 8.80 0.99 7.22 11.57 4.75 1.38 17.01 1.58 5.24 0.89 0.59 0.20 0.49 2.87 9.10 2.47 2.57
