season,week,offense,defense,drive,down,togo,yardline,margin,seconds,grouping,shell,box,playType,yards,firstDown,touchdown,turnover,shotgun,noHuddle
2024,16,LV,JAX,23,2,12,50,5,225,11,nickel,5,offenceFlag,10,0,0,0,1,0
2024,16,LV,JAX,23,2,22,60,5,219,11,nickel,6,run,6,0,0,0,0,0
2024,16,LV,JAX,23,3,16,54,5,178,11,dime,4,pass,6,0,0,0,1,0
2024,16,LV,JAX,23,4,10,48,5,172,,,,punt,0,0,0,0,0,0
2024,16,JAX,LV,24,1,10,93,-5,164,11,nickel,6,pass,4,0,0,0,1,0
2024,16,JAX,LV,24,2,6,89,-5,143,11,nickel,6,pass,2,0,0,0,1,1
2024,16,JAX,LV,24,3,4,87,-5,122,11,nickel,6,pass,6,1,0,0,1,1
2024,16,JAX,LV,24,1,10,81,-5,117,12,nickel,6,pass,20,1,0,0,1,0
2024,16,JAX,LV,24,1,10,61,-5,89,12,nickel,4,pass,0,0,0,0,1,1
2024,16,JAX,LV,24,2,10,61,-5,87,11,dime,5,pass,9,0,0,0,1,0
2024,16,JAX,LV,24,3,1,52,-5,68,11,dime,6,pass,0,0,0,0,1,1
2024,16,JAX,LV,24,4,1,52,-5,65,11,dime,6,offenceFlag,10,0,0,0,1,0
2024,16,JAX,LV,24,4,11,62,-5,60,11,dime,5,pass,8,0,0,0,1,0
2024,16,LV,JAX,25,1,10,46,5,52,12,base,7,run,3,0,0,0,0,0
2024,16,LA,NYJ,1,1,10,79,0,3595,11,nickel,7,pass,9,0,0,0,0,0
2024,16,LA,NYJ,1,2,1,70,0,3562,12,base,8,run,3,1,0,0,0,0
2024,16,LA,NYJ,1,1,10,67,0,3522,11,nickel,7,pass,0,0,0,0,0,0
2024,16,LA,NYJ,1,2,10,67,0,3519,11,nickel,6,run,7,0,0,0,1,0
2024,16,LA,NYJ,1,3,3,60,0,3481,11,nickel,6,run,9,1,0,0,1,0
2024,16,LA,NYJ,1,1,10,51,0,3445,11,nickel,7,run,8,0,0,0,0,0
2024,16,LA,NYJ,1,2,2,43,0,3405,11,nickel,7,run,0,0,0,0,0,0
2024,16,LA,NYJ,1,3,2,43,0,3362,11,nickel,6,run,3,1,0,0,0,0
2024,16,LA,NYJ,1,1,10,40,0,3325,12,nickel,8,pass,0,0,0,0,0,0
2024,16,LA,NYJ,1,2,10,40,0,3284,11,nickel,6,run,3,0,0,0,1,0
2024,16,LA,NYJ,1,3,7,37,0,3238,11,nickel,6,pass,0,0,0,0,1,0
2024,16,LA,NYJ,1,4,7,37,0,3235,heavy,base,,punt,0,0,0,0,0,0
2024,16,NYJ,LA,2,1,10,99,0,3225,12,base,8,run,7,0,0,0,0,0
2024,16,NYJ,LA,2,2,3,92,0,3188,12,base,6,run,5,1,0,0,0,0
2024,16,NYJ,LA,2,1,10,87,0,3152,12,base,7,pass,12,1,0,0,0,0
2024,16,NYJ,LA,2,1,10,75,0,3107,12,base,7,pass,0,0,0,0,1,0
2024,16,NYJ,LA,2,2,10,75,0,3101,12,base,7,run,3,0,0,0,1,0
2024,16,NYJ,LA,2,3,7,72,0,3059,11,dime,6,pass,15,1,0,0,1,0
2024,16,NYJ,LA,2,1,10,57,0,3017,11,nickel,6,pass,9,0,0,0,1,0
2024,16,NYJ,LA,2,2,1,48,0,2980,12,base,7,pass,20,1,0,0,0,0
2024,16,NYJ,LA,2,1,10,28,0,2937,11,nickel,6,run,1,0,0,0,0,0
2024,16,NYJ,LA,2,2,9,27,0,2892,12,nickel,8,run,3,0,0,0,0,0
2024,16,NYJ,LA,2,3,6,24,0,2852,11,dime,6,pass,4,0,0,0,1,0
2024,16,NYJ,LA,2,4,2,20,0,2810,11,dime,5,pass,8,1,0,0,1,0
2024,16,NYJ,LA,2,1,10,12,0,2770,11,nickel,7,run,1,0,0,0,0,0
2024,16,NYJ,LA,2,2,9,11,0,2730,12,base,7,pass,11,1,1,0,0,0
2024,16,LA,NYJ,3,1,10,88,-6,2717,11,nickel,7,run,3,0,0,0,0,0
2024,16,LA,NYJ,3,2,7,85,-6,2700,11,nickel,7,run,0,0,0,0,0,0
2024,16,LA,NYJ,3,3,7,85,-6,2658,,nickel,6,pass,12,1,0,0,1,0
2024,16,LA,NYJ,3,1,10,73,-6,2614,11,nickel,7,run,7,0,0,0,0,0
2024,16,LA,NYJ,3,2,3,66,-6,2573,12,base,7,pass,-1,0,0,0,0,0
2024,16,LA,NYJ,3,3,4,67,-6,2527,,nickel,5,pass,8,1,0,0,1,0
2024,16,LA,NYJ,3,1,10,59,-6,2486,11,nickel,6,run,3,0,0,0,0,0
2024,16,LA,NYJ,3,2,7,56,-6,2445,11,nickel,6,run,10,1,0,0,0,0
2024,16,LA,NYJ,3,1,10,46,-6,2403,11,nickel,7,offenceFlag,5,0,0,0,0,0
2024,16,LA,NYJ,3,1,15,51,-6,2372,11,nickel,6,pass,0,0,0,0,1,0
2024,16,LA,NYJ,3,2,15,51,-6,2368,11,nickel,7,pass,0,0,0,1,1,0
2024,16,NYJ,LA,4,1,10,76,6,2363,12,base,7,pass,5,0,0,0,0,0
2024,16,NYJ,LA,4,2,5,71,6,2321,11,nickel,6,pass,0,0,0,0,1,0
2024,16,NYJ,LA,4,3,5,71,6,2318,11,dime,6,pass,4,0,0,0,1,0
2024,16,NYJ,LA,4,4,1,67,6,2281,11,nickel,7,run,0,0,0,0,1,0
2024,16,LA,NYJ,5,1,10,33,-6,2276,11,nickel,6,run,13,1,0,0,1,0
2024,16,LA,NYJ,5,1,10,20,-6,2231,12,base,7,pass,18,1,0,0,0,0
2024,16,LA,NYJ,5,1,2,2,-6,2185,11,nickel,8,run,2,1,1,0,0,0
2024,16,NYJ,LA,6,1,10,70,0,2182,11,nickel,6,run,7,0,0,0,1,0
2024,16,NYJ,LA,6,2,3,63,0,2141,11,nickel,6,run,4,1,0,0,1,0
2024,16,NYJ,LA,6,1,10,59,0,2107,21,base,7,pass,5,0,0,0,1,0
2024,16,NYJ,LA,6,2,5,54,0,2069,21,base,7,pass,13,1,0,0,1,0
2024,16,NYJ,LA,6,1,10,41,0,2033,11,nickel,7,run,3,0,0,0,0,0
2024,16,NYJ,LA,6,2,7,38,0,1989,12,base,7,run,3,0,0,0,0,0
2024,16,NYJ,LA,6,3,4,35,0,1947,11,dime,6,offenceFlag,10,0,0,0,1,0
2024,16,NYJ,LA,6,3,14,45,0,1920,11,dime,6,pass,11,0,0,0,1,0
2024,16,NYJ,LA,6,4,3,34,0,1874,11,dime,6,pass,11,1,0,0,1,0
2024,16,NYJ,LA,6,1,10,23,0,1869,11,dime,5,run,4,0,0,0,1,0
2024,16,NYJ,LA,6,2,6,19,0,1833,11,dime,6,pass,0,0,0,0,1,1
2024,16,NYJ,LA,6,3,6,19,0,1830,11,dime,,offenceFlag,5,0,0,0,1,0
2024,16,NYJ,LA,6,3,11,24,0,1830,11,dime,5,pass,15,1,0,0,1,0
2024,16,NYJ,LA,6,1,9,9,0,1821,11,dime,6,pass,6,0,0,0,1,0
2024,16,NYJ,LA,6,2,3,3,0,1814,11,nickel,6,pass,0,0,0,0,1,0
2024,16,NYJ,LA,6,3,3,3,0,1809,11,dime,6,pass,0,0,0,0,1,0
2024,16,NYJ,LA,6,4,3,3,0,1803,,base,,field_goal,0,0,0,0,0,0
2024,16,NYJ,LA,7,1,10,71,3,1795,12,base,7,pass,0,0,0,0,0,0
2024,16,NYJ,LA,7,2,10,71,3,1790,11,nickel,6,offenceFlag,10,0,0,0,1,0
2024,16,NYJ,LA,7,2,20,81,3,1764,11,dime,6,run,6,0,0,0,1,0
2024,16,NYJ,LA,7,3,14,75,3,1723,11,dime,6,pass,19,1,0,0,1,0
2024,16,NYJ,LA,7,1,10,56,3,1682,11,nickel,5,run,9,0,0,0,1,0
2024,16,NYJ,LA,7,2,1,47,3,1637,12,base,7,run,1,1,0,0,0,0
2024,16,NYJ,LA,7,1,10,46,3,1598,12,base,7,pass,7,0,0,0,0,0
2024,16,NYJ,LA,7,2,3,39,3,1556,12,base,6,run,2,0,0,0,1,0
2024,16,NYJ,LA,7,3,1,37,3,1516,12,base,7,pass,7,1,0,0,0,0
2024,16,NYJ,LA,7,1,10,30,3,1472,11,nickel,6,run,2,0,0,0,1,0
2024,16,NYJ,LA,7,2,8,28,3,1430,11,nickel,6,pass,9,1,0,0,1,0
2024,16,NYJ,LA,7,1,10,19,3,1383,12,base,7,offenceFlag,5,0,0,0,0,0
2024,16,NYJ,LA,7,1,15,24,3,1353,11,nickel,5,offenceFlag,5,0,0,0,1,0
2024,16,NYJ,LA,7,1,20,29,3,1330,11,nickel,6,run,4,0,0,0,1,0
2024,16,NYJ,LA,7,2,16,25,3,1263,11,nickel,6,pass,0,0,0,0,1,0
2024,16,NYJ,LA,7,3,16,25,3,1260,11,dime,6,pass,12,0,0,0,1,0
2024,16,NYJ,LA,7,4,4,13,3,1219,11,dime,6,pass,0,0,0,0,1,0
2024,16,LA,NYJ,8,1,10,86,-3,1215,11,nickel,6,pass,12,1,0,0,1,0
2024,16,LA,NYJ,8,1,10,74,-3,1183,11,nickel,6,run,8,0,0,0,0,0
2024,16,LA,NYJ,8,2,2,66,-3,1139,11,nickel,7,penalty,12,1,0,0,0,0
2024,16,LA,NYJ,8,1,10,54,-3,1134,11,nickel,7,run,9,0,0,0,0,0
2024,16,LA,NYJ,8,2,1,45,-3,1105,11,nickel,7,run,6,1,0,0,0,0
2024,16,LA,NYJ,8,1,10,39,-3,1068,11,nickel,7,run,8,0,0,0,0,0
2024,16,LA,NYJ,8,2,2,31,-3,1028,11,nickel,6,run,4,1,0,0,0,0
2024,16,LA,NYJ,8,1,10,27,-3,985,11,nickel,7,run,1,0,0,0,0,0
2024,16,LA,NYJ,8,2,9,26,-3,943,11,nickel,7,pass,4,0,0,0,1,0
2024,16,LA,NYJ,8,3,5,22,-3,900,11,nickel,6,pass,5,1,0,0,1,0
2024,16,LA,NYJ,8,1,10,17,-3,859,11,nickel,6,pass,-3,0,0,0,1,0
2024,16,LA,NYJ,8,2,13,20,-3,818,11,nickel,6,run,5,0,0,0,1,0
2024,16,LA,NYJ,8,3,8,15,-3,772,11,nickel,,offenceFlag,5,0,0,0,1,0
2024,16,LA,NYJ,8,3,13,20,-3,772,11,nickel,6,pass,0,0,0,0,1,0
2024,16,LA,NYJ,8,4,13,20,-3,767,,base,,field_goal,0,0,0,0,0,0
2024,16,NYJ,LA,9,1,10,72,0,757,11,nickel,6,run,3,0,0,0,0,0
2024,16,NYJ,LA,9,2,7,69,0,718,11,nickel,6,pass,0,0,0,0,1,0
2024,16,NYJ,LA,9,3,7,69,0,713,11,dime,6,pass,-10,0,0,1,1,0
2024,16,LA,NYJ,10,1,10,21,0,703,11,base,7,run,8,0,0,0,0,0
2024,16,LA,NYJ,10,2,2,13,0,659,12,base,7,run,2,1,0,0,0,0
2024,16,LA,NYJ,10,1,10,11,0,617,12,base,7,pass,11,1,1,0,0,0
2024,16,NYJ,LA,11,1,10,59,-7,605,21,base,6,run,7,0,0,0,1,0
2024,16,NYJ,LA,11,2,3,52,-7,568,21,base,6,offenceFlag,10,0,0,0,1,0
2024,16,NYJ,LA,11,2,13,62,-7,540,11,dime,5,pass,9,0,0,0,1,0
2024,16,NYJ,LA,11,3,4,53,-7,510,11,dime,6,pass,0,0,0,0,1,0
2024,16,NYJ,LA,11,4,4,53,-7,507,11,dime,6,pass,0,0,0,0,1,0
2024,16,LA,NYJ,12,1,10,46,7,503,11,nickel,7,pass,27,1,0,0,0,0
2024,16,LA,NYJ,12,1,10,19,7,453,11,nickel,6,run,1,0,0,0,0,0
2024,16,LA,NYJ,12,1,19,28,7,436,11,nickel,6,pass,1,0,0,0,1,0
2024,16,LA,NYJ,12,2,18,27,7,396,11,nickel,6,run,8,0,0,0,1,0
2024,16,LA,NYJ,12,3,25,34,7,367,11,nickel,6,pass,7,0,0,0,1,0
2024,16,LA,NYJ,12,4,18,27,7,322,,base,,field_goal,0,0,0,0,0,0
2024,16,NYJ,LA,13,1,10,70,-10,317,11,dime,6,pass,8,0,0,0,1,0
2024,16,NYJ,LA,13,2,2,62,-10,292,11,dime,6,pass,6,1,0,0,1,1
2024,16,NYJ,LA,13,1,10,56,-10,266,11,dime,6,pass,3,0,0,0,1,1
2024,16,NYJ,LA,13,2,7,53,-10,236,11,dime,6,pass,0,0,0,0,1,1
2024,16,NYJ,LA,13,3,7,53,-10,231,11,dime,5,pass,10,1,0,0,1,0
2024,16,NYJ,LA,13,1,10,43,-10,208,11,dime,6,pass,0,0,0,0,1,1
2024,16,NYJ,LA,13,2,10,43,-10,204,11,dime,5,pass,11,1,0,0,1,0
2024,16,NYJ,LA,13,1,10,32,-10,182,11,dime,6,pass,2,0,0,0,1,1
2024,16,NYJ,LA,13,2,8,30,-10,157,11,dime,6,pass,0,0,0,0,1,1
2024,16,NYJ,LA,13,3,8,30,-10,154,11,dime,5,pass,4,0,0,0,1,0
2024,16,NYJ,LA,13,4,4,26,-10,122,11,dime,,offenceFlag,5,0,0,0,1,1
2024,16,NYJ,LA,13,4,9,31,-10,122,,base,,field_goal,0,0,0,0,0,0
2024,16,LA,NYJ,14,1,10,61,10,117,12,base,7,run,3,0,0,0,0,0
2024,16,LA,NYJ,14,2,7,58,10,113,12,base,6,run,2,0,0,0,0,0
2024,16,LA,NYJ,14,3,5,56,10,109,12,base,7,run,0,0,0,0,0,0
2024,16,LA,NYJ,14,4,5,56,10,104,heavy,base,,punt,0,0,0,1,0,0
2024,16,MIN,SEA,1,1,10,70,0,3600,11,nickel,7,pass,9,0,0,0,0,0
2024,16,MIN,SEA,1,2,1,61,0,3559,11,nickel,6,run,14,1,0,0,0,0
2024,16,MIN,SEA,1,1,10,47,0,3514,12,base,7,pass,4,0,0,0,0,0
2024,16,MIN,SEA,1,2,6,43,0,3476,12,nickel,6,run,3,0,0,0,0,0
2024,16,MIN,SEA,1,3,3,40,0,3440,11,dime,5,pass,0,0,0,0,1,0
2024,16,MIN,SEA,1,4,3,40,0,3436,11,dime,5,pass,8,1,0,0,1,0
2024,16,MIN,SEA,1,1,10,32,0,3400,11,nickel,6,run,3,0,0,0,0,0
2024,16,MIN,SEA,1,2,7,29,0,3360,11,nickel,6,pass,12,1,0,0,0,0
2024,16,MIN,SEA,1,1,10,17,0,3318,11,nickel,6,pass,7,0,0,0,1,0
2024,16,MIN,SEA,1,2,3,10,0,3276,12,nickel,6,run,0,0,0,0,0,0
2024,16,MIN,SEA,1,3,3,10,0,3236,11,nickel,6,pass,5,1,0,0,1,0
2024,16,MIN,SEA,1,1,5,5,0,3189,11,base,6,pass,5,1,1,0,0,0
2024,16,SEA,MIN,2,1,10,68,-7,3181,12,base,6,run,6,0,0,0,0,0
2024,16,SEA,MIN,2,2,4,62,-7,3153,11,nickel,6,run,2,0,0,0,0,0
2024,16,SEA,MIN,2,3,2,60,-7,3105,11,nickel,,offenceFlag,5,0,0,0,1,0
2024,16,SEA,MIN,2,3,7,65,-7,3082,11,dime,6,pass,0,0,0,0,1,0
2024,16,SEA,MIN,2,4,7,65,-7,3076,21,,,punt,0,0,0,0,0,0
2024,16,MIN,SEA,3,1,10,91,7,3069,12,nickel,6,run,9,0,0,0,0,0
2024,16,MIN,SEA,3,2,1,82,7,3034,12,nickel,6,run,5,1,0,0,0,0
2024,16,MIN,SEA,3,1,10,77,7,2997,11,nickel,6,pass,7,0,0,0,1,0
2024,16,MIN,SEA,3,2,3,70,7,2961,11,nickel,6,run,5,1,0,0,0,1
2024,16,MIN,SEA,3,1,10,65,7,2919,12,base,6,run,5,0,0,0,0,0
2024,16,MIN,SEA,3,2,5,60,7,2879,12,nickel,6,pass,0,0,0,0,0,0
2024,16,MIN,SEA,3,3,5,60,7,2874,,dime,6,pass,0,0,0,0,1,0
2024,16,MIN,SEA,3,4,5,60,7,2866,,base,,punt,0,0,0,0,0,0
2024,16,SEA,MIN,4,1,10,87,-7,2858,12,nickel,6,run,11,1,0,0,0,0
2024,16,SEA,MIN,4,1,10,76,-7,2819,12,base,7,pass,17,1,0,0,0,0
2024,16,SEA,MIN,4,1,10,59,-7,2781,11,nickel,6,pass,8,0,0,0,1,0
2024,16,SEA,MIN,4,2,2,51,-7,2733,12,base,6,pass,6,1,0,0,0,0
2024,16,SEA,MIN,4,1,10,45,-7,2700,11,nickel,6,pass,15,1,0,0,1,0
2024,16,SEA,MIN,4,1,10,30,-7,2657,12,nickel,6,run,5,0,0,0,0,0
2024,16,SEA,MIN,4,2,5,25,-7,2621,11,nickel,5,pass,25,1,1,0,1,0
2024,16,MIN,SEA,5,1,10,70,0,2615,11,nickel,6,run,3,0,0,0,0,0
2024,16,MIN,SEA,5,2,7,67,0,2574,11,nickel,6,pass,0,0,0,0,1,0
2024,16,MIN,SEA,5,3,7,67,0,2571,11,dime,6,pass,-9,0,0,0,1,1
2024,16,MIN,SEA,5,4,16,76,0,2533,,base,,punt,0,0,0,0,0,0
2024,16,SEA,MIN,6,1,10,88,0,2521,12,nickel,7,pass,0,0,0,0,1,0
2024,16,SEA,MIN,6,2,10,88,0,2518,11,nickel,6,pass,7,0,0,0,1,0
2024,16,SEA,MIN,6,3,3,81,0,2480,11,dime,5,pass,2,0,0,0,1,0
2024,16,SEA,MIN,6,4,1,79,0,2437,21,,,punt,0,0,0,0,0,0
2024,16,MIN,SEA,7,1,10,67,0,2429,12,base,7,pass,15,1,0,0,0,0
2024,16,MIN,SEA,7,1,10,52,0,2393,12,base,6,run,2,0,0,0,0,0
2024,16,MIN,SEA,7,2,8,50,0,2350,11,dime,6,pass,19,1,0,0,1,0
2024,16,MIN,SEA,7,1,10,31,0,2311,11,base,7,pass,9,0,0,0,0,0
2024,16,MIN,SEA,7,2,1,22,0,2273,11,nickel,6,run,1,1,0,0,0,0
2024,16,MIN,SEA,7,1,10,21,0,2232,11,nickel,6,pass,0,0,0,0,1,0
2024,16,MIN,SEA,7,2,10,21,0,2227,11,nickel,6,run,2,0,0,0,1,0
2024,16,MIN,SEA,7,3,8,19,0,2181,11,dime,5,defenceFlag,5,0,0,0,1,0
2024,16,MIN,SEA,7,3,3,14,0,2154,11,nickel,5,pass,14,1,1,0,1,0
2024,16,SEA,MIN,8,1,10,70,-7,2150,12,nickel,6,pass,0,0,0,1,0,0
2024,16,MIN,SEA,9,1,10,31,7,2142,12,nickel,6,run,2,0,0,0,0,0
2024,16,MIN,SEA,9,2,8,29,7,2103,11,dime,5,pass,-12,0,0,0,0,0
2024,16,MIN,SEA,9,3,20,41,7,2056,,dime,6,pass,7,0,0,0,1,0
2024,16,MIN,SEA,9,4,13,34,7,2018,,base,,field_goal,0,0,0,0,0,0
2024,16,SEA,MIN,10,1,10,81,-10,2008,12,nickel,6,pass,1,0,0,0,1,0
2024,16,SEA,MIN,10,2,9,80,-10,1968,12,nickel,6,run,1,0,0,0,0,0
2024,16,SEA,MIN,10,3,8,79,-10,1930,11,dime,5,pass,0,0,0,0,1,0
2024,16,SEA,MIN,10,4,8,79,-10,1924,21,base,,punt,0,0,0,0,0,0
2024,16,MIN,SEA,11,1,10,71,10,1917,11,nickel,6,pass,0,0,0,0,0,0
2024,16,MIN,SEA,11,2,10,71,10,1909,11,nickel,6,pass,0,0,0,0,1,0
2024,16,MIN,SEA,11,3,10,71,10,1902,11,nickel,6,pass,7,0,0,0,1,0
2024,16,MIN,SEA,11,4,3,64,10,1897,,base,,punt,0,0,0,0,0,0
2024,16,SEA,MIN,12,1,10,88,-10,1885,11,dime,6,pass,20,1,0,0,1,0
2024,16,SEA,MIN,12,1,10,68,-10,1867,11,dime,,offenceFlag,5,0,0,0,1,1
2024,16,SEA,MIN,12,1,15,73,-10,1867,11,dime,6,pass,12,0,0,0,1,0
2024,16,SEA,MIN,12,2,3,61,-10,1842,11,dime,6,pass,13,1,0,0,1,1
2024,16,SEA,MIN,12,1,10,48,-10,1837,11,dime,4,pass,25,1,0,0,1,0
2024,16,SEA,MIN,12,1,10,23,-10,1830,11,dime,5,penalty,5,1,0,0,1,0
2024,16,SEA,MIN,12,1,10,18,-10,1824,11,dime,6,pass,18,1,1,0,1,0
2024,16,SEA,MIN,14,1,10,65,-3,1794,11,nickel,6,pass,3,0,0,0,0,0
2024,16,SEA,MIN,14,2,7,62,-3,1755,11,nickel,6,pass,8,1,0,0,1,1
2024,16,SEA,MIN,14,1,10,54,-3,1716,11,nickel,6,run,2,0,0,0,1,0
2024,16,SEA,MIN,14,2,8,52,-3,1674,11,nickel,6,pass,5,0,0,0,1,0
2024,16,SEA,MIN,14,3,3,47,-3,1636,11,dime,5,penalty,20,1,0,0,1,0
2024,16,SEA,MIN,14,1,10,27,-3,1632,12,nickel,6,offenceFlag,5,0,0,0,0,0
2024,16,SEA,MIN,14,1,15,32,-3,1626,11,nickel,6,pass,-1,0,0,0,1,0
2024,16,SEA,MIN,14,2,16,33,-3,1589,11,dime,6,pass,8,0,0,0,1,0
2024,16,SEA,MIN,14,3,8,25,-3,1547,11,dime,5,pass,0,0,0,0,1,0
2024,16,SEA,MIN,14,4,8,25,-3,1541,,,,field_goal,0,0,0,0,0,0
2024,16,MIN,SEA,15,1,10,70,0,1537,12,nickel,6,penalty,5,1,0,0,0,0
2024,16,MIN,SEA,15,1,10,65,0,1509,12,nickel,5,pass,5,0,0,0,1,0
2024,16,MIN,SEA,15,2,5,60,0,1477,12,nickel,6,run,4,0,0,0,0,0
2024,16,MIN,SEA,15,3,1,56,0,1438,11,base,7,offenceFlag,5,0,0,0,0,0
2024,16,MIN,SEA,15,3,6,61,0,1404,,dime,6,pass,9,1,0,0,1,0
2024,16,MIN,SEA,15,1,10,52,0,1366,12,nickel,6,pass,19,1,0,0,0,0
2024,16,MIN,SEA,15,1,10,33,0,1338,12,nickel,6,pass,0,0,0,0,1,0
2024,16,MIN,SEA,15,2,10,33,0,1333,12,nickel,5,run,3,0,0,0,1,0
2024,16,MIN,SEA,15,3,7,30,0,1293,,dime,5,pass,0,0,0,0,1,0
2024,16,MIN,SEA,15,4,7,30,0,1289,,base,,field_goal,0,0,0,0,0,0
2024,16,SEA,MIN,16,1,10,70,-3,1285,12,nickel,6,run,2,0,0,0,0,0
2024,16,SEA,MIN,16,2,8,68,-3,1245,11,nickel,6,pass,1,0,0,0,1,0
2024,16,SEA,MIN,16,3,7,67,-3,1197,11,dime,5,pass,0,0,0,0,1,1
2024,16,SEA,MIN,16,4,7,67,-3,1192,21,base,,punt,0,0,0,0,0,0
2024,16,MIN,SEA,17,1,10,84,3,1185,11,nickel,6,run,5,0,0,0,0,0
2024,16,MIN,SEA,17,2,5,79,3,1160,11,nickel,5,pass,5,1,0,0,1,1
2024,16,MIN,SEA,17,1,10,74,3,1119,11,nickel,6,pass,27,1,0,0,0,0
2024,16,MIN,SEA,17,1,10,47,3,1075,12,nickel,6,run,1,0,0,0,0,0
2024,16,MIN,SEA,17,2,9,46,3,1032,11,nickel,6,pass,0,0,0,0,1,0
2024,16,MIN,SEA,17,3,9,46,3,1028,,dime,5,pass,0,0,0,0,1,0
2024,16,MIN,SEA,17,4,9,46,3,1025,,,,punt,0,0,0,0,0,0
2024,16,SEA,MIN,18,1,10,92,-3,1018,11,nickel,7,pass,16,1,0,0,1,0
2024,16,SEA,MIN,18,1,10,76,-3,986,11,nickel,6,pass,0,0,0,0,1,1
2024,16,SEA,MIN,18,2,10,76,-3,983,12,nickel,6,pass,0,0,0,0,1,0
2024,16,SEA,MIN,18,3,10,76,-3,976,11,dime,5,pass,13,1,0,0,1,0
2024,16,SEA,MIN,18,1,10,63,-3,949,11,nickel,6,pass,4,0,0,0,1,1
2024,16,SEA,MIN,18,2,6,59,-3,922,11,nickel,6,run,5,0,0,0,1,1
2024,16,SEA,MIN,18,3,1,54,-3,900,heavy,base,7,pass,0,0,0,0,0,0
2024,16,SEA,MIN,18,4,1,54,-3,895,21,,8,run,2,1,0,0,0,0
2024,16,SEA,MIN,18,1,10,52,-3,843,11,nickel,,defenceFlag,5,0,0,0,1,0
2024,16,SEA,MIN,18,1,5,47,-3,829,11,nickel,6,pass,-6,0,0,0,1,0
2024,16,SEA,MIN,18,2,11,53,-3,790,11,dime,6,pass,0,0,0,0,1,0
2024,16,SEA,MIN,18,3,11,53,-3,787,11,dime,5,pass,-6,0,0,0,1,0
2024,16,SEA,MIN,18,4,17,59,-3,750,21,base,,punt,0,0,0,0,0,0
2024,16,MIN,SEA,19,1,10,80,3,741,11,nickel,6,pass,2,0,0,0,1,0
2024,16,MIN,SEA,19,2,8,78,3,702,11,dime,5,run,5,0,0,0,0,0
2024,16,MIN,SEA,19,3,3,73,3,656,11,dime,5,pass,0,0,0,0,1,0
2024,16,MIN,SEA,19,4,3,73,3,651,,,,punt,0,0,0,0,0,0
2024,16,SEA,MIN,20,1,10,68,-3,637,12,nickel,,offenceFlag,5,0,0,0,0,0
2024,16,SEA,MIN,20,1,15,73,-3,637,12,nickel,6,pass,9,0,0,0,0,0
2024,16,SEA,MIN,20,2,6,64,-3,601,12,nickel,6,offenceFlag,10,0,0,0,0,0
2024,16,SEA,MIN,20,2,16,74,-3,577,11,dime,6,pass,17,1,0,0,1,0
2024,16,SEA,MIN,20,1,10,57,-3,547,11,dime,5,run,9,0,0,0,1,1
2024,16,SEA,MIN,20,2,1,48,-3,527,11,nickel,6,run,3,1,0,0,1,1
2024,16,SEA,MIN,20,1,10,45,-3,488,11,nickel,7,pass,13,1,0,0,1,0
2024,16,SEA,MIN,20,1,10,32,-3,456,11,nickel,6,pass,17,1,0,0,1,1
2024,16,SEA,MIN,20,1,10,15,-3,415,11,nickel,6,run,8,0,0,0,1,1
2024,16,SEA,MIN,20,2,2,7,-3,376,heavy,base,6,run,4,1,0,0,1,0
2024,16,SEA,MIN,20,1,3,3,-3,352,heavy,base,6,run,0,0,0,0,1,1
2024,16,SEA,MIN,20,2,3,3,-3,308,12,base,6,run,-1,0,0,0,0,0
2024,16,SEA,MIN,20,3,4,4,-3,266,12,dime,6,pass,4,1,1,0,1,0
2024,16,MIN,SEA,21,1,10,70,-4,261,11,nickel,,offenceFlag,5,0,0,0,0,0
2024,16,MIN,SEA,21,1,15,75,-4,261,11,nickel,6,pass,12,0,0,0,1,0
2024,16,MIN,SEA,21,2,3,63,-4,255,11,nickel,6,run,9,1,0,0,1,1
2024,16,MIN,SEA,21,1,10,54,-4,248,11,nickel,6,pass,0,0,0,0,0,0
2024,16,MIN,SEA,21,2,10,54,-4,243,11,dime,5,penalty,15,1,0,0,1,0
2024,16,MIN,SEA,21,1,10,39,-4,238,11,nickel,6,pass,39,1,1,0,0,0
2024,16,SEA,MIN,22,1,10,70,-3,231,11,nickel,6,pass,18,1,0,0,1,0
2024,16,SEA,MIN,22,1,10,52,-3,189,11,nickel,6,pass,15,1,0,0,1,0
2024,16,SEA,MIN,22,1,10,37,-3,184,11,nickel,6,pass,-6,0,0,0,1,0
2024,16,SEA,MIN,22,2,16,43,-3,141,11,dime,5,pass,0,0,0,0,1,0
2024,16,SEA,MIN,22,3,16,43,-3,136,11,dime,5,pass,1,0,0,0,1,0
2024,16,SEA,MIN,22,4,15,42,-3,120,,,,field_goal,0,0,0,0,0,0
2024,16,MIN,SEA,23,1,10,50,3,115,heavy,base,6,run,1,0,0,0,0,0
2024,16,MIN,SEA,23,2,9,49,3,111,heavy,base,6,run,2,0,0,0,0,0
2024,16,MIN,SEA,23,3,7,47,3,107,11,nickel,7,pass,-8,0,0,0,0,0
2024,16,MIN,SEA,23,4,15,55,3,61,,base,,punt,0,0,0,0,0,0
2024,16,SEA,MIN,24,1,10,83,-3,55,11,dime,,offenceFlag,5,0,0,0,1,0
2024,16,SEA,MIN,24,1,15,88,-3,55,11,dime,4,pass,0,0,0,1,1,0
