season,week,playerId,position,points,touches,tds,dealt
2025,5,00-0037742,WR,1.5527,2.3750,0.0000,1.74 0.00 0.91 1.06 0.00 0.68 2.34 4.84 1.59 1.66 4.53 -0.23 1.44 6.12 2.87 1.66 2.04 0.00 0.00 0.00 1.13 2.42 0.98 2.12 0.00 0.91 1.06 -0.08 0.00 1.51 2.04 2.27 2.34 0.00 1.21 0.00 3.55 4.61 0.00 2.80
2025,5,00-0037744,TE,14.7218,8.7500,0.2250,7.95 26.79 20.47 17.64 5.01 10.45 28.86 14.81 11.11 10.78 22.21 4.25 19.82 8.82 11.11 6.53 10.67 8.06 9.69 14.37 16.33 22.98 11.11 18.73 13.18 28.86 10.89 13.94 26.24 20.04 13.83 17.31 9.47 13.94 13.50 11.65 1.85 8.93 35.93 10.78
2025,5,00-0037746,RB,3.1792,4.7750,0.2500,3.89 6.61 4.82 3.81 7.93 0.54 0.31 8.40 0.47 0.62 1.09 0.70 6.22 1.32 1.09 0.00 6.77 7.54 2.49 0.93 2.49 6.38 6.77 0.00 0.39 1.01 0.47 1.24 3.27 3.42 0.47 1.71 4.36 5.13 11.98 0.00 0.00 1.24 2.26 9.02
2025,5,00-0037805,TE,1.5333,1.5500,0.0000,0.00 0.00 0.00 0.00 2.89 2.11 1.22 0.00 0.00 1.78 3.67 3.67 0.00 3.78 0.00 2.44 0.00 2.11 1.56 0.00 2.67 0.00 0.00 0.00 0.00 3.67 0.00 0.00 3.22 1.33 0.00 4.44 0.00 2.56 1.44 4.89 4.56 0.00 5.44 1.89
2025,5,00-0037809,TE,4.9961,5.4750,0.0500,7.56 1.28 7.33 5.44 1.89 2.34 11.94 8.54 0.00 3.70 1.06 1.06 12.16 1.28 4.23 6.95 4.68 1.89 2.42 5.67 5.59 6.80 8.01 15.26 3.48 10.12 5.67 7.56 1.36 3.63 2.42 3.32 4.53 3.40 4.31 5.52 5.59 1.21 8.31 2.34
2025,5,00-0037838,TE,6.4480,3.5250,0.3250,5.55 6.24 3.47 1.91 10.75 11.87 1.30 6.59 1.65 3.90 3.99 1.13 6.07 3.12 1.82 7.37 3.99 26.78 13.35 7.11 10.57 1.39 2.08 14.21 6.50 5.11 3.73 1.21 11.18 17.68 17.94 3.73 1.65 5.81 0.00 11.27 3.81 12.13 0.00 0.00
2025,5,00-0037840,RB,14.4676,15.4000,0.7000,12.48 24.61 22.19 12.94 10.52 14.79 27.73 35.13 5.55 4.74 9.71 15.37 4.74 30.39 28.08 12.94 11.90 22.30 19.41 10.28 32.24 13.06 10.17 10.17 19.18 31.78 2.89 5.43 14.44 0.46 11.21 8.32 0.92 8.20 7.16 12.13 10.75 28.08 6.82 9.48
2025,5,00-0038040,RB,3.6296,4.3000,0.2000,12.46 3.42 3.16 2.37 14.75 9.83 0.61 12.99 1.93 3.51 4.04 0.00 1.32 2.55 2.02 1.93 1.76 0.09 0.44 2.72 2.46 3.07 0.35 0.97 0.44 2.81 1.58 9.48 0.00 3.25 8.16 1.76 2.98 1.14 4.04 2.02 6.06 0.44 10.88 1.40
2025,5,00-0038041,TE,13.9120,7.5500,0.3000,5.95 19.74 20.58 15.14 14.73 3.55 12.01 12.43 12.12 16.08 11.28 16.08 18.70 16.08 19.01 5.95 16.40 13.89 6.37 24.54 4.18 26.11 22.77 7.00 11.59 8.56 15.25 8.56 13.79 10.24 24.34 15.77 6.16 21.62 16.92 12.53 16.40 12.64 14.20 7.21
2025,5,00-0038046,TE,3.1828,1.5500,0.2250,1.56 6.24 0.00 0.00 6.15 0.00 8.58 15.95 1.30 1.56 5.11 0.00 14.47 2.34 2.25 5.11 3.03 0.00 0.00 3.21 2.43 0.00 4.68 2.86 0.26 0.00 0.43 8.23 0.00 1.91 1.39 0.00 0.00 0.00 1.99 0.00 17.16 7.54 0.00 1.56
2025,5,00-0038092,WR,2.3940,2.1500,0.0750,14.75 2.52 3.36 4.48 0.00 4.76 0.00 0.00 4.57 0.00 0.00 0.00 6.91 0.00 0.00 0.00 0.00 1.49 0.00 1.40 5.04 1.40 1.12 1.49 3.08 4.01 0.00 0.00 1.87 1.87 0.00 12.60 5.88 5.69 0.00 0.00 1.68 1.87 3.92 0.00
2025,5,00-0038104,WR,7.1241,3.7000,0.3250,0.00 8.71 17.64 1.42 0.00 3.81 8.93 15.14 6.42 0.00 1.74 3.05 15.79 12.96 3.59 4.36 27.98 25.92 2.29 4.57 4.79 6.32 2.40 6.97 1.85 0.00 3.48 1.52 10.89 9.47 14.16 11.65 11.11 3.38 13.61 2.72 0.00 0.00 6.64 9.69
2025,5,00-0038115,TE,1.2022,0.8500,0.0250,1.51 1.96 0.00 1.33 0.00 0.00 1.96 1.78 0.00 0.00 8.00 0.00 0.00 0.00 0.00 1.96 0.00 3.47 1.33 0.00 3.82 0.00 0.00 1.33 0.00 3.38 0.00 3.73 0.00 0.00 2.40 2.93 3.38 0.00 0.00 0.00 1.51 0.00 1.24 1.07
2025,5,00-0038117,WR,6.5956,7.6750,0.0500,9.78 8.89 12.36 8.62 7.47 4.36 5.60 6.31 4.98 10.40 4.62 5.78 9.24 3.47 6.58 4.18 4.98 7.47 17.16 9.96 5.51 6.93 5.69 3.38 7.11 10.22 5.60 1.16 10.93 1.33 7.91 0.00 6.76 1.24 2.40 6.40 10.58 5.78 4.44 8.27
2025,5,00-0038120,RB,16.2417,18.0500,0.4750,19.33 12.78 25.67 13.33 14.33 7.44 15.67 11.11 23.67 12.11 17.00 7.56 14.00 33.78 7.00 9.22 11.22 19.56 10.11 10.56 9.22 19.33 5.67 13.44 26.33 22.56 11.22 10.56 13.22 24.67 6.78 31.67 19.44 18.89 11.67 25.11 24.89 12.22 30.33 17.00
2025,5,00-0038129,TE,5.3505,3.7750,0.2250,2.19 6.47 2.19 4.83 0.00 9.84 7.02 3.64 10.30 1.37 5.19 13.21 6.74 3.64 3.37 6.38 7.02 4.46 7.20 1.18 2.37 0.00 1.00 3.01 4.74 1.09 9.02 14.58 1.09 11.48 5.19 2.37 19.13 2.37 9.02 10.93 4.65 0.00 1.82 3.92
2025,5,00-0038134,RB,8.5467,11.7750,0.2250,23.68 5.44 4.91 19.63 7.15 8.32 21.12 13.23 3.73 4.05 0.21 1.39 7.47 6.93 10.77 26.45 5.01 0.00 2.67 0.64 15.25 5.87 10.45 14.29 9.39 8.75 6.08 3.84 8.53 8.75 3.20 13.01 5.23 2.03 19.63 12.27 2.13 9.17 6.19 5.01
2025,5,00-0038359,WR,0.5604,0.3000,0.0000,0.00 0.00 0.00 0.00 0.00 0.00 4.16 0.00 0.00 0.00 2.08 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.66 0.00 0.00 0.00 0.00 0.00 0.00 2.66 1.85 3.12 5.89
2025,5,00-0038394,TE,1.8992,1.0250,0.0250,10.11 2.50 3.57 0.00 2.26 5.35 4.16 0.00 0.00 0.00 0.00 0.00 1.43 0.00 0.00 3.33 0.00 0.00 5.59 3.09 4.40 2.14 4.40 2.02 4.16 0.00 0.00 2.26 0.00 2.14 0.00 1.31 0.00 0.00 0.00 0.00 3.80 2.02 1.90 4.04
2025,5,00-0038396,RB,1.3511,2.3500,0.0750,3.73 0.09 0.53 0.36 0.00 4.53 0.62 3.11 6.04 0.53 0.27 0.00 2.31 0.00 0.18 6.40 1.24 0.00 0.00 6.93 0.89 0.09 0.89 0.00 2.49 0.09 1.33 3.82 0.89 0.00 1.69 1.51 0.62 0.00 0.00 1.24 0.53 0.27 0.00 0.80
2025,5,00-0038440,RB,6.9073,8.0000,0.3000,7.37 7.19 8.06 0.69 1.39 10.92 8.15 0.95 3.47 2.95 6.50 7.63 11.35 16.12 2.17 11.70 1.13 6.50 2.25 11.96 13.09 1.39 1.73 1.13 10.05 0.35 3.81 7.11 5.98 6.76 17.51 6.15 4.59 7.97 13.43 16.38 5.03 8.06 12.05 5.29
2025,5,00-0038454,RB,2.8838,6.6000,0.0500,3.90 0.35 2.51 6.59 4.25 0.17 0.00 0.17 12.22 1.65 3.21 4.85 0.00 4.85 4.25 10.23 1.21 0.35 1.82 0.35 2.25 0.00 3.90 0.35 2.77 0.17 3.12 0.35 2.51 4.51 2.34 5.81 3.90 1.30 4.59 7.89 0.26 2.43 3.73 0.26
2025,5,00-0038543,WR,33.9147,12.0250,1.1250,32.32 43.41 36.69 22.08 45.33 34.99 27.63 10.99 46.61 42.45 37.12 41.28 41.07 41.17 44.59 33.60 22.61 36.69 49.49 5.44 40.85 47.57 18.77 26.67 8.11 46.83 44.91 27.63 11.73 12.80 62.51 42.56 36.48 61.23 30.19 27.95 36.69 26.03 24.64 26.88
2025,5,00-0038544,WR,14.7111,7.4500,0.6000,6.11 19.44 12.33 38.44 13.22 9.33 25.56 16.44 27.11 4.44 19.00 7.89 19.33 36.78 15.78 29.44 9.33 12.22 27.56 2.78 9.78 2.11 5.56 3.89 17.33 19.11 1.78 8.22 11.33 9.56 6.33 4.78 21.33 12.00 24.89 13.56 28.78 -0.22 18.78 17.00
2025,5,00-0038547,TE,3.2273,1.8500,0.0750,7.62 2.09 9.09 14.31 0.00 4.91 4.80 9.19 1.88 1.15 1.67 0.00 0.00 0.00 11.28 7.94 0.00 7.52 3.34 0.00 2.30 2.82 0.00 1.15 0.00 2.09 0.00 1.36 3.55 3.03 2.09 1.15 0.00 4.07 0.00 1.88 3.45 1.78 11.59 0.00
2025,5,00-0038551,RB,2.9957,5.4250,0.1000,5.35 3.73 0.00 1.43 1.05 3.73 4.01 0.86 -0.10 3.63 0.00 6.59 -0.10 5.06 1.53 1.24 1.24 7.45 1.05 0.10 7.74 6.88 4.30 8.89 2.10 0.29 2.58 8.41 2.68 1.82 4.40 6.31 0.00 6.98 1.43 1.15 2.68 1.34 1.62 0.38
2025,5,00-0038559,WR,3.5852,3.1750,0.0750,3.92 0.00 0.00 0.00 1.63 4.57 1.31 4.57 4.79 2.29 2.61 17.10 2.18 2.50 4.57 1.52 1.63 2.40 0.00 0.00 2.94 5.23 6.21 0.00 6.32 16.77 0.00 0.00 8.28 0.00 4.79 4.68 5.55 7.95 3.16 3.27 2.83 0.00 2.29 5.55
2025,5,00-0038563,WR,7.6564,6.5250,0.2500,9.92 7.90 8.95 7.46 6.85 19.84 8.51 4.48 6.14 17.73 2.63 1.23 15.10 4.04 8.95 2.28 3.34 0.79 6.14 2.81 3.86 17.91 17.38 4.21 8.43 3.77 6.23 17.56 6.76 10.01 4.74 3.42 10.09 5.97 1.32 18.43 5.18 4.39 2.55 8.95
2025,5,00-0038597,RB,10.7770,17.7000,0.4500,8.58 0.78 15.95 9.62 9.27 6.59 23.83 18.63 10.05 3.64 11.35 9.01 6.24 24.53 5.81 21.58 8.58 6.07 7.45 12.31 8.06 9.01 4.51 9.19 14.82 20.37 15.77 14.91 13.69 10.75 14.65 5.72 10.75 12.91 6.50 9.79 14.82 6.24 2.43 6.33
2025,5,00-0038606,WR,5.3970,4.4750,0.1750,5.41 4.11 12.04 0.00 2.05 11.20 2.05 4.76 2.99 1.96 7.75 15.21 8.03 8.68 10.17 5.41 3.83 1.96 7.47 0.00 2.24 5.69 2.80 0.00 4.29 0.00 8.40 10.45 2.15 0.00 7.37 16.80 6.81 6.72 2.24 11.01 1.40 5.04 2.99 4.39
2025,5,00-0038608,WR,6.6920,4.4000,0.2000,0.00 12.97 8.59 8.12 0.00 3.64 8.59 3.17 8.96 17.83 4.01 17.73 9.05 2.05 8.68 5.51 6.07 6.16 5.32 3.17 18.11 1.31 1.68 4.95 0.00 14.00 3.92 7.28 0.00 5.51 7.28 10.27 7.56 15.03 5.60 4.67 5.97 4.20 6.53 4.20
2025,5,00-0038611,RB,4.7400,5.9000,0.2250,10.40 8.10 12.70 13.50 6.70 1.00 7.20 6.20 6.80 2.60 0.00 2.80 8.50 0.50 1.30 6.90 0.80 15.60 1.80 6.80 0.30 0.00 2.10 0.60 6.00 0.90 3.30 8.10 6.90 4.00 0.30 0.50 7.30 6.20 1.30 4.50 0.60 4.10 10.30 2.10
2025,5,00-0038618,WR,3.2707,2.8250,0.1250,0.00 0.00 5.87 0.00 6.45 0.00 1.86 17.01 3.81 10.76 1.96 0.00 4.20 1.66 0.00 1.17 0.59 1.56 0.68 1.66 6.26 1.96 0.00 0.00 0.00 3.81 9.39 9.58 1.86 0.00 6.65 2.44 5.18 7.43 4.50 0.59 4.30 1.96 0.00 5.67
2025,5,00-0038619,WR,4.5587,4.7500,0.1250,0.00 3.21 4.94 4.25 10.05 13.26 5.98 8.06 7.63 1.65 4.94 0.95 1.91 4.59 8.75 5.72 4.85 3.64 0.00 8.49 1.82 4.77 1.73 1.91 7.28 2.86 3.21 2.34 2.34 0.61 5.03 2.17 4.16 0.00 10.66 7.37 9.36 10.83 0.95 0.09
2025,5,00-0038621,WR,5.9967,5.8000,0.0750,6.53 4.39 9.52 3.83 6.35 2.15 4.01 1.40 6.25 0.00 1.40 6.91 6.44 7.65 7.28 0.00 16.52 4.85 2.71 4.67 4.57 8.68 5.69 2.05 4.48 8.03 0.00 6.81 16.15 11.48 2.43 12.69 10.36 11.95 4.95 5.04 1.77 11.85 3.08 4.95
2025,5,00-0038622,RB,2.4258,3.4750,0.0750,2.28 2.64 1.09 0.55 3.92 6.47 5.28 0.00 1.28 3.55 1.55 2.46 2.55 2.46 4.01 -0.18 1.55 2.64 0.00 0.27 4.01 1.46 1.18 1.73 0.55 2.19 0.73 0.27 1.55 0.46 3.92 0.00 1.28 2.73 1.28 7.74 5.74 4.19 4.92 6.74
2025,5,00-0038636,RB,1.8907,2.6250,0.0750,0.32 0.00 0.75 1.17 0.00 2.56 9.49 2.45 0.96 0.00 0.21 0.21 1.39 0.53 0.00 2.03 1.92 4.37 5.55 0.53 0.00 3.95 2.03 0.85 8.00 1.07 0.32 0.21 0.96 1.07 2.88 0.96 1.07 1.92 0.21 0.75 2.88 11.95 0.00 0.11
2025,5,00-0038640,WR,3.7078,2.0750,0.1000,3.45 0.00 2.09 2.51 2.61 4.60 4.39 1.78 0.00 0.00 0.00 5.22 0.00 10.13 2.30 0.00 1.57 0.00 2.40 1.78 10.34 2.19 1.36 2.19 2.19 14.94 0.00 1.57 16.61 2.82 10.55 0.00 4.28 16.29 2.92 0.00 3.24 8.56 0.00 3.45
2025,5,00-0038647,WR,2.2733,1.2250,0.0500,0.00 6.13 1.87 0.00 2.27 0.00 0.00 4.53 6.00 0.53 0.00 6.53 10.53 0.00 1.47 4.93 0.00 0.00 2.80 0.00 12.27 9.60 3.87 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.67 0.00 2.40 0.00 8.40 0.00 0.00 0.00 0.00 4.13
2025,5,00-0038678,RB,1.7907,3.0500,0.0000,4.76 0.00 0.83 1.44 1.96 2.19 1.06 1.81 0.08 2.80 0.68 6.12 1.51 1.21 4.16 1.21 0.30 2.95 0.08 6.50 0.00 3.32 1.13 0.76 0.00 4.00 2.80 1.74 0.00 4.68 1.06 1.59 3.17 1.44 -0.23 0.45 0.76 2.12 1.21 0.00
2025,5,00-0038705,RB,1.9654,1.8250,0.0750,0.11 0.00 -0.22 0.87 0.00 0.00 11.65 0.65 1.52 0.00 -0.22 4.25 0.33 0.00 0.00 2.61 7.84 1.74 1.85 0.00 1.85 0.00 8.49 1.42 0.00 0.00 8.82 0.33 2.83 0.87 3.38 0.00 0.00 2.18 4.57 0.87 2.50 0.54 2.29 4.68
2025,5,00-0038738,RB,1.4100,1.5000,0.0500,2.51 0.00 3.34 4.28 0.31 0.00 10.44 0.00 0.00 0.00 0.00 0.00 0.00 1.15 0.00 1.67 1.57 0.00 2.19 0.00 1.15 0.21 0.00 1.78 0.42 0.84 0.00 0.73 1.15 0.00 0.52 3.97 1.36 9.19 0.00 0.00 0.00 0.00 1.57 6.06
2025,5,00-0038752,WR,3.2347,1.6500,0.0750,0.00 5.87 0.00 0.00 2.24 2.13 7.57 3.73 2.56 3.20 2.13 11.31 0.00 4.05 0.00 0.00 2.77 0.00 4.16 15.04 1.39 4.16 2.35 15.36 2.24 0.00 5.33 0.00 1.49 0.00 1.60 5.23 1.92 0.00 1.60 4.91 2.56 0.00 4.37 8.11
2025,5,00-0038783,TE,2.3643,1.9250,0.0000,9.29 0.00 2.37 0.00 0.00 8.56 1.09 2.37 2.19 0.00 2.00 3.19 4.56 0.00 1.18 2.10 3.10 2.82 4.92 1.37 0.00 0.00 0.00 1.18 0.00 0.00 0.00 1.37 0.00 3.19 0.00 1.18 8.29 1.82 8.75 4.46 1.91 5.65 2.55 3.10
2025,5,00-0038794,RB,4.1957,5.8000,0.2000,1.09 0.64 3.74 0.73 15.85 0.09 4.37 4.92 5.01 7.02 1.55 10.20 2.37 10.11 8.93 5.47 8.66 1.37 3.19 1.46 -0.09 2.28 2.10 4.83 4.65 3.64 2.73 0.55 0.91 12.03 5.65 3.28 0.09 6.47 1.18 6.56 1.91 0.64 4.74 6.92
2025,5,00-0038824,WR,1.0273,0.9000,0.0000,1.18 1.46 0.00 0.00 2.37 0.00 0.00 0.00 3.01 0.00 0.00 1.91 0.00 4.65 4.10 0.00 0.00 3.19 5.01 0.00 1.46 0.00 1.64 0.00 0.00 0.00 0.00 2.10 1.64 0.00 2.64 0.00 0.00 1.91 0.00 0.00 1.37 0.00 1.46 0.00
2025,5,00-0038840,WR,2.4319,2.1000,0.0750,1.24 2.87 0.00 0.00 1.82 1.43 0.00 2.01 3.06 0.00 0.00 3.15 6.02 0.76 5.92 1.53 0.00 1.15 0.00 1.43 2.58 1.53 3.06 0.00 0.00 10.03 0.00 8.50 0.00 6.98 0.00 0.00 8.31 0.00 6.50 2.87 1.72 12.80 0.00 0.00
2025,5,00-0038896,RB,0.3900,0.6250,0.0250,0.00 0.53 0.00 0.40 0.00 0.00 0.00 0.00 0.00 1.07 0.00 -0.53 0.00 1.07 0.00 0.00 0.00 0.13 0.00 0.00 0.00 0.80 0.00 0.00 0.00 0.80 9.73 0.00 0.00 0.00 0.53 0.27 0.00 0.00 0.00 0.00 0.27 0.13 0.40 0.00
2025,5,00-0038933,TE,11.0802,4.0250,0.5250,14.44 17.86 9.12 13.81 2.41 8.11 3.04 4.31 7.09 5.32 2.66 12.54 20.27 16.21 8.49 1.39 16.97 2.91 3.55 2.53 33.95 0.00 1.77 3.29 11.15 25.08 11.78 9.63 36.73 2.79 21.79 14.57 27.87 3.80 43.07 0.00 8.36 12.79 1.77 0.00
2025,5,00-0038935,TE,8.8060,6.3000,0.2250,36.59 1.31 7.93 6.25 9.33 8.77 2.99 4.57 7.00 16.89 4.39 3.55 7.00 4.76 11.57 10.64 2.99 15.40 12.13 3.83 11.20 27.63 9.33 18.29 2.71 3.55 8.21 3.45 7.19 0.00 3.36 4.48 10.92 16.43 4.67 6.16 11.29 9.99 0.00 15.49
2025,5,00-0038938,WR,1.9844,2.6750,0.0000,0.98 0.00 0.00 2.67 0.00 2.13 2.49 0.00 8.18 0.00 0.00 0.00 0.00 0.00 3.38 10.40 0.00 5.51 1.24 9.69 0.00 0.98 3.11 0.00 1.24 0.00 0.00 2.67 1.42 0.00 1.33 3.64 6.40 5.07 0.00 0.80 0.00 0.80 1.16 4.09
2025,5,00-0038951,RB,0.6560,0.8500,0.0500,0.00 0.64 0.00 0.00 0.36 0.18 0.00 0.00 0.00 0.18 0.27 0.00 0.00 0.18 0.18 0.36 0.00 0.00 0.00 0.00 7.74 0.00 0.46 0.00 0.00 0.82 0.55 2.10 0.18 0.00 0.00 0.73 1.18 0.00 0.00 0.55 1.46 1.55 6.56 0.00
2025,5,00-0038976,WR,5.3482,4.5250,0.1000,7.38 10.02 8.93 1.18 10.30 11.39 4.74 2.64 7.84 1.18 6.65 7.38 10.48 3.01 12.39 1.18 1.55 12.21 6.65 5.38 0.00 7.29 3.19 4.92 7.11 0.00 2.46 2.82 15.76 0.00 7.84 6.56 4.10 7.20 0.64 1.46 2.92 3.10 2.82 1.28
2025,5,00-0038977,WR,8.9613,6.5750,0.1500,2.54 23.47 1.66 0.00 10.46 16.43 5.77 13.79 3.42 3.03 20.63 3.72 15.25 9.00 2.64 10.17 18.48 7.43 1.47 10.07 3.91 12.32 1.66 12.42 9.00 8.12 12.12 1.96 14.18 6.84 4.69 13.69 14.18 7.53 14.96 13.20 12.81 11.64 0.00 3.81
2025,5,00-0038979,WR,4.1316,5.0000,0.1000,3.20 7.25 4.55 3.63 4.27 0.00 6.61 9.32 2.56 3.27 3.77 4.34 3.84 0.00 1.56 12.02 11.52 4.12 5.48 2.70 2.56 5.19 2.63 7.18 7.82 2.92 1.07 3.27 2.63 2.20 5.69 6.97 3.48 4.76 1.49 0.00 2.35 6.33 0.00 2.70
2025,5,00-0038994,WR,9.0870,6.5250,0.2250,1.47 6.15 12.31 13.95 5.72 10.31 1.65 13.17 10.49 11.09 23.92 7.89 14.30 2.69 13.17 1.65 16.21 3.55 2.69 18.46 9.97 5.20 3.29 10.05 4.59 4.16 6.93 12.31 9.19 14.65 13.09 5.11 15.86 4.07 4.68 10.14 4.25 19.07 9.53 6.50
2025,5,00-0038997,WR,8.1290,5.6000,0.1000,2.26 7.61 3.45 10.46 1.90 5.71 1.90 1.90 7.01 0.00 11.41 7.73 21.40 19.14 8.56 14.50 7.97 21.99 1.07 10.22 7.37 9.15 1.90 8.08 0.00 1.78 7.01 5.35 16.41 3.92 9.75 25.32 1.90 10.46 11.06 5.71 10.46 7.25 9.04 7.01
2025,5,00-0039032,RB,2.9826,4.8500,0.0500,1.21 1.81 -0.08 1.21 6.42 3.70 3.25 0.83 9.75 2.19 1.74 3.48 0.23 1.13 4.46 1.06 2.49 1.13 6.72 1.74 1.74 2.87 1.59 2.80 3.78 3.25 0.68 3.17 7.63 5.21 1.89 2.64 3.85 4.38 3.93 1.13 4.31 0.00 6.65 3.32
2025,5,00-0039040,RB,14.4823,14.5750,0.4500,8.28 5.11 10.73 21.88 10.12 12.68 26.99 19.12 14.82 18.40 24.02 12.57 9.20 9.51 21.06 6.85 29.64 9.40 23.20 13.49 15.13 8.38 5.83 6.13 11.96 17.89 19.12 24.94 11.96 13.70 23.20 21.06 8.18 10.43 11.45 11.35 3.78 14.31 23.72 9.71
2025,5,00-0039041,TE,2.3139,1.1500,0.0500,4.68 0.00 3.38 1.52 3.92 0.00 5.01 0.00 0.00 3.27 0.00 6.75 18.29 0.00 0.00 4.90 0.00 0.00 0.00 0.00 0.00 2.83 2.07 0.00 0.00 2.18 3.05 3.27 3.92 3.92 0.00 5.23 2.29 4.46 3.70 0.00 1.42 2.50 0.00 0.00
2025,5,00-0039050,TE,0.4897,0.3000,0.0250,0.00 0.00 1.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.46 0.00 7.56 0.00 1.28 0.00 0.00 0.00 0.00 5.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.18 0.00 0.00 2.00 0.00 0.00
2025,5,00-0039062,WR,2.7939,1.8250,0.1250,0.00 0.94 2.09 0.00 1.25 2.40 1.36 0.94 1.15 0.00 2.09 -0.21 0.00 4.70 11.49 3.45 0.00 9.92 0.00 0.00 2.19 1.78 6.48 0.00 12.74 0.00 1.15 2.09 0.00 0.00 2.40 1.15 7.42 0.00 0.00 5.85 2.61 10.55 10.76 3.03
2025,5,00-0039064,WR,17.2120,8.5750,0.8750,16.55 21.06 36.92 11.01 37.09 6.50 10.92 20.02 12.39 21.06 -0.43 28.34 14.47 10.57 11.35 12.22 37.87 15.77 24.01 12.22 6.85 3.64 16.29 27.47 14.04 26.78 2.08 39.61 10.14 25.57 16.73 23.05 23.23 3.29 11.61 15.77 12.22 22.79 20.54 6.85
2025,5,00-0039065,TE,12.2333,4.2500,0.3000,15.60 3.60 8.67 37.20 8.93 0.00 19.20 28.93 19.47 6.13 12.13 5.20 12.67 3.87 22.13 5.87 19.47 1.47 1.87 33.07 9.73 1.47 12.40 9.87 22.53 11.87 4.27 13.47 12.67 3.60 0.00 20.13 2.13 7.73 2.80 36.67 2.27 31.87 0.00 18.40
2025,5,00-0039066,TE,1.4044,1.3000,0.0250,0.00 0.00 0.00 0.00 1.67 0.00 4.48 0.00 2.37 3.51 1.32 0.00 1.93 0.00 1.40 1.14 6.85 4.04 1.05 2.90 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14.83 0.00 1.67 0.00 0.00 3.34 0.00 1.05 1.49 0.00 1.14 0.00 0.00
2025,5,00-0039067,WR,11.7273,5.4750,0.4500,5.44 6.53 10.78 13.94 10.02 7.19 3.92 18.18 10.13 0.00 3.27 13.39 11.65 0.65 10.13 2.40 4.90 11.22 21.12 25.15 27.77 8.38 19.93 4.14 24.17 10.45 7.08 13.28 6.21 31.47 9.36 14.05 8.49 11.00 8.06 7.73 19.06 1.52 25.15 21.78
2025,5,00-0039074,TE,2.0251,1.3250,0.0250,0.00 0.00 0.00 6.24 0.00 0.00 10.86 4.62 2.89 0.00 0.00 0.00 0.00 2.89 0.00 2.77 0.00 0.00 1.73 3.93 2.20 5.32 0.00 0.00 3.93 1.50 2.08 4.28 3.35 4.62 0.00 0.00 0.00 0.00 8.20 1.85 0.00 0.00 2.08 5.66
2025,5,00-0039075,WR,29.4204,13.2000,0.7500,18.60 24.73 40.10 31.20 22.07 19.30 51.65 35.82 17.33 18.49 36.05 9.24 12.36 32.59 27.73 15.83 22.42 31.66 41.60 39.40 11.90 44.26 20.34 36.05 18.72 33.97 30.16 30.51 24.27 24.61 46.68 24.15 38.48 53.85 44.60 29.93 45.64 38.02 21.49 10.98
2025,5,00-0039139,RB,30.9800,19.1750,1.2250,63.33 43.33 74.00 40.93 22.00 33.60 29.87 10.67 13.20 22.40 27.73 38.27 32.53 34.80 34.80 26.93 40.67 9.60 43.07 15.87 6.53 35.33 36.13 16.93 19.73 26.53 22.40 36.53 44.53 14.40 42.00 27.87 13.87 49.07 13.73 24.13 17.07 31.60 48.53 54.67
2025,5,00-0039150,QB,10.4237,4.0000,0.3000,5.92 10.82 13.53 14.37 11.14 17.49 16.78 7.59 5.62 16.34 27.41 7.70 8.05 3.06 6.15 8.22 8.43 6.00 1.45 6.73 4.66 14.91 11.91 15.42 3.96 10.80 9.48 5.33 19.65 13.87 11.79 5.77 7.34 9.65 11.47 10.28 0.19 14.01 17.96 15.71
2025,5,00-0039163,QB,14.0194,2.9000,0.0000,7.04 26.03 20.26 12.61 11.48 14.02 6.98 18.75 20.22 17.56 8.80 12.34 7.84 14.12 4.42 11.91 22.96 7.14 14.61 11.54 13.77 17.68 14.24 15.19 11.67 16.07 20.14 17.97 12.98 27.24 6.26 9.07 10.42 20.55 15.84 22.68 6.20 18.34 1.66 12.14
2025,5,00-0039165,RB,7.0053,9.5500,0.3500,6.51 10.24 6.51 0.85 24.21 9.17 0.32 9.17 3.09 0.32 22.61 20.91 13.12 0.43 4.91 1.17 4.27 8.11 3.41 6.40 1.71 7.89 5.33 8.21 7.25 8.21 11.09 4.16 3.84 1.60 8.43 10.45 3.20 6.83 2.03 4.80 9.07 5.55 11.63 3.20
2025,5,00-0039236,WR,1.4613,1.6500,0.0250,0.00 1.60 0.00 0.00 1.49 0.00 2.03 3.73 0.00 0.00 7.47 0.00 4.27 1.28 1.60 0.00 0.00 0.00 2.24 3.31 0.75 1.71 1.92 2.67 0.00 0.00 1.49 0.00 0.00 0.00 7.68 1.92 1.60 0.00 3.52 0.00 0.00 0.00 6.19 0.00
