season,week,offense,defense,drive,down,togo,yardline,margin,seconds,grouping,shell,box,playType,yards,firstDown,touchdown,turnover
2022,2,LAC,KC,13,4,2,67,3,1291,,,,punt,0,0,0,0
2022,2,KC,LAC,14,4,1,62,-3,1203,,,,punt,0,0,0,0
2022,2,LAC,KC,15,4,17,98,3,1149,,,,punt,0,0,0,0
2022,2,KC,LAC,16,4,1,1,-3,900,,,,field_goal,0,0,0,0
2022,2,LAC,KC,18,4,9,74,-7,508,,,,punt,0,0,0,0
2022,2,KC,LAC,19,4,6,65,7,363,,,,punt,0,0,0,0
2022,2,LAC,KC,20,4,6,62,-7,245,,,,punt,0,0,0,0
2022,2,KC,LAC,21,4,5,13,7,204,,,,field_goal,0,0,0,0
2022,2,LAC,KC,22,4,1,43,-10,125,11,dime,6,pass,35,1,0,0
2022,2,LAC,KC,22,4,7,7,-10,75,11,nickel,6,pass,7,1,1,0
2022,2,BAL,MIA,3,4,1,37,7,3012,21,base,9,run,3,1,0,0
2022,2,BAL,MIA,3,4,1,1,7,2687,heavy,,11,run,0,0,0,0
2022,2,MIA,BAL,6,4,1,66,-7,2312,21,base,7,run,1,1,0,0
2022,2,MIA,BAL,6,4,18,73,-7,2217,,,,punt,0,0,0,0
2022,2,MIA,BAL,8,4,1,55,-14,1920,heavy,base,8,run,1,1,0,0
2022,2,BAL,MIA,12,4,1,66,14,1289,,,,punt,0,0,0,0
2022,2,MIA,BAL,13,4,8,51,-14,1031,,,,punt,0,0,0,0
2022,2,BAL,MIA,16,4,1,40,14,556,heavy,,11,run,-1,0,0,0
2022,2,BAL,MIA,18,4,12,72,7,414,,,,punt,0,0,0,0
2022,2,BAL,MIA,20,4,9,33,0,143,,,,field_goal,0,0,0,0
2022,2,MIN,PHI,2,4,5,70,-7,3164,,,,punt,0,0,0,0
2022,2,PHI,MIN,3,4,20,87,7,2986,,,,punt,0,0,0,0
2022,2,MIN,PHI,4,4,5,56,-7,2905,,,,punt,0,0,0,0
2022,2,PHI,MIN,7,4,6,69,7,2188,,,,punt,0,0,0,0
2022,2,MIN,PHI,8,4,2,66,-7,2112,,,,punt,0,0,0,0
2022,2,MIN,PHI,10,4,10,63,-14,1891,,,,punt,0,0,0,0
2022,2,PHI,MIN,13,4,6,22,17,1106,,,,field_goal,0,0,0,0
2022,2,PHI,MIN,15,4,3,53,17,721,,,,punt,0,0,0,0
2022,2,MIN,PHI,16,4,22,63,-17,508,,,,punt,0,0,0,0
2022,2,PHI,MIN,19,4,5,51,17,241,,,,punt,0,0,0,0
2022,2,PIT,NE,1,4,4,69,0,3519,,,,punt,0,0,0,0
2022,2,NE,PIT,2,4,2,9,0,3106,,,,field_goal,0,0,0,0
2022,2,PIT,NE,5,4,9,18,-3,2318,,,,field_goal,0,0,0,0
2022,2,NE,PIT,6,4,2,58,0,2193,,,,punt,0,0,0,0
2022,2,PIT,NE,7,4,7,65,0,1999,,,,punt,0,0,0,0
2022,2,NE,PIT,10,4,8,34,7,1461,,,,field_goal,0,0,0,0
2022,2,PIT,NE,11,4,8,33,-7,1247,,,,field_goal,0,0,0,0
2022,2,NE,PIT,12,4,9,57,4,1146,,,,punt,0,0,0,1
2022,2,NE,PIT,15,4,5,40,3,658,,,,punt,0,0,0,0
2022,2,PIT,NE,16,4,6,85,-3,589,,,,punt,0,0,0,0
2022,2,NE,PIT,17,4,2,42,3,491,,,,punt,0,0,0,0
2022,2,PIT,NE,18,4,2,72,-3,401,,,,punt,0,0,0,0
2022,2,NYJ,CLE,1,4,1,60,0,3519,,,,punt,0,0,0,0
2022,2,NYJ,CLE,3,4,2,54,-7,2800,spread,,,pass,17,1,0,0
2022,2,CLE,NYJ,6,4,12,81,7,1875,,,,punt,0,0,0,0
2022,2,CLE,NYJ,9,4,4,4,0,1501,,,,field_goal,0,0,0,0
2022,2,NYJ,CLE,10,4,14,53,-3,1270,,,,punt,0,0,0,0
2022,2,CLE,NYJ,11,4,3,73,3,1151,,,,punt,0,0,0,0
2022,2,NYJ,CLE,12,4,15,39,-3,864,,,,field_goal,0,0,0,0
2022,2,NYJ,CLE,14,4,4,62,-7,471,,,,punt,0,0,0,0
2022,2,CLE,NYJ,15,4,26,50,7,254,,,,punt,0,0,0,0
2022,2,NYJ,CLE,16,4,8,90,-7,161,,,,punt,0,0,0,0
2022,2,SF,SEA,1,4,2,2,0,3260,,,,field_goal,0,0,0,0
2022,2,SEA,SF,2,4,5,59,-3,3061,,,,punt,0,0,0,0
2022,2,SF,SEA,3,4,2,15,3,2790,,,,field_goal,0,0,0,0
2022,2,SEA,SF,4,4,10,60,-6,2626,,,,punt,0,0,0,0
2022,2,SF,SEA,7,4,9,39,13,2269,11,nickel,6,pass,0,0,0,0
2022,2,SF,SEA,9,4,1,71,13,1920,,,,punt,0,0,0,1
2022,2,SEA,SF,12,4,2,76,-20,1680,,,,punt,0,0,0,0
2022,2,SF,SEA,13,4,1,11,20,1412,11,nickel,7,run,3,1,0,0
2022,2,SF,SEA,13,4,2,2,20,1239,,,,field_goal,0,0,1,0
2022,2,SF,SEA,14,4,9,54,13,993,,,,punt,0,0,0,0
2022,2,SEA,SF,15,4,1,78,-13,900,,,,punt,0,0,0,0
2022,2,SF,SEA,16,4,7,52,13,762,,,,punt,0,0,0,0
2022,2,SEA,SF,17,4,21,77,-13,554,,,,punt,0,0,0,0
2022,2,SF,SEA,18,4,1,1,13,114,11,nickel,7,run,1,1,1,0
2022,2,NO,TB,1,4,5,12,0,3246,,,,field_goal,0,0,0,0
2022,2,NO,TB,3,4,5,58,3,2743,,,,punt,0,0,0,0
2022,2,TB,NO,4,4,1,8,-3,2537,12,base,8,run,-1,0,0,0
2022,2,NO,TB,5,4,6,87,3,2448,,,,punt,0,0,0,0
2022,2,TB,NO,6,4,9,49,-3,2307,,,,punt,0,0,0,0
2022,2,NO,TB,7,4,9,66,3,1991,,,,punt,0,0,0,0
2022,2,TB,NO,8,4,9,86,-3,1916,,,,punt,0,0,0,0
2022,2,NO,TB,9,4,9,44,3,1828,,,,punt,0,0,0,0
2022,2,TB,NO,11,4,8,55,-3,1555,,,,punt,0,0,0,0
2022,2,NO,TB,12,4,10,84,3,1500,,,,punt,0,0,0,0
2022,2,TB,NO,13,4,4,29,-3,1309,,,,field_goal,0,0,0,0
2022,2,TB,NO,15,4,1,81,0,855,,,,penalty,5,1,0,0
2022,2,TB,NO,15,4,5,71,0,769,,,,punt,0,0,0,0
2022,2,TB,NO,19,4,10,29,7,355,,,,field_goal,0,0,0,0
2022,2,TB,NO,22,4,9,42,10,166,,,,punt,0,0,0,0
2022,2,TB,NO,24,4,8,64,10,74,,,,punt,0,0,0,0
2022,2,NO,TB,25,4,10,77,-10,8,11,nickel,4,pass,9,0,0,0
2022,2,TEN,BUF,2,4,1,2,-7,3027,12,nickel,7,run,2,1,1,0
2022,2,BUF,TEN,3,4,1,31,0,2785,11,nickel,8,pass,0,0,0,0
2022,2,TEN,BUF,4,4,22,58,0,2405,,,,punt,0,0,0,0
2022,2,BUF,TEN,5,4,6,31,0,2245,,,,field_goal,0,0,0,0
2022,2,TEN,BUF,6,4,10,75,-3,2118,,,,punt,0,0,0,0
2022,2,BUF,TEN,7,4,1,4,3,1867,11,nickel,8,pass,4,1,1,0
2022,2,TEN,BUF,9,4,7,55,-10,1673,,,,punt,0,0,0,0
2022,2,TEN,BUF,11,4,11,77,-17,1467,,,,punt,0,0,0,0
2022,2,BUF,TEN,12,4,6,52,17,1413,,,,punt,0,0,0,1
2022,2,BUF,TEN,13,4,9,19,17,1356,,,,field_goal,0,0,0,0
2022,2,TEN,BUF,17,4,2,57,-34,925,,,,punt,0,0,0,0
2022,2,BUF,TEN,18,4,7,93,34,891,,,,punt,0,0,0,0
2022,2,BUF,TEN,20,4,7,61,34,514,,,,punt,0,0,0,0
2022,2,TEN,BUF,21,4,2,81,-34,412,,,,punt,0,0,0,0
2022,2,BUF,TEN,22,4,1,25,34,223,11,nickel,6,run,2,1,0,0
2022,2,DET,WAS,1,4,24,89,0,3525,,,,punt,0,0,0,0
2022,2,WAS,DET,2,4,4,62,0,3403,,,,punt,0,0,0,0
2022,2,DET,WAS,3,4,3,17,0,3190,,,,field_goal,0,0,0,0
2022,2,WAS,DET,4,4,9,83,-3,3092,,,,punt,0,0,0,0
2022,2,DET,WAS,5,4,3,3,3,2947,11,nickel,6,pass,0,0,0,0
2022,2,WAS,DET,8,4,6,80,-12,2710,,,,punt,0,0,0,0
2022,2,DET,WAS,9,4,5,30,12,2631,,,,field_goal,0,0,0,0
2022,2,WAS,DET,10,4,3,68,-15,2538,,,,punt,0,0,0,0
2022,2,WAS,DET,12,4,13,63,-22,2060,,,,punt,0,0,0,0
2022,2,DET,WAS,13,4,4,76,22,1971,,,,punt,0,0,0,0
2022,2,WAS,DET,14,4,6,66,-22,1839,,,,punt,0,0,0,0
2022,2,DET,WAS,15,4,10,80,22,1815,,,,punt,0,0,0,0
2022,2,DET,WAS,18,4,6,71,15,1609,,,,punt,0,0,0,0
2022,2,DET,WAS,20,4,1,59,15,1347,,,,punt,0,0,0,0
2022,2,WAS,DET,23,4,1,74,-14,900,12,base,9,run,7,1,0,0
2022,2,DET,WAS,26,4,3,33,9,98,11,nickel,6,pass,0,0,0,0
2022,2,WAS,DET,27,4,4,61,-9,60,11,nickel,5,pass,-9,0,0,0
2022,3,SEA,ATL,1,4,3,14,0,3323,,,,field_goal,0,0,0,0
2022,3,ATL,SEA,4,4,22,23,-3,2711,,,,field_goal,0,0,0,0
2022,3,SEA,ATL,5,4,5,62,0,2630,,,,punt,0,0,0,0
2022,3,SEA,ATL,7,4,2,41,-7,2079,11,nickel,6,pass,23,1,0,0
2022,3,ATL,SEA,8,4,8,73,0,1992,,,,punt,0,0,0,0
2022,3,SEA,ATL,9,4,3,13,0,1809,,,,field_goal,0,0,0,0
2022,3,ATL,SEA,11,4,18,36,-3,1507,,,,field_goal,0,0,0,0
2022,3,SEA,ATL,12,4,2,7,0,1095,,,,field_goal,0,0,0,0
2022,3,SEA,ATL,14,4,15,55,-4,660,,,,punt,0,0,0,0
2022,3,SEA,ATL,16,4,1,54,-4,224,12,nickel,6,run,4,1,0,0
2022,3,SEA,ATL,16,4,18,38,-4,90,11,nickel,4,pass,0,0,0,1
2022,3,BAL,NE,1,4,4,69,0,3514,,,,punt,0,0,0,0
2022,3,NE,BAL,2,4,15,63,0,3343,,,,punt,0,0,0,0
2022,3,NE,BAL,4,4,6,16,-7,2700,,,,field_goal,0,0,0,0
2022,3,BAL,NE,5,4,15,80,4,2586,,,,punt,0,0,0,0
2022,3,NE,BAL,6,4,3,33,-4,2365,11,nickel,7,pass,0,0,0,0
2022,3,NE,BAL,13,4,12,69,-1,1293,,,,punt,0,0,0,0
2022,3,BAL,NE,16,4,5,38,8,1058,,,,field_goal,0,0,0,0
2022,3,NE,BAL,17,4,1,17,-11,818,12,base,9,pass,8,1,0,0
2022,3,BAL,NE,20,4,8,52,5,403,,,,punt,0,0,0,0
2022,3,BUF,MIA,1,4,2,2,0,3246,11,nickel,8,pass,2,1,1,0
2022,3,MIA,BUF,2,4,2,65,-7,3107,,,,punt,0,0,0,0
2022,3,BUF,MIA,5,4,2,30,0,2700,11,nickel,7,run,3,1,0,0
2022,3,BUF,MIA,7,4,10,45,0,2035,,,,punt,0,0,0,0
2022,3,MIA,BUF,8,4,18,64,0,1910,,,,punt,0,0,0,0
2022,3,MIA,BUF,10,4,11,54,0,1693,,,,punt,0,0,0,0
2022,3,BUF,MIA,11,4,11,11,0,1123,,,,field_goal,0,0,0,0
2022,3,MIA,BUF,12,4,2,68,-3,1032,,,,punt,0,0,0,0
2022,3,BUF,MIA,13,4,4,20,3,852,,,,field_goal,0,0,0,0
2022,3,BUF,MIA,15,4,2,2,-4,109,11,base,8,pass,0,0,0,0
2022,3,MIA,BUF,16,4,11,99,4,97,,,,punt,0,0,0,0
2022,3,NYJ,CIN,2,4,9,32,-7,3008,,,,field_goal,0,0,0,0
2022,3,NYJ,CIN,4,4,5,22,-4,2812,,,,field_goal,0,0,0,0
2022,3,NYJ,CIN,6,4,17,57,-8,2424,,,,punt,0,0,0,0
2022,3,CIN,NYJ,7,4,4,4,8,2270,,,,field_goal,0,0,0,0
2022,3,CIN,NYJ,9,4,10,25,11,2131,,,,field_goal,0,0,0,0
2022,3,NYJ,CIN,10,4,8,73,-14,2083,,,,punt,0,0,0,0
2022,3,CIN,NYJ,11,4,9,65,14,1987,,,,punt,0,0,0,0
2022,3,NYJ,CIN,12,4,6,64,-14,1859,,,,punt,0,0,0,0
2022,3,CIN,NYJ,13,4,17,95,14,1840,,,,punt,0,0,0,0
2022,3,NYJ,CIN,17,4,5,41,-18,1523,11,dime,5,pass,0,0,0,0
2022,3,CIN,NYJ,18,4,1,19,18,1157,11,nickel,6,run,-1,0,0,0
2022,3,NYJ,CIN,19,4,10,25,-18,945,,,,field_goal,0,0,0,0
2022,3,CIN,NYJ,20,4,15,80,15,850,,,,punt,0,0,0,0
2022,3,NYJ,CIN,21,4,6,14,-15,609,spread,dime,6,pass,-11,0,0,1
2022,3,CIN,NYJ,22,4,8,23,15,139,,,,field_goal,0,0,0,0
2022,3,NYJ,CIN,23,4,1,17,-15,62,11,nickel,5,pass,0,0,0,1
2022,3,DAL,NYG,1,4,14,50,0,3424,,,,punt,0,0,0,0
2022,3,NYG,DAL,2,4,10,29,0,3169,,,,field_goal,0,0,0,0
2022,3,DAL,NYG,3,4,8,8,0,2832,,,,field_goal,0,0,0,0
2022,3,NYG,DAL,4,4,5,24,-3,2481,,,,field_goal,0,0,0,0
2022,3,DAL,NYG,5,4,3,10,0,2353,,,,field_goal,0,0,0,0
2022,3,NYG,DAL,6,4,13,78,-3,2253,,,,punt,0,0,0,0
2022,3,DAL,NYG,7,4,10,40,3,1958,,,,punt,0,0,0,0
2022,3,NYG,DAL,8,4,2,47,-3,1810,11,nickel,6,pass,0,0,0,0
2022,3,NYG,DAL,10,4,5,33,-3,1446,,,,field_goal,0,0,0,0
2022,3,DAL,NYG,11,4,12,77,0,1388,,,,punt,0,0,0,0
2022,3,NYG,DAL,14,4,6,50,0,889,,,,punt,0,0,0,0
2022,3,DAL,NYG,15,4,4,41,0,627,11,dime,6,pass,4,1,0,0
2022,3,NYG,DAL,16,4,13,78,-7,464,,,,punt,0,0,0,0
2022,3,DAL,NYG,17,4,1,26,7,362,,,,field_goal,0,0,0,0
2022,3,NYG,DAL,18,4,21,33,-10,222,,,,field_goal,0,0,0,0
2022,3,DAL,NYG,19,4,2,54,7,112,,,,punt,0,0,0,0
2022,3,DET,MIN,1,4,6,30,0,3368,,,,field_goal,0,0,0,0
2022,3,MIN,DET,2,4,10,38,0,3265,,,,field_goal,0,0,0,0
2022,3,DET,MIN,3,4,5,32,0,3132,11,nickel,6,pass,30,1,0,0
2022,3,MIN,DET,4,4,5,65,-7,2958,,,,punt,0,0,0,0
2022,3,DET,MIN,5,4,1,45,7,2813,11,nickel,6,run,5,1,0,0
2022,3,DET,MIN,5,4,1,31,7,2700,spread,nickel,7,pass,17,1,0,0
2022,3,DET,MIN,7,4,1,51,7,2104,12,base,7,pass,0,0,0,0
2022,3,MIN,DET,8,4,6,45,-7,2014,11,nickel,7,pass,6,1,0,0
2022,3,DET,MIN,9,4,4,58,0,1841,,,,punt,0,0,0,0
2022,3,MIN,DET,11,4,8,72,0,1750,,,,punt,0,0,0,0
2022,3,DET,MIN,12,4,2,46,0,1541,11,nickel,5,pass,16,1,0,0
2022,3,DET,MIN,12,4,2,22,0,1420,,,,field_goal,0,0,0,0
2022,3,MIN,DET,13,4,12,38,-3,1191,,,,field_goal,0,0,0,0
2022,3,DET,MIN,16,4,12,60,10,900,,,,punt,0,0,0,0
2022,3,MIN,DET,17,4,3,67,-10,786,,,,punt,0,0,0,0
2022,3,DET,MIN,18,4,1,73,10,647,,,,punt,0,0,0,0
2022,3,DET,MIN,20,4,1,30,3,215,12,base,8,run,0,0,0,0
2022,3,MIN,DET,21,4,8,53,-3,156,11,nickel,7,pass,0,0,0,0
2022,3,DET,MIN,22,4,4,36,3,74,,,,field_goal,0,0,0,0
2022,3,TB,GB,1,4,1,42,0,3456,11,nickel,7,pass,4,1,0,0
2022,3,TB,GB,1,4,11,27,0,3250,,,,field_goal,0,0,0,0
2022,3,TB,GB,3,4,6,73,-4,2741,,,,punt,0,0,0,0
2022,3,TB,GB,5,4,18,83,-11,2171,,,,punt,0,0,0,0
2022,3,GB,TB,8,4,2,65,11,1814,,,,punt,0,0,0,0
2022,3,GB,TB,10,4,3,68,11,1677,,,,punt,0,0,0,0
2022,3,GB,TB,12,4,4,44,11,1508,,,,punt,0,0,0,0
2022,3,TB,GB,13,4,5,93,-11,1478,,,,punt,0,0,0,0
2022,3,TB,GB,15,4,9,27,-11,1287,,,,field_goal,0,0,0,0
2022,3,GB,TB,16,4,7,57,8,1115,,,,punt,0,0,0,0
2022,3,TB,GB,17,4,13,80,-8,945,,,,punt,0,0,0,0
2022,3,GB,TB,18,4,9,55,8,804,,,,punt,0,0,0,0
2022,3,TB,GB,19,4,2,78,-8,686,,,,punt,0,0,0,0
2022,3,GB,TB,20,4,2,72,8,534,,,,punt,0,0,0,0
2022,3,TB,GB,21,4,19,59,-8,364,,,,punt,0,0,0,0
2022,3,GB,TB,22,4,17,49,8,191,,,,punt,0,0,0,0
2022,3,CHI,HOU,1,4,5,30,0,3386,,,,field_goal,0,0,0,0
2022,3,HOU,CHI,2,4,4,69,-3,3311,,,,punt,0,0,0,0
2022,3,CHI,HOU,7,4,7,77,3,2625,,,,punt,0,0,0,0
2022,3,HOU,CHI,8,4,6,56,-3,2514,,,,punt,0,0,0,0
2022,3,CHI,HOU,9,4,4,84,3,2393,,,,punt,0,0,0,0
2022,3,CHI,HOU,11,4,15,32,-4,1913,,,,field_goal,0,0,0,0
2022,3,HOU,CHI,12,4,1,66,1,1871,,,,punt,0,0,0,0
2022,3,HOU,CHI,14,4,2,21,1,1589,,,,field_goal,0,0,0,0
2022,3,HOU,CHI,16,4,1,54,-3,1238,spread,base,,run,3,1,0,0
2022,3,HOU,CHI,16,4,4,5,-3,958,,,,field_goal,0,0,0,0
2022,3,HOU,CHI,18,4,19,48,0,768,,,,punt,0,0,0,0
2022,3,CHI,HOU,19,4,13,48,0,406,,,,punt,0,0,0,0
2022,3,HOU,CHI,20,4,10,61,0,194,,,,punt,0,0,0,0
2022,3,CHI,HOU,21,4,9,68,0,112,,,,punt,0,0,0,0
2022,3,CHI,HOU,23,4,10,12,0,3,,,,field_goal,0,0,0,0
2022,3,JAX,LAC,1,4,5,39,0,3433,11,dime,5,pass,0,0,0,0
2022,3,LAC,JAX,2,4,7,57,0,3349,,,,punt,0,0,0,0
2022,3,JAX,LAC,3,4,1,65,0,3149,,,,punt,0,0,0,0
2022,3,LAC,JAX,4,4,1,76,0,3022,,,,punt,0,0,0,0
2022,3,JAX,LAC,5,4,3,4,0,2700,,,,field_goal,0,0,0,0
2022,3,JAX,LAC,7,4,5,5,3,2635,,,,field_goal,0,0,0,0
2022,3,JAX,LAC,11,4,5,5,6,1864,,,,field_goal,0,0,0,0
2022,3,LAC,JAX,12,4,11,64,-9,1823,,,,punt,0,0,0,0
2022,3,LAC,JAX,14,4,7,7,-9,1614,,,,field_goal,0,0,0,0
2022,3,JAX,LAC,15,4,1,50,6,1547,heavy,nickel,8,run,50,1,1,0
2022,3,LAC,JAX,16,4,4,69,-13,1496,,,,punt,0,0,0,0
2022,3,JAX,LAC,17,4,1,6,13,1060,12,base,8,run,2,1,0,0
2022,3,LAC,JAX,18,4,15,32,-21,850,11,nickel,5,pass,0,0,0,0
2022,3,LAC,JAX,20,4,5,11,-28,10,11,nickel,6,pass,0,0,0,0
2022,3,IND,KC,1,4,5,61,0,3537,,,,punt,0,0,0,1
2022,3,KC,IND,3,4,7,76,-7,3386,,,,punt,0,0,0,0
2022,3,IND,KC,4,4,7,58,7,3129,,,,punt,0,0,0,0
2022,3,KC,IND,5,4,1,90,-7,2994,,,,punt,0,0,0,0
2022,3,IND,KC,6,4,1,49,7,2865,11,nickel,7,pass,-10,0,0,0
2022,3,IND,KC,8,4,9,25,1,2384,,,,field_goal,0,0,0,0
2022,3,KC,IND,9,4,9,48,-4,2094,,,,punt,0,0,0,0
2022,3,IND,KC,12,4,19,74,-4,1844,,,,punt,0,0,0,0
2022,3,KC,IND,14,4,1,15,4,1542,21,nickel,7,run,2,1,0,0
2022,3,KC,IND,14,4,7,7,4,1379,,,,field_goal,0,0,0,0
2022,3,IND,KC,15,4,17,33,-7,1078,,,,field_goal,0,0,0,0
2022,3,KC,IND,16,4,11,24,4,814,spread,base,,pass,0,0,0,0
2022,3,IND,KC,17,4,1,31,-4,652,heavy,base,8,run,0,0,0,0
2022,3,KC,IND,18,4,7,16,4,521,,,,field_goal,0,0,0,0
2022,3,IND,KC,19,4,1,67,-4,399,12,base,8,run,2,1,0,0
2022,3,ARI,LA,1,4,2,67,0,3522,,,,punt,0,0,0,0
2022,3,LA,ARI,2,4,4,4,0,3289,,,,field_goal,0,0,0,0
2022,3,ARI,LA,3,4,8,73,-3,3242,,,,punt,0,0,0,0
2022,3,ARI,LA,5,4,7,59,-10,2802,,,,punt,0,0,0,0
2022,3,LA,ARI,6,4,6,22,10,2608,,,,field_goal,0,0,0,0
2022,3,ARI,LA,7,4,14,79,-13,2557,,,,punt,0,0,0,0
2022,3,LA,ARI,8,4,7,62,13,2492,,,,punt,0,0,0,0
2022,3,ARI,LA,9,4,1,61,-13,2351,12,nickel,6,run,2,1,0,0
2022,3,ARI,LA,9,4,2,51,-13,2212,11,nickel,6,pass,4,1,0,0
2022,3,ARI,LA,9,4,5,5,-13,1914,,,,field_goal,0,0,0,0
2022,3,LA,ARI,10,4,5,70,10,1858,,,,punt,0,0,0,0
2022,3,LA,ARI,13,4,5,70,7,1688,,,,punt,0,0,0,0
2022,3,ARI,LA,14,4,1,80,-7,1582,11,nickel,6,run,5,1,0,0
2022,3,ARI,LA,14,4,9,31,-7,1215,,,,field_goal,0,0,0,0
2022,3,ARI,LA,16,4,4,26,-11,695,11,nickel,6,pass,0,0,0,0
2022,3,ARI,LA,18,4,7,59,-11,185,11,nickel,4,pass,14,1,0,0
2022,3,ARI,LA,18,4,4,13,-11,70,,,,field_goal,0,0,0,0
2022,3,LV,TEN,2,4,2,3,-7,2842,,,,field_goal,0,0,0,0
2022,3,LV,TEN,6,4,7,60,-11,1950,,,,punt,0,0,0,0
2022,3,TEN,LV,7,4,6,70,11,1869,,,,punt,0,0,0,0
2022,3,LV,TEN,8,4,11,88,-11,1834,,,,punt,0,0,0,0
2022,3,LV,TEN,10,4,1,29,-14,1539,12,nickel,7,pass,4,1,0,0
2022,3,LV,TEN,10,4,9,14,-14,1321,,,,field_goal,0,0,0,0
2022,3,LV,TEN,12,4,20,41,-11,1085,,,,punt,0,0,0,0
2022,3,TEN,LV,13,4,4,44,11,780,11,dime,5,pass,0,0,0,0
2022,3,TEN,LV,15,4,1,54,11,376,,,,punt,0,0,0,0
2022,3,LV,TEN,16,4,3,17,-11,213,,,,field_goal,0,0,0,0
2022,3,TEN,LV,17,4,11,76,8,189,,,,punt,0,0,0,0
2022,3,LV,TEN,18,4,15,73,-8,133,11,dime,5,pass,48,1,0,0
2022,3,LV,TEN,18,4,10,14,-8,97,11,dime,4,penalty,5,1,0,0
2022,3,LV,TEN,18,4,9,9,-8,78,11,dime,5,pass,9,1,1,0
2022,3,CAR,NO,1,4,9,58,0,3465,,,,punt,0,0,0,0
2022,3,NO,CAR,2,4,11,42,0,3148,,,,punt,0,0,0,0
2022,3,CAR,NO,3,4,6,76,0,3095,,,,punt,0,0,0,0
2022,3,NO,CAR,5,4,6,71,-7,2976,,,,punt,0,0,0,0
2022,3,CAR,NO,6,4,8,27,7,2662,,,,field_goal,0,0,0,0
2022,3,NO,CAR,7,4,9,74,-10,2513,,,,punt,0,0,0,0
2022,3,CAR,NO,8,4,19,80,10,2418,,,,punt,0,0,0,0
2022,3,NO,CAR,9,4,7,62,-10,2319,,,,punt,0,0,0,0
2022,3,CAR,NO,10,4,4,30,10,1980,,,,field_goal,0,0,0,0
2022,3,NO,CAR,11,4,3,11,-13,1833,,,,field_goal,0,0,0,0
2022,3,NO,CAR,13,4,22,30,-13,1341,,,,field_goal,0,0,0,0
2022,3,CAR,NO,14,4,4,38,13,1211,12,nickel,7,pass,0,0,0,0
2022,3,NO,CAR,15,4,6,58,-13,1140,,,,punt,0,0,0,0
2022,3,CAR,NO,16,4,5,44,13,969,,,,punt,0,0,0,0
2022,3,CAR,NO,20,4,6,16,12,503,,,,field_goal,0,0,0,0
2022,3,NO,CAR,21,4,14,79,-15,422,,,,punt,0,0,0,0
2022,3,CAR,NO,22,4,2,59,15,215,,,,punt,0,0,0,0
2022,3,CAR,NO,24,4,1,45,8,27,,,,punt,0,0,0,0
2022,3,WAS,PHI,1,4,12,62,0,3496,,,,punt,0,0,0,0
2022,3,PHI,WAS,2,4,5,49,0,3349,,,,punt,0,0,0,0
2022,3,WAS,PHI,3,4,20,90,0,3211,,,,punt,0,0,0,0
2022,3,PHI,WAS,4,4,13,59,0,3142,,,,punt,0,0,0,0
2022,3,WAS,PHI,5,4,13,61,0,2891,,,,punt,0,0,0,0
2022,3,PHI,WAS,6,4,8,14,0,2696,,,,field_goal,0,0,0,0
2022,3,WAS,PHI,9,4,10,60,-10,2446,,,,punt,0,0,0,0
2022,3,PHI,WAS,10,4,1,8,10,2231,11,nickel,7,run,0,0,0,0
2022,3,WAS,PHI,11,4,17,87,-10,2156,,,,punt,0,0,0,0
2022,3,WAS,PHI,13,4,7,72,-17,1928,,,,punt,0,0,0,0
2022,3,PHI,WAS,14,4,2,2,17,1801,12,nickel,8,pass,2,1,1,0
2022,3,PHI,WAS,15,4,19,44,24,1689,,,,punt,0,0,0,0
2022,3,WAS,PHI,16,4,3,73,-24,1564,,,,punt,0,0,0,0
2022,3,PHI,WAS,17,4,2,55,24,1369,,,,punt,0,0,0,0
2022,3,WAS,PHI,18,4,2,81,-24,1277,,,,punt,0,0,0,0
2022,3,PHI,WAS,19,4,10,59,24,1248,,,,punt,0,0,0,0
2022,3,WAS,PHI,20,4,12,29,-24,954,,,,penalty,15,1,0,0
2022,3,WAS,PHI,20,4,1,1,-24,854,11,nickel,7,pass,0,0,0,0
2022,3,WAS,PHI,22,4,22,26,-22,541,11,nickel,4,pass,-5,0,0,0
2022,3,PHI,WAS,23,4,12,57,22,316,,,,punt,0,0,0,0
2022,3,PHI,WAS,25,4,4,39,16,101,11,nickel,6,pass,10,1,0,0
2022,3,CLE,PIT,1,4,10,61,0,3488,,,,punt,0,0,0,0
2022,3,PIT,CLE,2,4,5,62,0,3371,,,,punt,0,0,0,0
2022,3,CLE,PIT,3,4,10,77,0,3224,,,,punt,0,0,0,0
2022,3,PIT,CLE,4,4,4,32,0,3060,,,,field_goal,0,0,0,0
2022,3,CLE,PIT,5,4,1,51,0,3002,11,nickel,7,run,3,1,0,0
2022,3,CLE,PIT,9,4,2,31,-1,1834,12,,8,pass,0,0,0,0
2022,3,PIT,CLE,11,4,10,46,1,1480,,,,punt,0,0,0,0
2022,3,CLE,PIT,12,4,1,36,-1,1181,heavy,base,8,run,9,1,0,0
2022,3,CLE,PIT,12,4,10,16,-1,1054,,,,field_goal,0,0,0,0
2022,3,PIT,CLE,13,4,3,68,-2,976,,,,punt,0,0,0,0
2022,3,CLE,PIT,14,4,1,1,2,573,12,,11,run,1,1,1,0
2022,3,PIT,CLE,15,4,15,80,-9,522,,,,punt,0,0,0,0
2022,3,CLE,PIT,16,4,12,52,9,340,,,,punt,0,0,0,0
