season,player,team,redTargets,redCarries,goalCarries,scores,teamRedTargets,teamRedCarries,teamGoalCarries,teamScores
2024,00-0038976,DEN,6,0,0,6,75,77,24,43
2024,00-0036183,LV,3,0,0,1,65,62,23,32
2024,00-0035602,LV,1,0,0,0,65,62,23,32
2024,00-0037609,PIT,0,1,1,0,63,97,28,39
2024,00-0029892,SF,2,3,2,3,83,100,30,40
2024,00-0035973,SF,1,13,4,1,83,100,30,40
2024,00-0036268,SEA,0,0,0,1,63,59,28,41
2024,00-0036411,NO,0,0,0,1,47,65,17,39
2024,00-0039386,NO,1,0,0,1,47,65,17,39
2024,00-0038951,TB,0,5,3,3,87,86,27,60
2024,00-0035208,WAS,11,0,0,3,96,151,44,63
2024,00-0032052,CAR,0,0,0,1,79,71,29,42
2024,00-0039912,WAS,1,0,0,1,96,151,44,63
2024,00-0032268,WAS,0,2,1,1,96,151,44,63
2024,00-0038576,CIN,0,0,0,1,123,72,26,58
2024,00-0034791,CLE,1,18,6,4,68,52,18,31
2024,00-0038979,CLE,7,0,0,3,68,52,18,31
2024,00-0036422,DEN,5,0,0,2,75,77,24,43
2024,00-0035406,DEN,6,0,0,1,75,77,24,43
2024,00-0035672,NO,0,0,0,1,47,65,17,39
2024,00-0034418,NO,1,0,0,1,47,65,17,39
2024,00-0038807,DET,0,0,0,1,103,130,41,74
2024,00-0039365,SF,3,0,0,0,83,100,30,40
2024,00-0032128,SF,1,0,0,0,83,100,30,40
2024,00-0039916,SF,8,1,0,3,83,100,30,40
2024,00-0038647,SF,1,0,0,0,83,100,30,40
2024,00-0036349,LV,0,0,0,1,65,62,23,32
2024,00-0031235,MIA,4,0,0,0,90,71,20,36
2024,00-0035806,NE,1,0,0,1,66,70,19,32
2024,00-0037156,NYJ,1,0,0,0,95,45,13,42
2024,00-0029263,PIT,0,10,3,2,63,97,28,39
2024,00-0039047,ATL,0,0,0,1,62,93,27,42
2024,00-0037594,TEN,0,4,1,0,51,63,11,40
2024,00-0038098,CLE,1,0,0,0,68,52,18,31
2024,00-0031549,BAL,2,0,0,2,71,98,25,70
2024,00-0033869,BUF,0,7,0,0,74,146,42,73
2024,00-0039491,CAR,7,0,0,2,79,71,29,42
2024,00-0039424,DEN,7,0,0,3,75,77,24,43
2024,00-0038783,DEN,4,0,0,3,75,77,24,43
2024,00-0039373,DEN,0,11,2,2,75,77,24,43
2024,00-0038809,GB,2,0,0,0,82,107,36,55
2024,00-0038685,GB,3,9,1,1,82,107,36,55
2024,00-0037614,HOU,9,0,0,1,74,96,19,38
2024,00-0035547,KC,1,0,0,0,122,102,31,51
2024,00-0034487,MIN,1,0,0,1,95,68,20,47
2024,00-0039075,LA,17,4,1,4,97,103,29,41
2024,00-0037617,LAC,0,13,8,3,56,82,28,42
2024,00-0031690,LAC,1,0,0,0,56,82,28,42
2024,00-0039851,NE,0,5,1,2,66,70,19,32
2024,00-0038104,NE,1,0,0,0,66,70,19,32
2024,00-0033307,NE,2,0,0,1,66,70,19,32
2024,00-0039810,CIN,4,0,0,0,123,72,26,58
2024,00-0039746,PHI,1,5,1,1,68,173,58,71
2024,00-0034771,TEN,0,4,0,1,51,63,11,40
2024,00-0033662,DAL,0,5,0,0,72,58,15,33
2024,00-0031595,DEN,2,4,3,2,75,77,24,43
2024,00-0037667,GB,0,0,0,1,82,107,36,55
2024,00-0039920,NYJ,2,2,0,0,95,45,13,42
2024,00-0038618,HOU,3,0,0,0,74,96,19,38
2024,00-0035229,MIN,9,0,0,1,95,68,20,47
2024,00-0033393,MIN,0,0,0,1,95,68,20,47
2024,00-0038489,PHI,1,0,0,0,68,173,58,71
2024,00-0037235,PHI,0,0,0,1,68,173,58,71
2024,00-0031503,CLE,0,3,1,1,68,52,18,31
2024,00-0026498,LA,0,10,1,0,97,103,29,41
2024,00-0039834,SEA,0,0,0,1,63,59,28,41
2024,00-0035631,CIN,2,1,1,1,123,72,26,58
2024,00-0038039,CIN,0,0,0,1,123,72,26,58
2024,00-0036590,BUF,1,0,0,1,74,146,42,73
2024,00-0038678,NO,1,1,0,0,47,65,17,39
2024,00-0038824,TB,3,0,0,2,87,86,27,60
2024,00-0031484,NYG,1,0,0,1,52,60,21,35
2024,00-0038611,WAS,0,11,2,2,96,151,44,63
2024,00-0034272,NO,2,0,0,4,47,65,17,39
2024,00-0034376,IND,0,0,0,2,66,106,39,42
2024,00-0036630,BAL,1,0,0,1,71,98,25,70
2024,00-0037216,KC,1,0,0,0,122,102,31,51
2024,00-0039359,HOU,3,0,0,1,74,96,19,38
2024,00-0030431,HOU,4,0,0,0,74,96,19,38
2024,00-0039880,MIA,2,1,0,1,90,71,20,36
2024,00-0036972,JAX,0,2,2,1,70,70,22,32
2024,00-0033280,SF,4,7,1,0,83,100,30,40
2024,00-0038821,TB,2,0,0,0,87,86,27,60
2024,00-0036387,LAC,0,1,0,0,56,82,28,42
2024,00-0037654,LAC,1,0,0,0,56,82,28,42
2024,00-0039062,DAL,1,0,0,0,72,58,15,33
2024,00-0033876,DAL,0,0,0,2,72,58,15,33
2024,00-0036510,NYJ,1,0,0,1,95,45,13,42
2024,00-0038550,DET,0,1,0,0,103,130,41,74
2024,00-0037569,KC,1,0,0,0,122,102,31,51
2024,00-0037287,NE,1,0,0,1,66,70,19,32
2024,00-0039543,LV,1,0,0,0,65,62,23,32
2024,00-0038136,ARI,0,0,0,1,67,84,23,44
2024,00-0037012,DAL,0,3,1,0,72,58,15,33
2024,00-0037578,DAL,0,0,0,1,72,58,15,33
2024,00-0037487,CAR,1,1,0,0,79,71,29,42
2024,00-0037005,CAR,4,0,0,2,79,71,29,42
2024,00-0039147,MIA,0,0,0,1,90,71,20,36
2024,00-0038465,GB,3,0,0,2,82,107,36,55
2024,00-0038476,NYG,0,1,0,0,52,60,21,35
2024,00-0031298,TEN,0,0,0,1,51,63,11,40
2024,00-0037249,CLE,0,0,0,2,68,52,18,31
2024,00-0037300,CLE,3,0,0,0,68,52,18,31
2024,00-0037384,CLE,0,0,0,1,68,52,18,31
2024,00-0039366,ATL,0,0,0,1,62,93,27,42
2024,00-0034860,NO,4,0,0,1,47,65,17,39
2024,00-0038556,NYG,0,0,0,1,52,60,21,35
2024,00-0035704,NYG,0,2,1,2,52,60,21,35
2024,00-0037753,PIT,0,0,0,1,63,97,28,39
2024,00-0039741,CIN,0,0,0,1,123,72,26,58
2024,00-0039798,NYJ,3,3,0,2,95,45,13,42
2024,00-0036842,NYJ,0,0,0,1,95,45,13,42
2024,00-0031933,NYJ,0,0,0,1,95,45,13,42
2024,00-0036640,BUF,1,0,0,0,74,146,42,73
2024,00-0039344,CAR,2,3,1,0,79,71,29,42
2024,00-0037004,BUF,0,0,0,1,74,146,42,73
2024,00-0037086,PHI,2,0,0,1,68,173,58,71
2024,00-0037509,LV,1,5,2,0,65,62,23,32
2024,00-0038579,LV,0,2,1,1,65,62,23,32
2024,00-0038122,LV,0,1,0,0,65,62,23,32
2024,00-0038551,NO,0,3,0,1,47,65,17,39
2024,00-0038636,SEA,0,4,0,0,63,59,28,41
2024,00-0033439,SEA,1,0,0,0,63,59,28,41
2024,00-0039792,BAL,0,0,0,1,71,98,25,70
2024,00-0039796,BAL,0,3,0,0,71,98,25,70
2024,00-0026300,BAL,0,1,0,0,71,98,25,70
2024,00-0033863,DET,1,0,0,1,103,130,41,74
2024,00-0039631,CIN,2,0,0,0,123,72,26,58
2024,00-0034834,CIN,1,0,0,1,123,72,26,58
2024,00-0036199,TEN,0,0,0,1,51,63,11,40
2024,00-0039650,TEN,1,0,0,0,51,63,11,40
2024,00-0032950,KC,0,2,0,0,122,102,31,51
2024,00-0035629,ARI,0,0,0,1,67,84,23,44
2024,00-0035298,PIT,1,0,0,0,63,97,28,39
2024,00-0037475,LAC,1,0,0,0,56,82,28,42
2024,00-0034208,CAR,0,2,0,0,79,71,29,42
2024,00-0038583,CLE,0,2,0,0,68,52,18,31
2024,00-0039573,DEN,1,0,0,0,75,77,24,43
2024,00-0035567,DET,0,2,0,0,103,130,41,74
2024,00-0035662,KC,4,0,0,0,122,102,31,51
2024,00-0033110,LA,11,0,0,3,97,103,29,41
2024,00-0034675,NYG,0,0,0,1,52,60,21,35
2024,00-0032415,NYG,0,0,0,1,52,60,21,35
2024,00-0031941,WAS,3,0,0,2,96,151,44,63
2024,00-0031585,PIT,1,0,0,1,63,97,28,39
2024,00-0033281,PIT,0,0,0,1,63,97,28,39
2024,00-0033576,SF,4,0,0,1,83,100,30,40
2024,00-0036924,ARI,2,7,3,1,67,84,23,44
2024,00-0039917,ATL,0,2,2,1,62,93,27,42
2024,00-0036628,WAS,3,0,0,0,96,151,44,63
2024,00-0037429,CAR,0,1,0,0,79,71,29,42
2024,00-0039754,TB,2,0,0,0,87,86,27,60
2024,00-0039050,TB,2,0,0,2,87,86,27,60
2024,00-0037491,CAR,0,0,0,1,79,71,29,42
2024,00-0036928,TB,0,3,0,0,87,86,27,60
2024,00-0035253,DAL,0,0,0,1,72,58,15,33
2024,00-0038498,PHI,2,0,0,1,68,173,58,71
2024,00-0038102,PHI,0,2,2,1,68,173,58,71
2024,00-0036670,DET,0,3,1,0,103,130,41,74
2024,00-0033949,SF,0,3,1,2,83,100,30,40
2024,00-0037091,GB,2,0,0,0,82,107,36,55
2024,00-0039144,GB,1,0,0,0,82,107,36,55
2024,00-0036635,NYG,0,0,0,1,52,60,21,35
2024,00-0034115,MIA,0,2,0,0,90,71,20,36
2024,00-0038679,BUF,0,0,0,1,74,146,42,73
2024,00-0039398,NE,0,3,2,1,66,70,19,32
2024,00-0036187,BUF,0,1,1,0,74,146,42,73
2024,00-0037129,GB,0,0,0,1,82,107,36,55
2024,00-0039232,CLE,0,0,0,1,68,52,18,31
2024,00-0039617,CLE,2,0,0,0,68,52,18,31
2024,00-0036898,HOU,0,3,0,0,74,96,19,38
2024,00-0037524,TEN,0,0,0,1,51,63,11,40
2024,00-0034777,LAC,2,0,0,1,56,82,28,42
2024,00-0034054,MIA,1,0,0,0,90,71,20,36
2024,00-0039747,PHI,1,0,0,1,68,173,58,71
2024,00-0035860,ARI,0,0,0,1,67,84,23,44
2024,00-0033038,LAC,0,0,0,1,56,82,28,42
2024,00-0039852,MIN,0,0,0,1,95,68,20,47
2024,00-0039149,DET,0,0,0,1,103,130,41,74
2024,00-0039841,KC,0,0,0,1,122,102,31,51
2025,00-0039041,ARI,5,0,0,0,105,52,20,41
2025,00-0033906,NO,5,15,2,1,52,67,17,30
2025,00-0039921,ARI,2,3,1,0,105,52,20,41
2025,00-0035228,ARI,0,4,1,1,105,52,20,41
2025,00-0033553,ARI,1,5,3,2,105,52,20,41
2025,00-0039849,ARI,11,0,0,4,105,52,20,41
2025,00-0037744,ARI,34,0,0,11,105,52,20,41
2025,00-0037545,NO,10,1,0,5,52,67,17,30
2025,00-0039376,NO,1,5,1,0,52,67,17,30
2025,00-0039424,NO,5,0,0,2,52,67,17,30
2025,00-0036040,NO,8,0,0,3,52,67,17,30
2025,00-0037239,NO,15,0,0,9,52,67,17,30
2025,00-0039875,BUF,5,7,2,3,92,131,48,66
2025,00-0038933,BUF,11,0,0,7,92,131,48,66
2025,00-0032764,BAL,2,63,27,16,56,106,32,47
2025,00-0039796,BAL,1,2,0,1,56,106,32,47
2025,00-0034796,BAL,0,13,1,2,56,106,32,47
2025,00-0037248,BUF,3,63,18,14,92,131,48,66
2025,00-0037261,BUF,20,0,0,4,92,131,48,66
2025,00-0039901,BUF,14,0,0,5,92,131,48,66
2025,00-0034975,BAL,1,3,1,3,56,106,32,47
2025,00-0039064,BAL,12,1,0,6,56,106,32,47
2025,00-0034857,BUF,0,40,20,16,92,131,48,66
2025,00-0030564,BAL,3,0,0,2,56,106,32,47
2025,00-0036988,BUF,6,0,0,0,92,131,48,66
2025,00-0035537,BUF,4,19,6,5,92,131,48,66
2025,00-0036973,JAX,11,56,12,14,94,122,35,56
2025,00-0036971,JAX,0,28,12,9,94,122,35,56
2025,00-0040718,JAX,5,1,0,1,94,122,35,56
2025,00-0037004,JAX,4,0,0,2,94,122,35,56
2025,00-0040719,JAX,2,27,8,7,94,122,35,56
2025,00-0039893,JAX,8,1,0,4,94,122,35,56
2025,00-0036555,CAR,6,23,4,6,78,75,16,39
2025,00-0039342,CAR,13,0,0,3,78,75,16,39
2025,00-0038555,JAX,1,19,6,2,94,122,35,56
2025,00-0038597,CIN,12,37,13,11,82,62,20,57
2025,00-0040162,CLE,6,7,0,2,57,61,24,29
2025,00-0037267,CLE,6,4,3,0,57,61,24,29
2025,00-0040466,CLE,0,7,4,1,57,61,24,29
2025,00-0034829,CIN,8,0,0,2,82,62,20,57
2025,00-0035644,CIN,4,0,0,3,82,62,20,57
2025,00-0038979,CLE,4,0,0,2,57,61,24,29
2025,00-0040663,CLE,11,2,1,7,57,61,24,29
2025,00-0036997,DAL,12,54,20,13,104,90,33,49
2025,00-0034844,PHI,8,49,16,9,64,97,35,45
2025,00-0036389,PHI,0,27,12,8,64,97,35,45
2025,00-0037666,DAL,5,0,0,1,104,90,33,49
2025,00-0035243,DAL,1,6,1,1,104,90,33,49
2025,00-0040009,GB,4,1,0,1,74,100,29,48
2025,00-0037816,GB,20,0,0,7,74,100,29,48
2025,00-0038996,GB,12,0,0,6,74,100,29,48
2025,00-0038685,GB,3,3,0,0,74,100,29,48
2025,00-0039139,DET,15,52,10,18,90,92,27,56
2025,00-0039065,DET,6,0,0,3,90,92,27,56
2025,00-0039146,GB,6,0,0,2,74,100,29,48
2025,00-0035685,DET,2,35,17,8,90,92,27,56
2025,00-0036963,DET,35,1,0,11,90,92,27,56
2025,00-0035700,GB,6,58,22,14,74,100,29,48
2025,00-0036264,GB,0,6,2,0,74,100,29,48
2025,00-0037240,DET,9,1,0,7,90,92,27,56
2025,00-0040669,DET,11,0,0,6,90,92,27,56
2025,00-0039163,HOU,0,8,2,1,88,88,25,39
2025,00-0036554,HOU,19,1,0,7,88,88,25,39
2025,00-0037258,HOU,0,1,0,0,88,88,25,39
2025,00-0039751,LA,1,1,0,0,126,103,37,76
2025,00-0037840,LA,14,61,20,17,126,103,37,76
2025,00-0026498,LA,0,8,3,0,126,103,37,76
2025,00-0039074,LA,7,0,0,3,126,103,37,76
2025,00-0036244,LA,24,0,0,9,126,103,37,76
2025,00-0040666,LAC,2,26,8,5,81,81,23,39
2025,00-0038544,LAC,15,0,0,8,81,81,23,39
2025,00-0037197,KC,4,20,0,2,81,88,21,39
2025,00-0035662,KC,10,0,0,5,81,88,21,39
2025,00-0033873,KC,0,15,2,5,81,88,21,39
2025,00-0030279,LAC,17,0,0,4,81,81,23,39
2025,00-0030506,KC,13,1,1,5,81,88,21,39
2025,00-0036637,KC,3,0,0,0,81,88,21,39
2025,00-0038492,KC,1,0,0,0,81,88,21,39
2025,00-0038563,LV,10,1,0,5,62,47,13,28
2025,00-0032392,NE,5,0,0,2,73,103,30,64
2025,00-0036875,NE,8,31,13,10,73,103,30,64
2025,00-0038621,NE,7,1,0,4,73,103,30,64
2025,00-0040734,NE,4,37,8,10,73,103,30,64
2025,00-0040122,LV,10,35,11,10,62,47,13,28
2025,00-0039066,LV,6,0,0,1,62,47,13,28
2025,00-0036223,IND,5,71,24,20,83,103,36,54
2025,00-0037664,IND,9,0,0,6,83,103,36,54
2025,00-0035710,IND,0,16,6,5,83,103,36,54
2025,00-0036252,IND,18,0,0,7,83,103,36,54
2025,00-0040128,IND,23,4,3,5,83,103,36,54
2025,00-0040179,IND,1,5,1,0,83,103,36,54
2025,00-0035021,IND,1,2,0,0,83,103,36,54
2025,00-0040198,MIA,2,19,6,4,67,70,16,39
2025,00-0036613,MIA,11,0,0,6,67,70,16,39
2025,00-0037348,MIA,3,0,0,0,67,70,16,39
2025,00-0039040,MIA,11,32,5,12,67,70,16,39
2025,00-0038720,MIA,4,0,0,0,67,70,16,39
2025,00-0035208,CHI,14,0,0,3,85,114,32,53
2025,00-0036275,CHI,1,47,17,11,85,114,32,53
2025,00-0039918,CHI,1,21,2,4,85,114,32,53
2025,00-0037525,MIN,1,29,7,6,77,58,15,37
2025,00-0036322,MIN,19,0,0,2,77,58,15,37
2025,00-0036986,MIN,0,0,0,1,77,58,15,37
2025,00-0037291,MIN,13,0,0,4,77,58,15,37
2025,00-0035249,MIN,7,0,0,4,77,58,15,37
2025,00-0033293,MIN,5,14,3,3,77,58,15,37
2025,00-0030035,MIN,5,0,0,0,77,58,15,37
2025,00-0039923,MIN,0,6,1,4,77,58,15,37
2025,00-0039919,CHI,14,0,0,6,85,114,32,53
2025,00-0033699,WAS,0,2,0,0,51,94,37,40
2025,00-0030061,WAS,9,0,0,4,51,94,37,40
2025,00-0039337,NYG,4,0,0,2,68,98,31,47
2025,00-0039847,NYG,14,0,0,5,68,98,31,47
2025,00-0029263,NYG,0,7,1,0,68,98,31,47
2025,00-0040715,NYG,4,24,10,7,68,98,31,47
2025,00-0040242,WAS,1,32,13,8,51,94,37,40
2025,00-0033591,WAS,2,0,0,0,51,94,37,40
2025,00-0039910,WAS,0,7,3,2,51,94,37,40
2025,00-0035719,WAS,13,4,1,6,51,94,37,40
2025,00-0038115,NYG,6,0,0,2,68,98,31,47
2025,00-0038117,NYG,14,0,0,4,68,98,31,47
2025,00-0039794,NYJ,2,7,1,1,61,63,12,28
2025,00-0039798,NYJ,2,9,0,1,61,63,12,28
2025,00-0036862,PIT,1,0,0,1,79,81,29,46
2025,00-0037740,NYJ,5,0,0,4,61,63,12,28
2025,00-0037228,PIT,5,41,14,8,79,81,29,46
2025,00-0033858,PIT,8,2,0,3,79,81,29,46
2025,00-0036945,NYJ,1,13,5,4,61,63,12,28
2025,00-0037837,PIT,4,0,0,3,79,81,29,46
2025,00-0038120,NYJ,9,24,4,5,61,63,12,28
2025,00-0033280,SF,27,80,21,19,95,105,27,53
2025,00-0037834,SF,0,7,2,3,95,105,27,53
2025,00-0033288,SF,13,1,0,7,95,105,27,53
2025,00-0038134,SEA,4,51,9,9,81,119,31,57
2025,00-0039793,SEA,16,3,1,8,81,119,31,57
2025,00-0039165,SEA,3,53,19,12,81,119,31,57
2025,00-0036259,SF,23,0,0,9,95,105,27,53
2025,00-0039916,SF,4,0,0,0,95,105,27,53
2025,00-0037112,SF,7,0,0,5,95,105,27,53
2025,00-0038542,ATL,13,36,11,11,64,72,24,39
2025,00-0040129,TB,15,1,1,6,76,71,22,42
2025,00-0039361,TB,4,18,0,4,76,71,22,42
2025,00-0037263,ATL,1,32,10,8,64,72,24,39
2025,00-0039917,ATL,0,3,2,1,64,72,24,39
2025,00-0037238,ATL,16,0,0,7,64,72,24,39
2025,00-0035261,TEN,1,19,4,5,51,45,12,29
2025,00-0037594,TEN,0,4,2,0,51,45,12,29
2025,00-0034348,DEN,21,0,0,8,95,87,21,47
2025,00-0036158,DEN,0,20,7,4,95,87,21,47
2025,00-0039732,DEN,1,22,1,5,95,87,21,47
2025,00-0034487,DEN,2,0,0,0,95,87,21,47
2025,00-0036309,ATL,8,0,0,1,64,72,24,39
2025,00-0034407,ATL,1,0,0,0,64,72,24,39
2025,00-0035689,BUF,14,0,0,4,92,131,48,66
2025,00-0036980,BUF,0,1,1,1,92,131,48,66
2025,00-0040736,NYJ,9,0,0,1,61,63,12,28
2025,00-0037805,NYJ,3,0,0,1,61,63,12,28
2025,00-0036933,CAR,0,0,0,1,78,75,16,39
2025,00-0040124,CAR,15,0,0,7,78,75,16,39
2025,00-0036139,CAR,6,35,9,7,78,75,16,39
2025,00-0039150,CAR,0,12,2,3,78,75,16,39
2025,00-0034983,CAR,6,0,0,2,78,75,16,39
2025,00-0038559,ARI,17,0,0,7,105,52,20,41
2025,00-0039356,CAR,10,0,0,1,78,75,16,39
2025,00-0036754,DET,2,0,0,2,90,92,27,56
2025,00-0040236,CHI,4,42,13,5,85,114,32,53
2025,00-0040735,CHI,7,0,0,2,85,114,32,53
2025,00-0036630,BAL,2,0,0,1,56,106,32,47
2025,00-0037340,BAL,1,0,0,0,56,106,32,47
2025,00-0034753,BAL,15,3,3,6,56,106,32,47
2025,00-0039792,BAL,1,0,0,3,56,106,32,47
2025,00-0034874,CLE,0,0,0,1,57,61,24,29
2025,00-0040782,CLE,4,0,0,0,57,61,24,29
2025,00-0038997,IND,15,0,0,4,83,103,36,54
2025,00-0038976,DEN,3,2,0,4,95,87,21,47
2025,00-0033217,IND,6,0,0,1,83,103,36,54
2025,00-0039868,DEN,21,0,0,6,95,87,21,47
2025,00-0036422,DEN,1,0,0,1,95,87,21,47
2025,00-0036626,JAX,9,1,0,1,94,122,35,56
2025,00-0033375,JAX,9,0,0,3,94,122,35,56
2025,00-0036900,CIN,22,0,0,8,82,62,20,57
2025,00-0036410,CIN,16,0,0,11,82,62,20,57
2025,00-0038839,CIN,5,0,0,2,82,62,20,57
2025,00-0040238,JAX,2,4,1,0,94,122,35,56
2025,00-0035100,CIN,0,2,1,1,82,62,20,57
2025,00-0040727,LAC,5,1,0,1,81,81,23,39
2025,00-0034960,LV,16,2,1,3,62,47,13,28
2025,00-0039338,LV,18,0,0,7,62,47,13,28
2025,00-0036893,LAC,0,1,0,0,81,81,23,39
2025,00-0036355,LAC,0,17,5,2,81,81,23,39
2025,00-0039075,LA,21,4,1,14,126,103,37,76
2025,00-0033110,LA,10,0,0,3,126,103,37,76
2025,00-0039738,LA,1,28,13,6,126,103,37,76
2025,00-0031381,LA,34,0,0,15,126,103,37,76
2025,00-0034837,TEN,2,0,0,0,51,45,12,29
2025,00-0040170,TEN,8,0,0,4,51,45,12,29
2025,00-0040705,TEN,14,2,2,6,51,45,12,29
2025,00-0036328,NE,0,4,2,2,73,103,30,64
2025,00-0033555,NE,6,0,0,3,73,103,30,64
2025,00-0038608,NE,5,0,0,7,73,103,30,64
2025,00-0039851,NE,0,25,4,5,73,103,30,64
2025,00-0033090,NE,24,0,0,8,73,103,30,64
2025,00-0039880,NE,11,3,0,5,73,103,30,64
2025,00-0037247,DAL,24,0,0,9,104,90,33,49
2025,00-0036358,DAL,17,0,0,3,104,90,33,49
2025,00-0037801,DAL,5,0,0,2,104,90,33,49
2025,00-0035535,NYG,8,0,0,1,68,98,31,47
2025,00-0036265,PHI,1,2,0,0,64,97,35,45
2025,00-0033923,KC,5,38,15,9,81,88,21,39
2025,00-0038104,KC,4,0,0,3,81,88,21,39
2025,00-0040648,SEA,4,0,0,6,81,119,31,57
2025,00-0040739,SEA,5,0,0,1,81,119,31,57
2025,00-0035640,PIT,13,1,0,7,79,81,29,46
2025,00-0038558,PIT,9,0,0,1,79,81,29,46
2025,00-0036919,PIT,17,23,9,8,79,81,29,46
2025,00-0036894,PIT,9,0,0,4,79,81,29,46
2025,00-0039299,PIT,0,6,0,2,79,81,29,46
2025,00-0029892,SF,6,1,1,2,95,105,27,53
2025,00-0036887,SF,4,0,0,2,95,105,27,53
2025,00-0038551,NO,0,5,0,1,52,67,17,30
2025,00-0038824,TB,1,0,0,1,76,71,22,42
2025,00-0034791,HOU,2,13,6,3,88,88,25,39
2025,00-0034386,HOU,2,0,0,0,88,88,25,39
2025,00-0031408,TB,9,0,0,3,76,71,22,42
2025,00-0037256,TB,10,19,9,4,76,71,22,42
2025,00-0038129,TB,7,0,0,1,76,71,22,42
2025,00-0040667,GB,2,2,0,1,74,100,29,48
2025,00-0035659,WAS,8,0,0,3,51,94,37,40
2025,00-0039355,WAS,3,0,0,3,51,94,37,40
2025,00-0035500,ARI,7,3,1,4,105,52,20,41
2025,00-0038705,ARI,4,5,0,1,105,52,20,41
2025,00-0037746,SF,4,13,2,2,95,105,27,53
2025,00-0036972,SF,0,3,1,0,95,105,27,53
2025,00-0037005,CAR,5,0,0,2,78,75,16,39
2025,00-0039380,ATL,0,0,0,1,64,72,24,39
2025,00-0036222,CIN,0,0,0,2,82,62,20,57
2025,00-0035229,MIN,11,1,0,3,77,58,15,37
2025,00-0032950,MIN,0,2,0,0,77,58,15,37
2025,00-0035631,CIN,1,0,0,1,82,62,20,57
2025,00-0038041,DAL,25,0,0,8,104,90,33,49
2025,00-0036290,CHI,9,0,0,3,85,114,32,53
2025,00-0034827,CHI,13,3,0,9,85,114,32,53
2025,00-0040189,LAC,15,0,0,3,81,81,23,39
2025,00-0039915,LAC,15,0,0,6,81,81,23,39
2025,00-0033106,DET,0,3,0,0,90,92,27,56
2025,00-0036550,BAL,9,0,0,2,56,106,32,47
2025,00-0038393,GB,4,0,0,2,74,100,29,48
2025,00-0037306,GB,4,0,0,1,74,100,29,48
2025,00-0040784,CLE,1,33,12,7,57,61,24,29
2025,00-0038609,CLE,1,0,0,0,57,61,24,29
2025,00-0038606,JAX,19,1,1,8,94,122,35,56
2025,00-0040583,HOU,10,41,9,7,88,88,25,39
2025,00-0034383,HOU,14,0,0,3,88,88,25,39
2025,00-0033393,TEN,0,0,0,1,51,45,12,29
2025,00-0040676,TEN,0,10,2,2,51,45,12,29
2025,00-0040078,KC,7,10,1,1,81,88,21,39
2025,00-0033857,KC,9,0,0,1,81,88,21,39
2025,00-0037741,PHI,5,0,0,1,64,97,35,45
2025,00-0036912,PHI,13,0,0,4,64,97,35,45
2025,00-0034351,PHI,17,1,1,13,64,97,35,45
2025,00-0035676,PHI,13,0,0,7,64,97,35,45
2025,00-0037073,LA,0,0,0,1,126,103,37,76
2025,00-0038611,WAS,1,33,14,6,51,94,37,40
2025,00-0032268,WAS,0,8,3,1,51,94,37,40
2025,00-0040164,WAS,2,0,0,2,51,94,37,40
2025,00-0033955,WAS,3,6,2,1,51,94,37,40
2025,00-0040194,BUF,3,0,0,3,92,131,48,66
2025,00-0033040,MIA,2,0,0,1,67,70,16,39
2025,00-0038543,SEA,23,0,0,12,81,119,31,57
2025,00-0033908,SEA,16,0,0,3,81,119,31,57
2025,00-0033576,SEA,4,0,0,0,81,119,31,57
2025,00-0036741,NO,1,0,0,1,52,67,17,30
2025,00-0035699,NYJ,0,0,0,1,61,63,12,28
2025,00-0032385,TB,8,0,0,1,76,71,22,42
2025,00-0034521,NYJ,6,0,0,1,61,63,12,28
2025,00-0039142,TB,0,0,0,1,76,71,22,42
2025,00-0034855,TB,0,9,1,1,76,71,22,42
2025,00-0037253,CAR,0,0,0,4,78,75,16,39
2025,00-0031588,NE,13,0,0,5,73,103,30,64
2025,00-0040644,CAR,0,4,1,0,78,75,16,39
2025,00-0040187,CAR,5,0,0,2,78,75,16,39
2025,00-0031687,LV,1,4,0,0,62,47,13,28
2025,00-0040581,LV,2,0,0,0,62,47,13,28
2025,00-0036727,DEN,2,2,1,0,95,87,21,47
2025,00-0040134,DEN,8,1,0,1,95,87,21,47
2025,00-0033881,DEN,12,0,0,1,95,87,21,47
2025,00-0040730,DEN,13,31,10,12,95,87,21,47
2025,00-0036407,CLE,9,0,0,2,57,61,24,29
2025,00-0026158,CLE,0,7,3,1,57,61,24,29
2025,00-0033885,CLE,9,0,0,4,57,61,24,29
2025,00-0032464,CLE,2,0,0,2,57,61,24,29
2025,00-0033077,DAL,0,12,7,2,104,90,33,49
2025,00-0038797,GB,3,24,4,3,74,100,29,48
2025,00-0036849,LA,1,0,0,1,126,103,37,76
2025,00-0040691,NYG,0,22,7,9,68,98,31,47
2025,00-0035250,NYG,2,22,10,5,68,98,31,47
2025,00-0038440,MIN,3,3,1,1,77,58,15,37
2025,00-0040142,PIT,0,4,0,0,79,81,29,46
2025,00-0035298,PIT,2,0,0,0,79,81,29,46
2025,00-0031236,NO,2,0,0,0,52,67,17,30
2025,00-0031610,MIA,8,0,0,6,67,70,16,39
2025,00-0039002,TB,0,0,0,1,76,71,22,42
2025,00-0033921,TB,8,0,0,2,76,71,22,42
2025,00-0034775,HOU,10,0,0,3,88,88,25,39
2025,00-0040130,HOU,9,0,0,6,88,88,25,39
