season,week,playerId,position,points,touches,tds
2024,5,00-0033921,WR,10.8822,9.9000,0.0500
2024,5,00-0033923,RB,1.2421,2.3250,0.0250
2024,5,00-0033925,RB,4.3916,8.1000,0.2250
2024,5,00-0033943,WR,5.8457,3.9750,0.1500
2024,5,00-0033948,RB,4.1562,6.5500,0.3000
2024,5,00-0033955,RB,3.0550,2.9750,0.1250
2024,5,00-0034073,TE,1.7076,1.0250,0.0500
2024,5,00-0034115,RB,2.9770,4.1000,0.2250
2024,5,00-0034270,TE,5.0099,4.6000,0.1000
2024,5,00-0034272,WR,2.8670,2.4500,0.0500
2024,5,00-0034279,WR,1.9500,1.9500,0.0000
2024,5,00-0034348,WR,7.5162,7.5500,0.1250
2024,5,00-0034353,WR,3.4142,2.5750,0.0500
2024,5,00-0034364,TE,3.4486,3.3000,0.0000
2024,5,00-0034383,TE,7.7284,4.5000,0.3250
2024,5,00-0034386,WR,3.6240,1.9000,0.1250
2024,5,00-0034406,WR,2.1340,1.6500,0.1250
2024,5,00-0034407,WR,6.0527,3.4000,0.2500
2024,5,00-0034418,WR,1.1458,1.3250,0.0250
2024,5,00-0034419,WR,1.4343,0.9000,0.1000
2024,5,00-0034487,WR,1.5847,1.3250,0.0250
2024,5,00-0034521,WR,5.2228,4.5000,0.1000
2024,5,00-0034613,TE,2.9312,1.8500,0.0750
2024,5,00-0034646,WR,2.2250,1.6000,0.0250
2024,5,00-0034681,RB,1.7522,3.4750,0.0750
2024,5,00-0034750,RB,2.1360,4.0250,0.0750
2024,5,00-0034753,TE,13.1693,6.7500,0.3250
2024,5,00-0034764,WR,2.1377,2.6250,0.0250
2024,5,00-0034775,WR,13.5800,8.7750,0.2750
2024,5,00-0034796,QB,23.0667,5.2750,0.2500
2024,5,00-0034798,TE,2.7213,1.6000,0.0750
2024,5,00-0034808,RB,0.5638,0.6750,0.0000
2024,5,00-0034827,WR,10.1396,8.2500,0.2000
2024,5,00-0034829,TE,6.4834,4.5000,0.1250
2024,5,00-0034838,RB,2.5876,4.6250,0.1000
2024,5,00-0034854,WR,0.9946,0.7750,0.0000
2024,5,00-0034855,QB,9.4316,2.4000,0.0500
2024,5,00-0034857,QB,17.8966,5.2250,0.1500
2024,5,00-0034869,QB,19.2576,2.0500,0.1000
2024,5,00-0034960,WR,7.4177,8.1250,0.1250
2024,5,00-0034970,TE,1.4591,1.3000,0.0250
2024,5,00-0034972,RB,7.7807,14.9250,0.4250
2024,5,00-0034975,RB,7.3695,4.6250,0.3250
2024,5,00-0034981,TE,1.8958,1.6000,0.0250
2024,5,00-0035045,WR,3.7050,3.2500,0.1000
2024,5,00-0035208,WR,3.8984,2.5750,0.0750
2024,5,00-0035216,WR,9.7220,9.4250,0.2250
2024,5,00-0035228,QB,12.0013,1.9000,0.1250
2024,5,00-0035243,RB,2.8540,5.7250,0.0750
2024,5,00-0035249,TE,2.9939,1.9500,0.0250
2024,5,00-0035289,QB,8.4550,3.5250,0.1000
2024,5,00-0035291,RB,0.7590,1.2750,0.0000
2024,5,00-0035311,RB,2.2596,3.7500,0.0750
2024,5,00-0035329,TE,2.4700,1.6750,0.0500
2024,5,00-0035341,WR,2.3716,1.5750,0.0750
2024,5,00-0035359,WR,1.7333,1.4500,0.0250
2024,5,00-0035406,WR,2.7603,2.1500,0.1250
2024,5,00-0035414,WR,1.3548,1.7500,0.0250
2024,5,00-0035500,WR,4.8002,4.0000,0.1250
2024,5,00-0035535,WR,5.1731,5.6000,0.1750
2024,5,00-0035537,RB,3.8462,3.5000,0.1750
2024,5,00-0035594,RB,0.5989,0.9750,0.0000
2024,5,00-0035624,TE,2.3338,1.2250,0.0750
2024,5,00-0035628,RB,1.4766,2.0250,0.0750
2024,5,00-0035640,WR,18.0400,8.6250,0.6250
2024,5,00-0035644,TE,6.4020,2.6000,0.2000
2024,5,00-0035659,WR,14.8677,9.8000,0.4000
2024,5,00-0035662,WR,4.9820,4.1750,0.1000
2024,5,00-0035689,TE,4.4493,2.5750,0.1000
2024,5,00-0035700,RB,17.0450,17.2500,0.6250
2024,5,00-0035710,QB,15.1226,11.4000,0.5000
2024,5,00-0035719,WR,18.7713,7.5500,0.7000
2024,5,00-0035726,RB,1.0591,1.5750,0.0750
2024,5,00-0035806,RB,0.9586,1.8250,0.0250
2024,5,00-0035924,RB,0.7488,0.7750,0.0250
2024,5,00-0035973,RB,0.7030,0.6250,0.0250
2024,5,00-0035993,QB,14.1189,1.7000,0.0750
2024,5,00-0036020,RB,1.3195,2.1750,0.1000
2024,5,00-0036040,TE,2.2708,2.4000,0.0500
2024,5,00-0036059,TE,1.3860,0.6500,0.1000
2024,5,00-0036096,RB,2.7304,4.3750,0.1500
2024,5,00-0036139,RB,5.6808,7.2250,0.3000
2024,5,00-0036145,TE,1.0453,1.3500,0.0250
2024,5,00-0036165,WR,3.5480,3.3000,0.0750
2024,5,00-0036183,WR,4.3487,4.7500,0.2250
2024,5,00-0036196,WR,8.1857,5.0500,0.2250
2024,5,00-0036225,TE,1.8566,1.2750,0.0750
2024,5,00-0036232,TE,1.2723,1.4750,0.0000
2024,5,00-0036244,TE,6.9311,3.5250,0.1500
2024,5,00-0036251,RB,10.2580,16.0000,0.2500
2024,5,00-0036252,WR,13.8495,10.4500,0.4250
2024,5,00-0036254,WR,1.3640,0.9250,0.0250
2024,5,00-0036259,WR,11.0353,4.5250,0.1750
2024,5,00-0036261,WR,15.8668,5.8000,0.4250
2024,5,00-0036264,QB,17.6978,1.3750,0.0750
2024,5,00-0036265,RB,3.3717,3.8750,0.1000
2024,5,00-0036268,WR,1.7408,1.1000,0.0500
2024,5,00-0036269,RB,3.2507,4.1000,0.1000
2024,5,00-0036271,WR,4.5259,2.4000,0.1750
2024,5,00-0036275,RB,12.4129,17.4250,0.5000
2024,5,00-0036277,WR,1.7231,1.4000,0.0000
2024,5,00-0036290,TE,7.1329,4.6250,0.1000
2024,5,00-0036297,RB,3.5720,3.2500,0.2500
2024,5,00-0036309,WR,7.2437,5.0750,0.1250
2024,5,00-0036322,WR,25.6468,11.9250,1.1500
2024,5,00-0036328,RB,5.2597,9.0750,0.1750
2024,5,00-0036331,WR,1.7460,1.2500,0.0500
2024,5,00-0036345,WR,1.6897,2.3750,0.0250
2024,5,00-0036358,WR,23.4520,14.8500,0.7000
2024,5,00-0036407,WR,7.5804,6.5500,0.1750
2024,5,00-0036410,WR,8.0091,5.0500,0.2500
2024,5,00-0036412,WR,3.3396,2.6000,0.1000
2024,5,00-0036414,RB,6.8600,11.6500,0.3250
2024,5,00-0036415,WR,2.9108,2.8500,0.0000
2024,5,00-0036427,WR,4.3374,2.5750,0.1500
2024,5,00-0036442,QB,15.1693,2.3750,0.0250
2024,5,00-0036450,RB,0.7554,1.0250,0.0250
2024,5,00-0036527,WR,1.3933,1.2000,0.1000
2024,5,00-0036550,WR,4.6467,2.7500,0.1000
2024,5,00-0036554,WR,20.7188,8.5250,0.6000
2024,5,00-0036555,RB,6.7880,11.3750,0.4000
2024,5,00-0036556,TE,2.4146,0.9750,0.1000
2024,5,00-0036567,RB,2.1522,2.7500,0.0500
2024,5,00-0036569,RB,1.4145,1.4750,0.0750
2024,5,00-0036613,WR,8.9462,5.7750,0.2750
2024,5,00-0036626,WR,1.9923,1.6750,0.0250
2024,5,00-0036628,TE,1.6920,1.2000,0.0500
2024,5,00-0036637,TE,3.7938,1.8500,0.0250
2024,5,00-0036640,TE,1.6424,1.1000,0.0000
2024,5,00-0036849,WR,9.5816,3.4250,0.4000
2024,5,00-0036857,RB,1.5027,1.2750,0.0500
2024,5,00-0036862,WR,2.3741,1.5000,0.0500
2024,5,00-0036875,RB,8.0500,17.0750,0.2500
2024,5,00-0036876,TE,2.6237,1.6750,0.0750
2024,5,00-0036887,TE,2.0963,1.2500,0.0250
2024,5,00-0036893,RB,15.7857,20.6250,0.6750
2024,5,00-0036894,TE,10.6924,7.3500,0.1750
2024,5,00-0036900,WR,19.4657,10.8500,0.6750
2024,5,00-0036906,RB,4.0138,6.1000,0.1750
2024,5,00-0036924,RB,2.7113,3.8500,0.1500
2024,5,00-0036936,WR,3.1853,2.3500,0.0750
2024,5,00-0036945,QB,19.4273,6.3250,0.2750
2024,5,00-0036950,RB,0.8938,0.7000,0.0500
2024,5,00-0036955,WR,3.3639,1.5250,0.1250
2024,5,00-0036970,TE,13.7253,7.8750,0.3500
2024,5,00-0036971,QB,16.8338,3.1000,0.1000
2024,5,00-0036973,RB,13.5665,17.8250,0.3750
2024,5,00-0036980,WR,3.7925,4.0750,0.0500
2024,5,00-0036984,RB,7.2648,11.7000,0.4250
2024,5,00-0036997,RB,12.2417,18.5250,0.5500
2024,5,00-0037005,TE,1.7420,1.5250,0.0500
2024,5,00-0037078,TE,2.5981,1.5750,0.0500
2024,5,00-0037091,WR,6.0725,3.6500,0.1250
2024,5,00-0037120,RB,2.7667,3.7250,0.0500
2024,5,00-0037197,RB,15.2640,17.0750,0.6500
2024,5,00-0037238,WR,12.0461,8.5000,0.3750
2024,5,00-0037239,WR,12.2833,10.9250,0.3000
2024,5,00-0037247,WR,16.7517,8.6500,0.4250
2024,5,00-0037248,RB,11.2487,14.0500,0.3250
2024,5,00-0037252,TE,2.6932,2.8750,0.1000
2024,5,00-0037256,RB,11.4286,14.7750,0.6000
2024,5,00-0037258,RB,2.5072,3.5500,0.1000
2024,5,00-0037263,RB,7.6415,8.9000,0.4000
2024,5,00-0037267,RB,8.2046,12.6500,0.2500
2024,5,00-0037276,RB,6.4896,8.1250,0.4000
2024,5,00-0037286,RB,1.2503,3.0750,0.0750
2024,5,00-0037291,WR,5.3796,2.5750,0.2250
2024,5,00-0037299,RB,1.3688,2.8000,0.0750
2024,5,00-0037311,TE,0.5994,0.5750,0.0000
2024,5,00-0037348,TE,0.9577,1.1000,0.0500
2024,5,00-0037382,WR,3.0386,2.4000,0.0500
2024,5,00-0037525,RB,9.7248,10.5750,0.3250
2024,5,00-0037545,WR,6.3125,6.1500,0.0500
2024,5,00-0037557,RB,2.1519,2.6250,0.1250
2024,5,00-0037563,RB,2.0181,2.8500,0.1250
2024,5,00-0037664,WR,6.1420,4.3750,0.2000
2024,5,00-0037666,WR,6.2366,3.6750,0.3000
2024,5,00-0037740,WR,9.4471,10.4250,0.2000
2024,5,00-0037744,TE,5.9091,4.2000,0.0750
2024,5,00-0037746,RB,8.9274,11.7750,0.3750
2024,5,00-0037755,TE,4.2007,2.5750,0.1750
2024,5,00-0037801,WR,2.6035,1.7750,0.0500
2024,5,00-0037805,TE,2.1659,2.0750,0.0500
2024,5,00-0037834,QB,23.2909,1.3250,0.1000
2024,5,00-0037837,WR,5.3079,2.7000,0.2500
2024,5,00-0037838,TE,7.8738,4.1500,0.1750
2024,5,00-0037840,RB,15.5000,21.0250,0.7250
2024,5,00-0038041,TE,9.6099,6.8000,0.1500
2024,5,00-0038104,WR,2.7028,2.6250,0.1500
2024,5,00-0038115,TE,1.4811,1.3750,0.0250
2024,5,00-0038117,WR,8.9361,10.5250,0.1500
2024,5,00-0038120,RB,14.2376,19.4500,0.5500
2024,5,00-0038129,TE,5.3166,5.0750,0.1000
2024,5,00-0038134,RB,13.3073,15.3500,0.5750
2024,5,00-0038389,RB,0.8383,1.5500,0.0000
2024,5,00-0038393,WR,8.6887,5.7000,0.1750
2024,5,00-0038394,TE,2.6791,1.7500,0.1000
2024,5,00-0038396,RB,2.3489,4.0000,0.1750
2024,5,00-0038397,RB,2.7436,3.6750,0.1000
2024,5,00-0038454,RB,3.5757,2.9500,0.1250
2024,5,00-0038465,WR,1.4846,0.9500,0.0250
2024,5,00-0038496,WR,0.8185,1.4250,0.0000
2024,5,00-0038542,RB,19.2071,22.9750,0.8750
2024,5,00-0038543,WR,10.3043,6.2000,0.2250
2024,5,00-0038547,TE,2.2664,2.2750,0.0500
2024,5,00-0038555,RB,1.6248,3.2750,0.0250
2024,5,00-0038558,TE,1.8783,1.2250,0.0500
2024,5,00-0038559,WR,5.3189,4.5000,0.1250
2024,5,00-0038563,WR,4.3578,4.6750,0.1000
2024,5,00-0038564,TE,2.6103,2.4000,0.0250
2024,5,00-0038590,TE,1.0560,1.0500,0.0000
2024,5,00-0038597,RB,7.2067,8.0500,0.1500
2024,5,00-0038606,WR,2.2930,1.6000,0.0250
2024,5,00-0038611,RB,3.8462,4.7500,0.1500
2024,5,00-0038612,WR,1.7896,1.9750,0.0000
2024,5,00-0038619,WR,3.3324,3.0000,0.0250
2024,5,00-0038621,WR,6.0181,5.1500,0.2000
2024,5,00-0038622,RB,1.1366,2.0750,0.0500
2024,5,00-0038636,RB,2.4392,2.2250,0.0750
2024,5,00-0038640,WR,2.0705,1.6750,0.0750
2024,5,00-0038678,RB,0.6563,0.8250,0.0500
2024,5,00-0038685,RB,0.7642,1.5500,0.0250
2024,5,00-0038705,RB,2.3263,2.9000,0.0250
2024,5,00-0038720,TE,1.1852,0.8500,0.0750
2024,5,00-0038738,RB,1.8473,1.4000,0.0750
2024,5,00-0038752,WR,2.4090,1.2750,0.0750
2024,5,00-0038794,RB,4.9183,8.3000,0.1500
2024,5,00-0038797,RB,3.3542,3.8250,0.1000
2024,5,00-0038821,WR,0.8577,0.7750,0.0750
2024,5,00-0038933,TE,11.2748,5.9750,0.3250
2024,5,00-0038935,TE,4.2545,2.8000,0.1500
2024,5,00-0038938,WR,1.8519,2.3500,0.0250
2024,5,00-0038941,WR,0.9240,0.7250,0.0250
2024,5,00-0038951,RB,1.2127,1.8000,0.1000
2024,5,00-0038977,WR,10.6493,5.9500,0.4250
2024,5,00-0038979,WR,1.4988,1.6000,0.0500
2024,5,00-0038994,WR,6.3660,3.4750,0.2000
2024,5,00-0038996,TE,7.1575,4.0000,0.1000
2024,5,00-0038997,WR,4.7886,4.4250,0.0750
2024,5,00-0039021,RB,3.6618,4.9000,0.0750
2024,5,00-0039040,RB,11.8387,14.9750,0.3750
2024,5,00-0039041,TE,2.0773,1.8750,0.0250
2024,5,00-0039050,TE,0.5787,0.7250,0.0250
2024,5,00-0039062,WR,3.5160,3.9750,0.1250
2024,5,00-0039064,WR,16.7053,7.4750,0.5500
2024,5,00-0039067,WR,14.9811,6.5000,0.5500
2024,5,00-0039074,TE,1.3123,0.7500,0.0500
2024,5,00-0039075,WR,14.7405,6.7500,0.3500
2024,5,00-0039144,TE,5.1800,2.5750,0.1750
2024,5,00-0039146,WR,16.5142,7.2250,0.3750
2024,5,00-0039163,QB,21.6204,3.8250,0.1250
2024,5,00-0039165,RB,10.6397,10.7750,0.3750
2024,5,00-0039230,RB,1.1577,1.4750,0.0500
2024,5,00-0039325,RB,5.1033,5.3750,0.2000
2024,5,00-0039338,TE,5.5788,6.0250,0.1250
2024,5,00-0039342,WR,4.9120,5.5750,0.0750
2024,5,00-0039344,RB,7.6460,9.9000,0.4250
2024,5,00-0039355,WR,3.5877,2.2250,0.1500
2024,5,00-0039356,TE,1.6540,1.5250,0.0250
2024,5,00-0039359,TE,1.9573,1.1750,0.0500
2024,5,00-0039361,RB,7.7559,9.5000,0.3000
2024,5,00-0039363,RB,2.3433,1.7750,0.0250
2024,5,00-0039373,RB,4.7450,4.1750,0.2250
2024,5,00-0039384,RB,10.3601,15.0000,0.4000
2024,5,00-0039385,RB,4.2114,3.5000,0.0500
2024,5,00-0039386,WR,1.3771,1.0500,0.0500
2024,5,00-0039393,RB,2.1933,2.2500,0.0250
2024,5,00-0039394,WR,1.6198,1.0750,0.0500
2024,5,00-0039407,RB,6.9557,10.4000,0.3750
2024,5,00-0039424,WR,3.5945,2.2500,0.1500
2024,5,00-0039437,WR,6.7317,3.6000,0.1750
2024,5,00-0039623,WR,1.0542,0.8500,0.0250
2024,5,00-0039732,QB,10.7969,2.4000,0.0750
2024,5,00-0039737,TE,2.8958,2.0250,0.1250
2024,5,00-0039738,RB,6.4118,6.6250,0.3750
2024,5,00-0039739,WR,3.0667,2.4250,0.1250
2024,5,00-0039751,WR,3.1878,2.1250,0.0250
2024,5,00-0039754,TE,1.5401,1.1250,0.0500
2024,5,00-0039792,WR,1.2183,1.2000,0.0000
2024,5,00-0039793,TE,2.7308,1.5500,0.0750
2024,5,00-0039794,RB,4.5732,6.2500,0.1250
2024,5,00-0039796,RB,2.6208,1.6250,0.1250
2024,5,00-0039798,RB,1.3079,1.2500,0.1000
2024,5,00-0039810,WR,1.3723,1.1500,0.0000
2024,5,00-0039811,RB,5.5504,4.0500,0.1750
2024,5,00-0039814,TE,4.3623,2.7750,0.1750
2024,5,00-0039847,TE,3.4080,3.2500,0.0750
2024,5,00-0039849,WR,10.8868,8.3000,0.3500
2024,5,00-0039853,WR,3.1111,2.4750,0.1250
2024,5,00-0039868,WR,2.8470,2.3500,0.0250
2024,5,00-0039874,RB,4.9248,6.6000,0.2250
2024,5,00-0039875,RB,6.8724,8.2000,0.3500
2024,5,00-0039884,WR,0.9837,1.0250,0.0500
2024,5,00-0039890,WR,6.4786,4.5750,0.1000
2024,5,00-0039893,WR,12.9468,7.4250,0.3750
2024,5,00-0039894,WR,11.2601,5.9500,0.5500
2024,5,00-0039901,WR,7.8386,5.4750,0.0750
2024,5,00-0039907,WR,5.8606,4.8250,0.1750
2024,5,00-0039910,QB,13.5334,2.3000,0.0500
2024,5,00-0039912,TE,4.1647,2.6250,0.0750
2024,5,00-0039916,WR,7.2243,3.8750,0.2500
2024,5,00-0039918,QB,11.6106,2.8000,0.1250
2024,5,00-0039919,WR,7.2160,5.2250,0.2000
2024,5,00-0039921,RB,6.0382,7.9500,0.4000
2024,7,00-0023459,QB,12.1910,1.6750,0.1000
2024,7,00-0026158,QB,14.3214,3.7250,0.0500
2024,7,00-0026498,QB,21.5272,2.0750,0.0500
2024,7,00-0027973,QB,10.3712,1.9000,0.0500
2024,7,00-0029604,QB,22.1385,1.9250,0.0250
2024,7,00-0030035,WR,5.2867,4.1500,0.1250
2024,7,00-0030061,TE,11.9594,5.0000,0.2500
2024,7,00-0030506,TE,14.2250,8.2500,0.3000
2024,7,00-0030564,WR,5.6647,6.1750,0.1750
2024,7,00-0030565,QB,21.1498,3.3750,0.1750
2024,7,00-0031381,WR,10.6019,5.8750,0.1750
2024,7,00-0031408,WR,11.4002,8.4750,0.1000
2024,7,00-0031544,WR,15.8907,8.0000,0.5750
2024,7,00-0031547,WR,4.3925,2.8500,0.1500
2024,7,00-0031549,WR,4.4462,2.3750,0.0500
2024,7,00-0031588,WR,17.1150,9.6250,0.5000
2024,7,00-0031610,TE,3.7852,3.8250,0.1000
2024,7,00-0031687,RB,6.3163,8.3750,0.4000
2024,7,00-0032104,RB,3.7400,4.5000,0.1500
2024,7,00-0032134,TE,2.0975,1.7250,0.0000
2024,7,00-0032211,WR,11.6346,6.3500,0.4000
2024,7,00-0032385,WR,2.7978,2.8750,0.0250
2024,7,00-0032392,TE,2.4889,2.8500,0.0250
2024,7,00-0032394,TE,1.4525,1.2500,0.0250
2024,7,00-0032398,WR,3.0458,2.1750,0.0750
2024,7,00-0032464,WR,5.6238,2.4250,0.1500
2024,7,00-0032764,RB,21.1208,21.9000,0.9500
2024,7,00-0032775,WR,7.8889,3.6000,0.1750
2024,7,00-0032951,WR,4.6661,2.4250,0.2250
2024,7,00-0032977,WR,2.7598,2.8750,0.1000
2024,7,00-0033009,WR,3.8868,4.2750,0.0250
2024,7,00-0033040,WR,19.2153,12.2250,0.6250
2024,7,00-0033090,TE,7.9559,5.4500,0.3000
2024,7,00-0033106,QB,20.6327,1.7250,0.0250
2024,7,00-0033110,TE,9.5611,4.9250,0.3500
2024,7,00-0033217,TE,4.0551,2.6000,0.0750
2024,7,00-0033246,TE,4.2316,2.6250,0.0500
2024,7,00-0033280,RB,21.7333,17.5500,1.0750
2024,7,00-0033282,WR,6.5566,3.7500,0.1500
2024,7,00-0033288,TE,14.3222,6.5250,0.4500
2024,7,00-0033293,RB,9.4731,9.2000,0.3750
2024,7,00-0033307,WR,2.9702,2.6000,0.0500
2024,7,00-0033375,WR,6.7595,2.4000,0.3500
2024,7,00-0033439,TE,2.8534,1.4750,0.1250
2024,7,00-0033455,TE,1.5623,1.0750,0.0500
2024,7,00-0033526,RB,4.0825,3.9000,0.1000
2024,7,00-0033536,WR,5.0238,2.8750,0.1500
2024,7,00-0033537,QB,9.9544,2.7750,0.1250
2024,7,00-0033553,RB,13.5522,18.1250,0.6250
2024,7,00-0033555,WR,4.2252,2.6250,0.1250
2024,7,00-0033556,RB,3.6574,4.0250,0.2250
2024,7,00-0033591,WR,8.5061,3.5250,0.1500
2024,7,00-0033699,RB,16.9139,12.9000,0.4750
2024,7,00-0033757,TE,3.9083,2.2250,0.0500
2024,7,00-0033854,RB,3.6225,4.9000,0.1000
2024,7,00-0033858,TE,6.2798,4.2250,0.2000
2024,7,00-0033873,QB,16.2520,2.3000,0.0500
2024,7,00-0033881,TE,7.4690,4.3750,0.1750
2024,7,00-0033885,TE,6.9553,6.5500,0.0750
2024,7,00-0033891,WR,5.3965,4.2750,0.1000
2024,7,00-0033897,RB,11.2950,15.8000,0.4250
2024,7,00-0033906,RB,17.7388,27.1000,0.6500
2024,7,00-0033908,WR,10.7222,4.2750,0.4250
2024,7,00-0033921,WR,13.7950,10.0250,0.2250
2024,7,00-0033923,RB,2.1225,4.0750,0.0500
2024,7,00-0033925,RB,6.0935,10.2000,0.4250
2024,7,00-0033943,WR,4.3187,3.3000,0.0250
2024,7,00-0033948,RB,4.2569,7.2000,0.2750
2024,7,00-0033955,RB,3.9142,2.9750,0.1000
2024,7,00-0034073,TE,2.1013,1.0000,0.0500
2024,7,00-0034115,RB,2.9429,3.8500,0.1250
2024,7,00-0034159,TE,6.9900,3.7000,0.2500
2024,7,00-0034184,RB,5.0375,8.2500,0.1500
2024,7,00-0034270,TE,2.5752,2.3750,0.0750
2024,7,00-0034272,WR,3.7707,1.9250,0.1250
2024,7,00-0034279,WR,2.7063,2.8500,0.0500
2024,7,00-0034348,WR,7.0815,8.1000,0.0750
2024,7,00-0034353,WR,2.0936,2.0500,0.0250
2024,7,00-0034364,TE,4.3252,3.3750,0.1250
2024,7,00-0034367,RB,1.4154,1.6000,0.0750
2024,7,00-0034383,TE,7.3650,4.6250,0.2500
2024,7,00-0034386,WR,2.5150,1.8250,0.0500
2024,7,00-0034406,WR,2.0751,1.6250,0.0750
2024,7,00-0034407,WR,7.1244,3.7000,0.2000
2024,7,00-0034418,WR,3.0437,2.9000,0.0250
2024,7,00-0034419,WR,0.9863,0.8000,0.0250
2024,7,00-0034521,WR,5.2603,4.1250,0.1000
2024,7,00-0034613,TE,0.6122,1.0000,0.0000
2024,7,00-0034646,WR,2.2431,1.5750,0.0750
2024,7,00-0034681,RB,2.7048,3.6500,0.1000
2024,7,00-0034750,RB,2.6832,4.2000,0.1500
2024,7,00-0034753,TE,12.0836,5.4750,0.3250
2024,7,00-0034764,WR,2.1280,2.7000,0.0000
2024,7,00-0034765,WR,4.9390,2.2000,0.1500
2024,7,00-0034775,WR,12.9252,7.6000,0.3500
2024,7,00-0034777,WR,6.2600,4.2500,0.1500
2024,7,00-0034791,RB,7.7664,10.4750,0.4250
2024,7,00-0034796,QB,21.8479,5.0750,0.3250
2024,7,00-0034798,TE,2.6286,1.9000,0.0250
2024,7,00-0034829,TE,3.7367,2.9000,0.0500
2024,7,00-0034837,WR,6.0200,8.7000,0.0750
2024,7,00-0034844,RB,13.6375,19.4250,0.4750
2024,7,00-0034854,WR,1.8288,0.5500,0.0750
2024,7,00-0034855,QB,11.1946,2.2000,0.1000
2024,7,00-0034857,QB,24.1811,6.3500,0.3250
2024,7,00-0034860,WR,1.9071,2.1250,0.1000
2024,7,00-0034869,QB,19.2484,2.1750,0.1000
2024,7,00-0034970,TE,1.5400,1.5250,0.0250
2024,7,00-0034972,RB,9.0040,14.5000,0.3750
2024,7,00-0034975,RB,6.7186,5.3250,0.1000
2024,7,00-0034981,TE,4.3240,3.5500,0.0750
2024,7,00-0035045,WR,3.9924,3.3000,0.1000
2024,7,00-0035208,WR,5.0088,2.8500,0.0750
2024,7,00-0035215,WR,1.5602,0.8750,0.0500
2024,7,00-0035216,WR,7.8879,6.0750,0.2250
2024,7,00-0035228,QB,15.8087,3.2500,0.1500
2024,7,00-0035229,TE,10.0883,4.9000,0.2500
2024,7,00-0035243,RB,5.2867,7.2000,0.2250
2024,7,00-0035250,RB,9.6113,15.0500,0.5250
2024,7,00-0035261,RB,14.7035,26.3750,1.0750
2024,7,00-0035291,RB,1.3036,1.6250,0.0500
2024,7,00-0035311,RB,2.0514,3.5000,0.0500
2024,7,00-0035341,WR,2.8922,1.4000,0.1250
2024,7,00-0035406,WR,3.3004,2.6500,0.1250
2024,7,00-0035414,WR,1.5160,1.9750,0.0000
2024,7,00-0035500,WR,5.3559,3.5500,0.2000
2024,7,00-0035535,WR,5.9345,5.4750,0.0750
2024,7,00-0035537,RB,2.6316,2.9250,0.1000
2024,7,00-0035567,RB,1.2100,1.5750,0.0750
2024,7,00-0035624,TE,2.8039,1.5500,0.0250
2024,7,00-0035628,RB,1.7352,3.2500,0.0250
2024,7,00-0035639,WR,1.7975,1.6000,0.0250
2024,7,00-0035640,WR,16.0239,9.4250,0.5500
2024,7,00-0035644,TE,8.3312,3.7750,0.3000
2024,7,00-0035659,WR,22.8106,8.8500,0.6500
2024,7,00-0035662,WR,7.6900,5.4750,0.3250
2024,7,00-0035676,WR,13.4225,7.5750,0.5000
2024,7,00-0035685,RB,10.7608,13.0500,0.5500
2024,7,00-0035689,TE,2.2613,1.0250,0.0750
2024,7,00-0035700,RB,10.7327,15.7000,0.3500
2024,7,00-0035710,QB,10.8186,4.6000,0.2000
2024,7,00-0035719,WR,15.7722,7.6000,0.5750
2024,7,00-0035726,RB,0.4745,0.6000,0.0000
2024,7,00-0035806,RB,1.1163,1.9250,0.0000
2024,7,00-0035924,RB,0.4419,0.8250,0.0250
2024,7,00-0035973,RB,0.2000,0.4000,0.0000
2024,7,00-0035993,QB,14.4953,2.5000,0.0250
2024,7,00-0036020,RB,3.5955,4.9250,0.2000
2024,7,00-0036040,TE,4.4754,4.6250,0.0750
2024,7,00-0036059,TE,2.1394,1.0000,0.0500
2024,7,00-0036096,RB,1.4750,2.6000,0.0750
2024,7,00-0036158,RB,14.1825,14.4500,0.7500
2024,7,00-0036165,WR,1.0248,0.9000,0.0000
2024,7,00-0036182,WR,1.9740,1.8750,0.0500
2024,7,00-0036183,WR,2.5800,2.7500,0.0750
2024,7,00-0036196,WR,7.6657,6.1000,0.0500
2024,7,00-0036219,WR,1.9349,2.5750,0.0000
2024,7,00-0036225,TE,1.2375,1.0250,0.0250
2024,7,00-0036232,TE,1.9720,1.8500,0.0500
2024,7,00-0036233,WR,3.9792,1.8000,0.1500
2024,7,00-0036244,TE,8.4361,4.6250,0.2000
2024,7,00-0036251,RB,12.8144,16.1750,0.5250
2024,7,00-0036252,WR,9.1572,6.7000,0.1500
2024,7,00-0036261,WR,16.2500,6.7500,0.5000
2024,7,00-0036264,QB,20.0906,1.6750,0.0250
2024,7,00-0036265,RB,3.9298,3.9250,0.1500
2024,7,00-0036268,WR,1.8646,1.4000,0.0250
2024,7,00-0036269,RB,1.5807,3.3500,0.0500
2024,7,00-0036271,WR,2.5571,2.1750,0.0500
2024,7,00-0036277,WR,2.7444,1.3750,0.1000
2024,7,00-0036309,WR,12.4472,5.9500,0.2750
2024,7,00-0036322,WR,24.4425,13.3500,0.4750
2024,7,00-0036328,RB,6.6681,10.9500,0.3500
2024,7,00-0036345,WR,3.8084,3.9250,0.1500
2024,7,00-0036355,QB,14.7075,2.5750,0.0750
2024,7,00-0036360,RB,3.8450,4.1250,0.1000
2024,7,00-0036387,WR,2.8325,2.7500,0.0000
2024,7,00-0036389,QB,18.3440,6.7500,0.3000
