season,week,gsisId,position,points,targets,carries
2026,2,00-0038640,WR,0.37,0.25,0
2026,2,00-0039811,RB,4.3,1.18,4.08
2026,2,00-0039912,TE,1.22,0.66,0
2026,2,00-0039359,TE,1.82,1,0.12
2026,2,00-0039342,WR,2.94,1.96,0
2026,2,00-0039893,WR,10.62,6.03,0.21
2026,2,00-0040648,WR,3.34,1.95,0.05
2026,2,00-0040667,WR,9.97,5.5,0.82
2026,2,00-0040584,TE,7.7,4.19,0
2026,2,00-0040782,WR,1.96,1.1,0.18
2026,2,00-0040142,RB,0.24,0.06,0.29
2026,2,00-0040676,QB,16.84,0,2.75
2026,2,00-0040236,RB,8.01,1.74,8.29
2026,2,00-0040582,WR,0.31,0.19,0.07
2026,2,00-0040164,WR,1.7,0.92,0.2
2026,2,00-0040568,RB,0.49,0.14,0.41
2026,2,00-0040509,TE,0.23,0.13,0
2026,2,00-0040887,TE,0.84,0.47,0
2026,2,00-0041116,TE,0.64,0.36,0
2026,2,00-0041512,RB,9.44,1.31,11.63
2026,2,00-0041027,RB,13.88,4.59,11.37
2026,2,00-0041523,WR,5.42,3.21,0
2026,2,00-0041044,WR,3.87,2.23,0.13
2026,2,00-0041550,WR,1.31,0.85,0
2026,2,00-0041077,TE,3.38,1.91,0
2026,2,00-0041129,RB,0.58,0.12,0.63
2026,2,00-0041051,WR,2.07,1.24,0.11
2026,2,00-0041125,RB,1.69,0.44,1.63
2026,2,00-0041398,TE,0.49,0.3,0
2026,2,00-0029892,FB,1.79,0.96,0.11
2026,2,00-0031408,WR,13.51,7.07,0
2026,2,00-0032392,TE,2.82,1.5,0
2026,2,00-0033280,RB,22.54,5.77,18.4
2026,2,00-0033873,QB,20.24,0,2.53
2026,2,00-0033555,WR,2.88,1.56,0.05
2026,2,00-0033589,WR,0.05,0.03,0
2026,2,00-0034798,TE,0.82,0.46,0
2026,2,00-0035229,TE,8.5,4.79,0
2026,2,00-0035640,WR,11.66,6.3,0.15
2026,2,00-0035700,RB,13.97,2.65,14.81
2026,2,00-0035710,QB,18.35,0,3.04
2026,2,00-0035406,WR,2.07,1.22,0
2026,2,00-0035261,RB,10.16,2.15,10.86
2026,2,00-0034981,TE,0.8,0.41,0
2026,2,00-0036355,QB,19.92,0,4.46
2026,2,00-0036259,WR,8.14,4.29,0
2026,2,00-0036613,WR,14.84,7.66,0.22
2026,2,00-0036590,TE,0.46,0.29,0
2026,2,00-0036556,TE,0.16,0.09,0
2026,2,00-0036554,WR,17.54,8.68,0.22
2026,2,00-0036626,WR,0.42,0.23,0.06
2026,2,00-0036628,TE,2.21,1.23,0
2026,2,00-0037247,WR,15.63,7.82,0.06
2026,2,00-0037239,WR,15.61,8.94,0.05
2026,2,00-0037085,RB,1.05,0.59,0.28
2026,2,00-0037228,RB,12.91,3.46,12.21
2026,2,00-0037276,RB,0.96,0.49,0.37
2026,2,00-0037594,RB,0.29,0.12,0.21
2026,2,00-0038589,TE,0.37,0.21,0
2026,2,00-0038710,TE,0.43,0.28,0
2026,2,00-0038440,RB,0.05,0.01,0.05
2026,2,00-0038797,RB,2.52,0.34,3.02
2026,2,00-0039851,QB,20.94,0,4.57
2026,2,00-0039746,RB,1.44,0.65,0.83
2026,2,00-0039344,RB,8.73,2.49,7.95
2026,2,00-0039451,WR,1.63,0.98,0.17
2026,2,00-0039919,WR,11.38,6.7,0.05
2026,2,00-0039868,WR,2.74,1.66,0.11
2026,2,00-0039391,RB,1.31,0.26,1.68
2026,2,00-0039754,TE,0.5,0.27,0
2026,2,00-0040078,RB,0.77,0.34,0.55
2026,2,00-0040739,TE,3.95,2.36,0
2026,2,00-0040122,RB,14.52,4.06,15.77
2026,2,00-0040138,WR,5.26,2.68,0.08
2026,2,00-0040131,WR,0.45,0.28,0.06
2026,2,00-0040075,WR,0.22,0.11,0.05
2026,2,00-0040870,WR,3.1,1.87,0.05
2026,2,00-0040867,WR,7,4,0.1
2026,2,00-0041503,TE,1.44,0.87,0
2026,2,00-0040894,WR,0.01,0.01,0
2026,2,00-0041104,RB,2.62,1.06,1.45
2026,2,00-0041100,WR,0.43,0.19,0.19
2026,2,00-0040939,TE,1.48,0.86,0
2026,2,00-0040890,WR,1.74,1.09,0
2026,2,00-0041052,RB,2.08,0.4,2.4
2026,2,00-0041087,TE,2.35,1.39,0
2026,2,00-0030565,QB,16.02,0,3.11
2026,2,00-0032775,WR,3,1.6,0
2026,2,00-0033077,QB,21.92,0,2.36
2026,2,00-0032464,WR,3.37,1.82,0.17
2026,2,00-0033885,TE,3.97,2.32,0
2026,2,00-0033881,TE,3.99,2.53,0
2026,2,00-0033858,TE,1.78,1.01,0
2026,2,00-0034775,WR,1.4,0.83,0.02
2026,2,00-0034829,TE,6.31,3.66,0
2026,2,00-0034383,TE,9.74,5.46,0
2026,2,00-0034272,WR,1.13,0.75,0.04
2026,2,00-0035676,WR,16.2,7.68,0.04
2026,2,00-0035719,WR,10.73,5.24,0.93
2026,2,00-0035208,WR,4.05,2.43,0.2
2026,2,00-0036275,RB,12.09,2.76,12.51
2026,2,00-0036264,QB,19.87,0,3.09
2026,2,00-0036223,RB,19.33,4,17.36
2026,2,00-0036252,WR,10.52,6.01,0.05
2026,2,00-0036331,WR,0.21,0.12,0.04
2026,2,00-0036422,TE,2.14,1.12,0
2026,2,00-0036425,RB,0.18,0.02,0.26
2026,2,00-0036040,TE,9.76,5.4,0
2026,2,00-0036429,TE,0.83,0.48,0
2026,2,00-0036825,TE,0.08,0.03,0.05
2026,2,00-0036630,WR,0.53,0.31,0
2026,2,00-0036924,RB,0.24,0.11,0.16
2026,2,00-0037005,TE,2.19,1.27,0
2026,2,00-0036842,RB,0.11,0.01,0.19
2026,2,00-0037666,WR,3.29,1.91,0
2026,2,00-0037741,WR,5.12,3.17,0.03
2026,2,00-0037816,WR,10.17,5.53,0
2026,2,00-0038117,WR,9.64,6.21,0.21
2026,2,00-0037805,TE,0.85,0.52,0
2026,2,00-0037746,RB,5.01,0.98,5.3
2026,2,00-0038090,WR,0.23,0.12,0.07
2026,2,00-0037086,TE,1.84,0.99,0
2026,2,00-0037304,RB,0.88,0.39,0.4
2026,2,00-0037539,TE,0.44,0.27,0
2026,2,00-0038597,RB,17.02,4.79,14.79
2026,2,00-0039150,QB,17.91,0,4.73
2026,2,00-0039066,TE,3.97,2.63,0
2026,2,00-0038393,WR,6.28,3.61,0.05
2026,2,00-0038454,RB,6.98,1.52,6.01
2026,2,00-0038551,RB,1.54,0.52,1.2
2026,2,00-0039163,QB,19.25,0,2.67
2026,2,00-0038563,WR,9.61,5.61,0.44
2026,2,00-0039146,WR,13.19,6.12,0.96
2026,2,00-0038839,WR,0.95,0.65,0
2026,2,00-0038519,WR,0.16,0.09,0.03
2026,2,00-0038783,TE,0.33,0.19,0
2026,2,00-0039794,RB,3.45,0.68,3.88
2026,2,00-0039338,TE,16.21,8.33,0.22
2026,2,00-0039880,WR,6.69,3.58,1.12
2026,2,00-0039894,WR,10.23,5.88,1.04
2026,2,00-0039890,WR,6.21,4.44,0.06
2026,2,00-0039739,WR,1.94,1.24,0
2026,2,00-0039874,RB,2.73,0.85,2.58
2026,2,00-0039589,WR,0.5,0.29,0.05
2026,2,00-0040466,RB,0.24,0.03,0.43
2026,2,00-0040583,RB,7.14,1.96,7.34
2026,2,00-0040009,WR,2.79,1.4,0.35
2026,2,00-0040646,WR,1.63,1.07,0.04
2026,2,00-0040581,WR,0.07,0.06,0
2026,2,00-0040259,WR,0.1,0.06,0
2026,2,00-0041489,WR,5.28,3.06,0.09
2026,2,00-0040886,RB,2.33,0.62,2.33
2026,2,00-0041040,WR,4.37,2.49,0.1
2026,2,00-0041048,WR,3.1,1.91,0.08
2026,2,00-0041037,WR,6.28,3.66,0.14
2026,2,00-0041483,TE,2.67,1.52,0.1
2026,2,00-0041216,WR,0.2,0.13,0
2026,2,00-0041069,WR,1.98,1.24,0
2026,2,00-0031610,TE,7.9,4.11,0
2026,2,00-0033537,QB,15.35,0,3.14
2026,2,00-0033921,WR,10.84,6.19,0.05
2026,2,00-0033217,TE,1.24,0.75,0
2026,2,00-0033576,TE,0.48,0.28,0
2026,2,00-0033293,RB,8.42,1.97,8.2
2026,2,00-0033375,WR,0.68,0.36,0
2026,2,00-0034844,RB,14.62,3.18,16.11
2026,2,00-0034855,QB,19.56,0,3.25
2026,2,00-0034837,WR,6.43,3.9,0.04
2026,2,00-0034613,TE,0.64,0.35,0
2026,2,00-0035685,RB,14.36,2.36,15.68
2026,2,00-0035659,WR,14.17,7.41,0.05
2026,2,00-0036358,WR,17.69,9.22,0.17
2026,2,00-0035891,WR,0.35,0.19,0
2026,2,00-0036182,WR,1.08,0.65,0
2026,2,00-0036919,RB,9.46,3.12,6.66
2026,2,00-0036997,RB,14.15,3.08,16.11
2026,2,00-0036876,TE,0.18,0.11,0
2026,2,00-0036875,RB,10.72,1.99,11.39
2026,2,00-0037238,WR,16.74,8.94,0.06
2026,2,00-0038046,TE,4.03,2.29,0.11
2026,2,00-0037258,RB,0.22,0.07,0.2
2026,2,00-0037744,TE,15.52,8.58,0
2026,2,00-0038128,QB,18.71,0,7.69
2026,2,00-0038124,WR,13.73,6.78,0.14
2026,2,00-0037252,TE,6.48,3.59,0
2026,2,00-0038115,TE,4.8,2.56,0
2026,2,00-0037132,WR,0.05,0.03,0
2026,2,00-0038951,RB,3.77,0.29,4.24
2026,2,00-0023459,QB,17.14,0,1.26
2026,2,00-0038544,WR,11.06,5.85,0.19
2026,2,00-0039041,TE,3.12,1.75,0
2026,2,00-0039021,RB,0.24,0,0.35
2026,2,00-0038705,RB,2.55,0.92,1.34
2026,2,00-0039918,QB,20.98,0,4.3
2026,2,00-0039796,RB,0.24,0.11,0.11
2026,2,00-0039405,RB,0.63,0.1,0.83
2026,2,00-0039356,TE,1.49,0.87,0
2026,2,00-0039793,TE,9.43,4.67,0.57
2026,2,00-0039355,WR,0.6,0.32,0
2026,2,00-0029604,QB,17.04,0,1.46
2026,2,00-0039816,WR,0.13,0.07,0.03
2026,2,00-0039410,WR,7.49,3.99,0.19
2026,2,00-0039299,RB,3.01,0.83,2.45
2026,2,00-0040187,TE,1.02,0.56,0
2026,2,00-0040729,WR,4.44,2.53,0.05
2026,2,00-0040730,RB,10.36,3.09,8.06
2026,2,00-0040134,WR,5.09,3.11,0.09
2026,2,00-0040666,RB,15.18,3.97,13.96
2026,2,00-0040727,WR,5.93,3.51,0.13
2026,2,00-0040129,WR,11.5,6.96,0.24
2026,2,00-0040735,WR,13.37,6.54,0.59
2026,2,00-0040522,WR,0.41,0.26,0.02
2026,2,00-0040644,RB,1.39,0.36,1.4
2026,2,00-0040238,RB,2.59,1.25,1.02
2026,2,00-0040311,WR,0.1,0.05,0
2026,2,00-0040067,RB,0.28,0.05,0.31
2026,2,00-0040277,WR,2.04,1.24,0
2026,2,00-0041511,WR,4.71,2.79,0.17
2026,2,00-0041438,WR,10.65,6.89,0.09
2026,2,00-0040888,RB,0.29,0.08,0.23
2026,2,00-0041525,WR,5.37,3.16,0.04
2026,2,00-0041032,TE,3.87,2.25,0.06
2026,2,00-0041132,WR,0.37,0.24,0
2026,2,00-0041013,RB,3.45,0.99,3.01
2026,2,00-0041096,RB,1.4,0.16,1.89
2026,2,00-0041084,TE,1.23,0.73,0
2026,2,00-0041067,WR,2,1.38,0
2026,2,00-0041395,TE,2.16,1.2,0
2026,2,00-0041244,RB,0.39,0.1,0.34
2026,2,00-0030279,WR,8.81,5.23,0
2026,2,00-0031588,WR,11.43,6.02,0
2026,2,00-0033090,TE,9.05,4.55,0
2026,2,00-0033119,QB,17.02,0,2.14
2026,2,00-0033553,RB,3.02,0.89,2.51
2026,2,00-0033288,TE,12.14,5.35,0
2026,2,00-0033955,RB,0.72,0.2,0.6
2026,2,00-0033307,WR,4.79,2.66,0
2026,2,00-0034351,TE,9.69,4.64,0
2026,2,00-0035662,WR,2.59,1.49,0
2026,2,00-0035644,TE,3.32,1.79,0
2026,2,00-0035249,TE,2.49,1.36,0
2026,2,00-0034975,RB,4.68,1.76,2.54
2026,2,00-0035125,FB,0.67,0.13,0.8
2026,2,00-0035021,WR,1.51,0.96,0.06
2026,2,00-0036212,QB,19.3,0,2.29
2026,2,00-0036407,WR,6.07,4.07,0.07
2026,2,00-0036912,WR,15.08,7.5,0.05
2026,2,00-0036970,TE,11.5,6.39,0
2026,2,00-0036900,WR,19.4,9.37,0.25
2026,2,00-0036550,WR,7.21,4.19,0.06
2026,2,00-0036555,RB,10.19,1.92,12.29
2026,2,00-0036887,TE,0.66,0.36,0
2026,2,00-0037740,WR,12.99,7.88,0.17
2026,2,00-0037614,WR,2.97,1.89,0.09
2026,2,00-0037091,WR,1.98,1.29,0.12
2026,2,00-0037120,RB,0.52,0.13,0.47
2026,2,00-0037525,RB,9.27,1.17,9.91
2026,2,00-0037093,WR,0.46,0.29,0
2026,2,00-0037112,TE,2.3,1.27,0
2026,2,00-0037563,RB,2.02,0.44,1.95
2026,2,00-0039040,RB,17.17,3.69,13.99
2026,2,00-0038558,TE,4.56,2.59,0
2026,2,00-0039144,TE,2.97,1.73,0
2026,2,00-0038996,TE,12.41,5.55,0
2026,2,00-0038606,WR,11.24,6.11,0.51
2026,2,00-0039032,RB,7.37,2.68,5.28
2026,2,00-0038542,RB,22.55,5.44,18.47
2026,2,00-0039165,RB,3.42,0.63,3.38
2026,2,00-0038994,WR,11.35,6.01,0.27
2026,2,00-0039064,WR,15.16,7.58,0.2
2026,2,00-0039847,TE,3.67,2.18,0
2026,2,00-0041510,TE,1.12,0.67,0
2026,2,00-0041042,WR,6.79,4.09,0.05
2026,2,00-0035250,RB,0.82,0.17,0.96
2026,2,00-0036244,TE,5.48,2.88,0
2026,2,00-0036165,WR,0.46,0.27,0
2026,2,00-0036309,WR,5.2,3.44,0.05
2026,2,00-0039751,WR,0.64,0.35,0.07
2026,2,00-0031235,WR,1.09,0.66,0
2026,2,00-0037838,TE,9.65,5.21,0
2026,2,00-0033110,TE,1.74,0.99,0
2026,2,00-0036893,RB,1.65,0.5,1.61
2026,2,00-0039075,WR,20.72,9.76,0.45
2026,2,00-0039074,TE,0.81,0.47,0
2026,2,00-0039337,WR,13.78,8.54,0.15
2026,2,00-0040737,TE,3.73,2.59,0
2026,2,00-0040691,QB,21.29,0,5.55
2026,2,00-0031484,TE,0.34,0.21,0
2026,2,00-0033376,FB,0.14,0.09,0
2026,2,00-0039738,RB,8.85,1,10.73
2026,2,00-0040715,RB,13.26,3.37,11.63
2026,2,00-0041415,RB,0.22,0.07,0.17
2026,2,00-0026498,QB,19.49,0,1.33
2026,2,00-0035535,WR,3.84,2.36,0
2026,2,00-0038359,WR,1.06,0.54,0.09
2026,2,00-0039384,RB,5.22,1,6.68
2026,2,00-0040590,WR,2.41,1.81,0
2026,2,00-0031381,WR,12.42,6.86,0
2026,2,00-0037840,RB,14.88,2.57,14.82
2026,2,00-0037557,RB,0.17,0.02,0.22
2026,3,00-0038685,RB,1.87,0.75,1.07
2026,3,00-0039144,TE,2.99,1.73,0
2026,3,00-0040667,WR,10.05,5.5,0.82
2026,3,00-0033858,TE,1.79,1.01,0
2026,3,00-0035208,WR,4.02,2.43,0.2
2026,3,00-0038124,WR,13.82,6.78,0.14
2026,3,00-0037091,WR,2,1.29,0.12
2026,3,00-0037120,RB,0.5,0.13,0.47
2026,3,00-0036429,TE,0.83,0.48,0
2026,3,00-0036970,TE,11.44,6.39,0
2026,3,00-0037238,WR,16.66,8.94,0.06
2026,3,00-0037741,WR,5.09,3.17,0.03
2026,3,00-0037746,RB,4.82,0.98,5.3
2026,3,00-0039811,RB,4.37,1.18,4.08
2026,3,00-0032392,TE,2.81,1.5,0
2026,3,00-0035700,RB,14.23,2.65,14.81
2026,3,00-0038090,WR,0.23,0.12,0.07
2026,3,00-0039146,WR,13.28,6.12,0.96
2026,3,00-0040651,RB,0.12,0,0.18
2026,3,00-0040009,WR,2.81,1.4,0.35
2026,3,00-0036212,QB,19.17,0,2.29
2026,3,00-0038996,TE,12.47,5.55,0
2026,3,00-0038542,RB,21.88,5.44,18.47
2026,3,00-0038589,TE,0.37,0.21,0
2026,3,00-0041044,WR,3.84,2.23,0.13
2026,3,00-0036264,QB,20.18,0,3.09
2026,3,00-0039074,TE,0.79,0.47,0
2026,3,00-0038619,WR,3.98,2.22,0.19
2026,3,00-0038573,WR,0.21,0.07,0.14
2026,3,00-0038640,WR,0.38,0.25,0
2026,3,00-0039732,QB,20.45,0,4.36
2026,3,00-0039373,RB,1.05,0.29,0.97
2026,3,00-0039814,TE,2.96,1.67,0
2026,3,00-0039912,TE,1.18,0.66,0
2026,3,00-0039751,WR,0.62,0.35,0.07
2026,3,00-0039342,WR,2.91,1.96,0
2026,3,00-0039915,WR,12.93,7,0.11
2026,3,00-0039901,WR,4.18,2.31,0.04
2026,3,00-0039874,RB,2.74,0.85,2.58
2026,3,00-0039491,WR,11.82,5.99,0.08
2026,3,00-0039363,RB,0.28,0.12,0.11
2026,3,00-0039384,RB,5.26,1,6.68
2026,3,00-0040078,RB,0.78,0.36,0.51
2026,3,00-0040653,WR,0.08,0.05,0
2026,3,00-0040729,WR,4.45,2.53,0.05
2026,3,00-0040134,WR,5.08,3.11,0.09
2026,3,00-0040784,RB,13.29,2.25,16.07
2026,3,00-0040122,RB,14.75,4.34,15.77
2026,3,00-0040138,WR,5.26,2.68,0.08
2026,3,00-0040208,RB,2.36,0.69,2.38
2026,3,00-0041511,WR,4.71,2.79,0.17
2026,3,00-0041027,RB,15.58,5.08,12.71
2026,3,00-0041415,RB,0.21,0.07,0.17
2026,3,00-0041550,WR,1.29,0.85,0
2026,3,00-0041100,WR,0.43,0.19,0.19
2026,3,00-0040939,TE,1.44,0.86,0
2026,3,00-0041096,RB,1.35,0.16,1.89
2026,3,00-0041004,WR,0.21,0.14,0
2026,3,00-0041398,TE,0.49,0.3,0
2026,3,00-0041524,TE,4.03,2.23,0
2026,3,00-0041069,WR,1.99,1.25,0
2026,3,00-0030506,TE,12.12,6.32,0
2026,3,00-0031235,WR,1.1,0.66,0
2026,3,00-0031381,WR,12.19,6.86,0
2026,3,00-0031610,TE,7.82,4.11,0
2026,3,00-0031484,TE,0.34,0.21,0
2026,3,00-0033090,TE,9.09,4.55,0
2026,3,00-0033110,TE,1.71,0.99,0
2026,3,00-0033537,QB,15.39,0,3.14
2026,3,00-0033906,RB,5.72,1.96,4.76
2026,3,00-0033881,TE,3.99,2.53,0
2026,3,00-0033553,RB,3.05,0.89,2.51
2026,3,00-0033288,TE,12.07,5.35,0
2026,3,00-0034829,TE,6.33,3.68,0
2026,3,00-0035644,TE,3.37,1.79,0
2026,3,00-0035710,QB,18.48,0,3.04
2026,3,00-0035359,WR,0.45,0.29,0
2026,3,00-0035544,WR,0.13,0.08,0
2026,3,00-0036223,RB,19.49,4,17.36
2026,3,00-0036422,TE,2.13,1.12,0
2026,3,00-0036971,QB,19.83,0,4.38
2026,3,00-0036919,RB,9.24,3.12,6.66
2026,3,00-0036637,TE,4.77,2.76,0
2026,3,00-0037256,RB,9.92,3.28,7.5
2026,3,00-0037248,RB,17.71,2.89,16.41
2026,3,00-0037664,WR,12.55,6.28,0.05
2026,3,00-0037239,WR,15.84,8.94,0.05
2026,3,00-0037740,WR,13.01,7.88,0.17
2026,3,00-0037614,WR,2.93,1.89,0.09
2026,3,00-0037840,RB,14.24,2.57,14.82
2026,3,00-0038134,RB,15.37,3.58,14.5
2026,3,00-0037228,RB,13.33,3.46,12.21
2026,3,00-0037594,RB,0.3,0.12,0.21
2026,3,00-0038597,RB,16.56,4.82,14.64
2026,3,00-0038935,TE,8.22,4.42,0
2026,3,00-0039075,WR,20.39,9.76,0.45
2026,3,00-0038621,WR,5.37,2.74,0.36
2026,3,00-0038454,RB,7.07,1.52,6.01
2026,3,00-0038551,RB,1.59,0.52,1.2
2026,3,00-0039067,WR,15.93,8.51,0.41
2026,3,00-0038559,WR,11.39,6.28,0.05
2026,3,00-0038797,RB,2.49,0.34,3.02
2026,3,00-0039796,RB,0.25,0.11,0.11
2026,3,00-0039875,RB,4.02,0.81,4.47
2026,3,00-0039738,RB,8.41,1,10.73
2026,3,00-0039405,RB,0.62,0.1,0.83
2026,3,00-0039530,TE,1.24,0.76,0
2026,3,00-0039356,TE,1.47,0.87,0
2026,3,00-0039451,WR,1.64,0.98,0.17
2026,3,00-0039365,WR,0.02,0.01,0
2026,3,00-0039920,WR,0.83,0.28,0.39
2026,3,00-0039868,WR,2.73,1.66,0.11
2026,3,00-0039792,WR,1.97,1.07,0.06
2026,3,00-0039893,WR,10.77,6.03,0.21
2026,3,00-0039424,WR,8.68,4.98,0.05
2026,3,00-0039589,WR,0.5,0.29,0.05
2026,3,00-0040586,RB,2.12,0.46,2.54
2026,3,00-0040177,RB,1.86,0.36,1.97
2026,3,00-0040715,RB,13.35,3.37,11.63
2026,3,00-0040737,TE,3.65,2.59,0
2026,3,00-0040782,WR,1.96,1.1,0.18
2026,3,00-0040663,TE,10.6,5.89,0.22
2026,3,00-0040691,QB,21.39,0,5.55
2026,3,00-0040582,WR,0.32,0.19,0.07
2026,3,00-0040705,WR,3.27,1.96,0.4
2026,3,00-0040581,WR,0.07,0.06,0
2026,3,00-0040131,WR,0.45,0.28,0.06
2026,3,00-0040184,WR,0.91,0.65,0.05
2026,3,00-0040590,WR,2.35,1.81,0
2026,3,00-0040568,RB,0.5,0.14,0.41
2026,3,00-0040067,RB,0.28,0.05,0.31
2026,3,00-0040259,WR,0.1,0.06,0
2026,3,00-0040870,WR,3.18,1.87,0.05
2026,3,00-0041040,WR,4.23,2.49,0.1
2026,3,00-0041525,WR,5.34,3.16,0.04
2026,3,00-0041041,TE,2.36,1.44,0
2026,3,00-0041217,RB,0.57,0.27,0.23
2026,3,00-0041443,WR,2.57,1.52,0.05
2026,3,00-0041129,RB,0.6,0.12,0.63
2026,3,00-0031408,WR,13.42,7.07,0
2026,3,00-0032104,RB,0.32,0.12,0.18
2026,3,00-0033873,QB,21.27,0,2.49
2026,3,00-0033757,TE,0.07,0.04,0
2026,3,00-0034855,QB,19.29,0,3.25
2026,3,00-0034857,QB,23.05,0,6.21
2026,3,00-0034860,WR,0.19,0.1,0.02
2026,3,00-0034348,WR,10.65,5.95,0
2026,3,00-0035685,RB,14.18,2.36,15.68
2026,3,00-0035659,WR,13.78,7.41,0.05
2026,3,00-0035406,WR,2.07,1.22,0
2026,3,00-0034981,TE,0.8,0.41,0
2026,3,00-0036355,QB,19.8,0,4.46
2026,3,00-0036410,WR,15.43,7.4,0.06
2026,3,00-0036158,RB,7.86,1.25,8.68
2026,3,00-0036252,WR,10.67,6.01,0.05
2026,3,00-0036425,RB,0.18,0.02,0.26
2026,3,00-0036309,WR,5.27,3.44,0.05
2026,3,00-0036613,WR,14.83,7.66,0.22
2026,3,00-0036988,WR,1.92,1.14,0
2026,3,00-0037816,WR,10.23,5.53,0
2026,3,00-0037744,TE,15.67,8.58,0
2026,3,00-0037261,WR,11.02,5.82,0.11
2026,3,00-0037805,TE,0.85,0.52,0
2026,3,00-0037252,TE,6.45,3.59,0
2026,3,00-0037304,RB,0.88,0.39,0.4
2026,3,00-0037292,TE,0.46,0.29,0
2026,3,00-0039139,RB,22.15,4.73,17.04
2026,3,00-0039150,QB,17.78,0,4.73
2026,3,00-0038997,WR,12.2,6.89,0.18
2026,3,00-0039032,RB,7.57,2.75,5.08
2026,3,00-0039165,RB,3.4,0.63,3.38
2026,3,00-0038994,WR,11.34,6.01,0.27
2026,3,00-0038618,WR,3.84,2.34,0.07
2026,3,00-0038611,RB,7.73,0.67,9.6
2026,3,00-0039050,TE,0.53,0.32,0
2026,3,00-0038576,WR,0.17,0.1,0
2026,3,00-0038359,WR,1.04,0.54,0.09
2026,3,00-0039798,RB,5.26,1.52,3.97
2026,3,00-0039407,RB,0.44,0.12,0.49
2026,3,00-0039847,TE,3.71,2.18,0
2026,3,00-0039793,TE,9.5,4.67,0.57
2026,3,00-0039894,WR,10.7,6.17,0.97
2026,3,00-0039890,WR,6.22,4.44,0.06
2026,3,00-0039849,WR,10.74,6.61,0
2026,3,00-0039754,TE,0.5,0.27,0
2026,3,00-0040583,RB,7.24,1.96,7.7
2026,3,00-0040237,WR,2.63,1.45,0.09
2026,3,00-0040730,RB,10.15,3.09,8.06
2026,3,00-0040198,RB,2.59,0.76,2.36
2026,3,00-0040154,WR,1.83,1.01,0.04
2026,3,00-0040170,WR,2.96,2.01,0
2026,3,00-0040666,RB,15.36,3.97,13.96
2026,3,00-0040727,WR,5.84,3.51,0.13
2026,3,00-0040128,TE,12.83,7.11,0.26
2026,3,00-0040218,WR,1.81,0.95,0.33
2026,3,00-0040563,WR,0.12,0.06,0
2026,3,00-0040172,WR,0.23,0.14,0
2026,3,00-0040075,WR,0.22,0.11,0.05
2026,3,00-0040021,RB,0.93,0.16,0.76
2026,3,00-0040876,WR,3.37,1.92,0.05
2026,3,00-0041562,QB,16.6,0,2.77
2026,3,00-0041042,WR,6.86,4.09,0.05
2026,3,00-0041512,RB,9.36,1.31,11.63
2026,3,00-0040886,RB,2.4,0.63,2.24
2026,3,00-0041248,WR,0.06,0.04,0
2026,3,00-0041132,WR,0.38,0.24,0
2026,3,00-0041496,RB,3.43,0.95,3.32
2026,3,00-0041104,RB,2.57,1.06,1.45
2026,3,00-0041035,WR,7.25,3.99,0.18
2026,3,00-0041579,TE,0.85,0.49,0
2026,3,00-0041099,WR,2.06,1.31,0
2026,3,00-0030565,QB,15.99,0,3.11
2026,3,00-0033106,QB,20.39,0,1.62
2026,3,00-0032398,WR,0.27,0.16,0
2026,3,00-0033885,TE,3.91,2.32,0
2026,3,00-0033921,WR,10.82,6.19,0.05
2026,3,00-0033908,WR,8.07,4.26,0.06
2026,3,00-0033217,TE,1.25,0.75,0
2026,3,00-0033376,FB,0.14,0.09,0
2026,3,00-0034383,TE,9.74,5.46,0
2026,3,00-0034798,TE,0.83,0.46,0
2026,3,00-0034613,TE,0.64,0.36,0
2026,3,00-0035676,WR,16.27,7.68,0.04
2026,3,00-0034960,WR,10.24,5.84,0.28
2026,3,00-0035261,RB,10.38,2.21,10.44
2026,3,00-0035537,RB,4.03,1.36,2.57
2026,3,00-0035250,RB,0.83,0.17,0.96
2026,3,00-0036427,WR,0.2,0.12,0
2026,3,00-0036040,TE,9.9,5.4,0
2026,3,00-0036626,WR,0.41,0.23,0.06
2026,3,00-0036555,RB,10.34,1.92,12.29
2026,3,00-0036894,TE,7.28,3.74,0
2026,3,00-0036876,TE,0.18,0.12,0
2026,3,00-0036924,RB,0.25,0.11,0.16
2026,3,00-0036875,RB,11.04,1.99,11.39
2026,3,00-0037005,TE,2.17,1.27,0
2026,3,00-0036842,RB,0.11,0.01,0.19
2026,3,00-0038041,TE,9.77,5.47,0
2026,3,00-0038129,TE,7.31,4.41,0
2026,3,00-0037838,TE,9.75,5.21,0
2026,3,00-0037240,WR,13.96,6.91,0.55
2026,3,00-0037197,RB,3.83,0.73,4.85
2026,3,00-0037809,TE,9.12,5.39,0
2026,3,00-0038976,WR,4.42,2.23,0.44
2026,3,00-0038951,RB,3.63,0.29,4.24
2026,3,00-0039163,QB,19.17,0,2.67
2026,3,00-0039065,TE,12.11,5.96,0.06
2026,3,00-0038839,WR,0.95,0.65,0
2026,3,00-0038440,RB,0.05,0.01,0.05
2026,3,00-0038783,TE,0.33,0.19,0
2026,3,00-0039910,QB,20.74,0,7.1
2026,3,00-0039361,RB,11.76,2.56,13.08
2026,3,00-0039355,WR,0.59,0.32,0
2026,3,00-0039816,WR,0.13,0.07,0.03
2026,3,00-0040189,TE,4.77,2.4,0
2026,3,00-0040648,WR,3.37,1.95,0.05
