season,week,offense,defense,startYard,result,points,plays,firstDowns
2024,6,JAX,CHI,70,Touchdown,7,17,6
2024,6,CHI,JAX,44,Missed field goal,0,8,1
2024,6,JAX,CHI,67,Punt,0,3,0
2024,6,CHI,JAX,85,End of half,0,3,0
2024,6,DEN,LAC,70,Turnover,0,3,0
2024,6,LAC,DEN,31,Field goal,3,9,2
2024,6,DEN,LAC,66,Punt,0,3,0
2024,6,LAC,DEN,83,Touchdown,7,6,3
2024,6,DEN,LAC,70,Punt,0,6,1
2024,6,LAC,DEN,91,Field goal,3,20,7
2024,6,DEN,LAC,70,Turnover,0,5,2
2024,6,LAC,DEN,56,Touchdown,7,11,4
2024,6,DEN,LAC,70,Punt,0,3,0
2024,6,LAC,DEN,74,End of half,0,1,0
2024,6,LAC,DEN,70,Punt,0,6,1
2024,6,DEN,LAC,82,Punt,0,7,2
2024,6,LAC,DEN,91,Field goal,3,11,3
2024,6,DEN,LAC,70,Punt,0,3,0
2024,6,LAC,DEN,45,Punt,0,3,0
2024,6,DEN,LAC,95,Touchdown,7,8,4
2024,6,LAC,DEN,70,Punt,0,3,0
2024,6,DEN,LAC,64,Touchdown,7,8,4
2024,6,LAC,DEN,70,Punt,0,6,2
2024,6,DEN,LAC,96,Field goal,3,8,4
2024,6,LAC,DEN,47,End of half,0,2,0
2024,6,PIT,LV,71,Field goal,3,9,3
2024,6,LV,PIT,70,Touchdown,7,10,6
2024,6,PIT,LV,70,Punt,0,3,0
2024,6,LV,PIT,75,Punt,0,3,0
2024,6,PIT,LV,74,Field goal,3,10,3
2024,6,LV,PIT,70,Punt,0,3,0
2024,6,PIT,LV,80,Punt,0,8,2
2024,6,LV,PIT,84,Turnover,0,4,1
2024,6,PIT,LV,30,Touchdown,7,6,2
2024,6,LV,PIT,70,Turnover on downs,0,5,1
2024,6,LV,PIT,70,Punt,0,6,1
2024,6,PIT,LV,9,Field goal,3,4,0
2024,6,LV,PIT,70,Punt,0,3,0
2024,6,PIT,LV,80,Touchdown,7,7,3
2024,6,LV,PIT,70,Turnover,0,9,3
2024,6,PIT,LV,89,Punt,0,8,2
2024,6,LV,PIT,87,Turnover,0,3,0
2024,6,PIT,LV,7,Touchdown,7,1,1
2024,6,LV,PIT,70,Touchdown,7,10,4
2024,6,PIT,LV,36,Field goal,3,6,1
2024,6,LV,PIT,70,Turnover on downs,0,4,0
2024,6,PIT,LV,35,End of half,0,4,1
2024,6,SEA,SF,64,Turnover,0,6,1
2024,6,SF,SEA,97,Field goal,3,13,4
2024,6,SEA,SF,90,Punt,0,6,1
2024,6,SF,SEA,76,Punt,0,3,0
2024,6,SEA,SF,71,Punt,0,3,0
2024,6,SF,SEA,76,Touchdown,7,1,1
2024,6,SF,SEA,29,Field goal,3,4,0
2024,6,SEA,SF,70,Punt,0,3,0
2024,6,SF,SEA,94,Field goal,3,14,5
2024,6,SEA,SF,71,Field goal,3,11,4
2024,6,SF,SEA,70,Touchdown,7,9,4
2024,6,SF,SEA,69,Punt,0,4,1
2024,6,SEA,SF,94,Touchdown,7,13,6
2024,6,SF,SEA,74,Punt,0,3,0
2024,6,SEA,SF,82,Punt,0,5,1
2024,6,SF,SEA,88,Punt,0,6,3
2024,6,SEA,SF,97,Turnover,0,4,2
2024,6,SF,SEA,15,Touchdown,7,3,1
2024,6,SEA,SF,70,Touchdown,7,15,6
2024,6,SF,SEA,81,Touchdown,7,3,2
2024,6,SEA,SF,51,Turnover on downs,0,8,1
2024,6,SF,SEA,61,End of half,0,1,0
2024,6,TB,NO,74,Touchdown,7,8,5
2024,6,NO,TB,70,Opp touchdown,0,3,1
2024,6,NO,TB,70,Punt,0,3,0
2024,6,TB,NO,79,Field goal,3,8,4
2024,6,NO,TB,80,Field goal,3,11,3
2024,6,TB,NO,76,Opp touchdown,0,3,0
2024,6,TB,NO,75,Turnover,0,2,0
2024,6,NO,TB,28,Field goal,3,6,1
2024,6,TB,NO,72,Turnover,0,2,0
2024,6,NO,TB,10,Touchdown,7,1,1
2024,6,TB,NO,76,Touchdown,7,6,2
2024,6,NO,TB,70,Touchdown,7,7,3
2024,6,TB,NO,70,Turnover,0,5,1
2024,6,NO,TB,60,Punt,0,5,2
2024,6,TB,NO,90,End of half,0,5,3
2024,6,NO,TB,70,Punt,0,7,2
2024,6,TB,NO,92,Punt,0,3,0
2024,6,NO,TB,53,Punt,0,3,0
2024,6,TB,NO,92,Touchdown,7,7,4
2024,6,NO,TB,70,Punt,0,3,0
2024,6,TB,NO,67,Punt,0,3,0
2024,6,NO,TB,82,Turnover,0,3,1
2024,6,TB,NO,58,Touchdown,7,5,4
2024,6,NO,TB,71,Punt,0,3,0
2024,6,TB,NO,71,Touchdown,7,10,5
2024,6,NO,TB,70,Turnover,0,5,2
2024,6,TB,NO,64,Touchdown,7,6,3
2024,6,NO,TB,70,End of half,0,8,3
2024,6,BAL,WAS,66,Turnover,0,4,1
2024,6,WAS,BAL,49,Field goal,3,7,1
2024,6,BAL,WAS,70,Field goal,3,10,3
2024,6,WAS,BAL,70,Punt,0,3,0
2024,6,BAL,WAS,80,Punt,0,3,0
2024,6,BAL,WAS,93,Touchdown,7,9,6
2024,6,WAS,BAL,70,Touchdown,7,8,5
2024,6,BAL,WAS,78,Touchdown,7,10,6
2024,6,WAS,BAL,70,Missed field goal,0,6,2
2024,6,WAS,BAL,70,Field goal,3,6,1
2024,6,BAL,WAS,70,Field goal,3,8,2
2024,6,WAS,BAL,69,Punt,0,4,1
2024,6,BAL,WAS,94,Touchdown,7,8,5
2024,6,WAS,BAL,70,Touchdown,7,12,5
2024,6,BAL,WAS,78,Field goal,3,9,3
2024,6,WAS,BAL,70,Field goal,3,8,2
2024,6,BAL,WAS,70,End of half,0,7,2
2024,7,TB,BAL,70,Touchdown,7,8,3
2024,7,BAL,TB,65,Punt,0,6,2
2024,7,TB,BAL,80,Field goal,3,11,5
2024,7,BAL,TB,70,Touchdown,7,6,5
2024,7,TB,BAL,70,Turnover,0,11,4
2024,7,BAL,TB,80,Touchdown,7,4,3
2024,7,TB,BAL,70,Turnover,0,4,1
2024,7,BAL,TB,60,Field goal,3,10,3
2024,7,TB,BAL,70,End of half,0,1,0
2024,7,BAL,TB,58,Field goal,3,5,1
2024,7,TB,BAL,70,Missed field goal,0,7,2
2024,7,BAL,TB,55,Touchdown,7,4,2
2024,7,TB,BAL,70,Punt,0,4,1
2024,7,BAL,TB,92,Touchdown,7,5,2
2024,7,TB,BAL,70,Punt,0,4,0
2024,7,BAL,TB,70,Turnover,0,5,1
2024,7,TB,BAL,30,Touchdown,7,5,2
2024,7,BAL,TB,70,Touchdown,7,8,3
2024,7,TB,BAL,70,Touchdown,7,9,4
2024,7,BAL,TB,48,Touchdown,7,7,3
2024,7,TB,BAL,52,Touchdown,7,7,3
2024,7,BAL,TB,48,Punt,0,3,0
2024,7,TB,BAL,75,End of half,0,9,3
2024,7,CAR,WAS,86,Opp touchdown,0,8,3
2024,7,CAR,WAS,65,Punt,0,3,0
2024,7,WAS,CAR,90,Field goal,3,11,4
2024,7,CAR,WAS,75,Turnover,0,2,1
2024,7,WAS,CAR,46,Punt,0,3,0
2024,7,CAR,WAS,89,Punt,0,3,0
2024,7,WAS,CAR,59,Touchdown,7,4,3
2024,7,CAR,WAS,79,Turnover on downs,0,7,1
2024,7,WAS,CAR,38,Field goal,3,5,1
2024,7,CAR,WAS,68,Punt,0,4,1
2024,7,WAS,CAR,92,Touchdown,7,8,6
2024,7,CAR,WAS,70,End of half,0,1,0
2024,7,WAS,CAR,59,Touchdown,7,10,5
2024,7,CAR,WAS,76,Punt,0,3,0
2024,7,WAS,CAR,68,Field goal,3,10,3
2024,7,CAR,WAS,70,Touchdown,7,9,4
2024,7,WAS,CAR,70,Field goal,3,12,3
2024,7,CAR,WAS,70,Punt,0,3,0
2024,7,WAS,CAR,76,End of half,0,4,1
2024,7,CLE,CIN,76,Punt,0,3,0
2024,7,CIN,CLE,79,Punt,0,3,0
2024,7,CLE,CIN,63,Missed field goal,0,10,2
2024,7,CIN,CLE,61,Turnover on downs,0,6,1
2024,7,CLE,CIN,58,Punt,0,3,0
2024,7,CIN,CLE,90,Punt,0,5,2
2024,7,CLE,CIN,91,Punt,0,4,1
2024,7,CIN,CLE,56,Punt,0,3,0
2024,7,CLE,CIN,91,Punt,0,4,1
2024,7,CIN,CLE,71,Punt,0,4,1
2024,7,CLE,CIN,78,Touchdown,7,12,5
2024,7,CIN,CLE,70,Punt,0,3,1
2024,7,CLE,CIN,80,End of half,0,1,0
2024,7,CLE,CIN,92,Turnover on downs,0,8,2
2024,7,CIN,CLE,65,Touchdown,7,5,3
2024,7,CLE,CIN,70,Turnover,0,2,0
2024,7,CIN,CLE,43,Punt,0,3,0
2024,7,CLE,CIN,89,Punt,0,5,1
2024,7,CLE,CIN,70,Punt,0,3,0
2024,7,CIN,CLE,83,Punt,0,6,1
2024,7,CLE,CIN,81,Punt,0,8,2
2024,7,CIN,CLE,97,Punt,0,5,1
2024,7,CLE,CIN,48,Turnover,0,3,0
2024,7,CIN,CLE,30,Missed field goal,0,4,0
2024,7,CLE,CIN,60,Touchdown,7,12,4
2024,7,CIN,CLE,43,End of half,0,3,0
2024,7,DEN,NO,65,Punt,0,6,2
2024,7,NO,DEN,92,Punt,0,4,1
2024,7,DEN,NO,80,Field goal,3,9,3
2024,7,NO,DEN,68,Turnover,0,4,1
2024,7,DEN,NO,55,Field goal,3,10,4
2024,7,NO,DEN,70,Punt,0,3,1
2024,7,DEN,NO,86,Touchdown,7,8,5
2024,7,NO,DEN,79,Field goal,3,11,2
2024,7,DEN,NO,72,Field goal,3,10,2
2024,7,NO,DEN,70,End of half,0,3,0
2024,7,NO,DEN,70,Punt,0,3,0
2024,7,DEN,NO,66,Field goal,3,7,2
2024,7,NO,DEN,70,Punt,0,3,0
2024,7,DEN,NO,69,Touchdown,7,5,3
2024,7,NO,DEN,81,Punt,0,8,2
2024,7,DEN,NO,79,Punt,0,3,0
2024,7,NO,DEN,76,Punt,0,7,2
2024,7,DEN,NO,85,Punt,0,3,0
2024,7,NO,DEN,48,Turnover on downs,0,4,0
2024,7,DEN,NO,60,Turnover,0,2,1
2024,7,NO,DEN,47,Opp touchdown,0,6,1
2024,7,NO,DEN,79,Touchdown,7,11,5
2024,7,DEN,NO,38,End of half,0,2,0
2024,7,DET,MIN,70,Turnover on downs,0,4,0
2024,7,MIN,DET,34,Touchdown,7,2,1
2024,7,DET,MIN,70,Punt,0,3,0
2024,7,MIN,DET,80,Field goal,3,9,2
2024,7,DET,MIN,70,Punt,0,3,0
2024,7,MIN,DET,80,Punt,0,3,0
2024,7,DET,MIN,69,Touchdown,7,5,3
2024,7,MIN,DET,71,Punt,0,4,1
2024,7,DET,MIN,83,Touchdown,7,5,4
2024,7,MIN,DET,75,Turnover,0,5,2
2024,7,DET,MIN,72,Touchdown,7,9,4
2024,7,MIN,DET,80,End of half,0,2,1
2024,7,MIN,DET,80,Touchdown,7,9,4
2024,7,DET,MIN,70,Touchdown,7,9,4
2024,7,MIN,DET,70,Field goal,3,9,2
2024,7,DET,MIN,70,Punt,0,6,1
2024,7,MIN,DET,91,Field goal,3,7,2
2024,7,DET,MIN,70,Opp touchdown,0,2,0
2024,7,DET,MIN,70,Punt,0,3,0
2024,7,MIN,DET,78,Punt,0,3,0
2024,7,DET,MIN,70,Field goal,3,8,3
2024,7,MIN,DET,70,End of half,0,2,1
2024,7,GB,HOU,80,Turnover,0,4,1
2024,7,HOU,GB,11,Field goal,3,4,0
2024,7,GB,HOU,75,Punt,0,3,0
2024,7,HOU,GB,80,Punt,0,7,2
2024,7,GB,HOU,92,Touchdown,7,13,6
2024,7,HOU,GB,70,Punt,0,3,0
2024,7,HOU,GB,11,Touchdown,7,2,1
2024,7,GB,HOU,70,Touchdown,7,6,3
2024,7,HOU,GB,57,Field goal,3,9,2
2024,7,GB,HOU,66,Turnover,0,1,0
2024,7,HOU,GB,55,Touchdown,7,5,3
2024,7,GB,HOU,70,Punt,0,3,0
2024,7,HOU,GB,80,End of half,0,1,0
2024,7,HOU,GB,70,Punt,0,3,0
2024,7,GB,HOU,71,Touchdown,7,9,5
2024,7,HOU,GB,70,Punt,0,3,0
2024,7,GB,HOU,96,Punt,0,3,0
2024,7,HOU,GB,75,Punt,0,6,2
2024,7,GB,HOU,85,Punt,0,3,0
2024,7,HOU,GB,68,Punt,0,5,1
2024,7,GB,HOU,80,Punt,0,4,0
2024,7,HOU,GB,62,Field goal,3,13,4
2024,7,GB,HOU,70,Field goal,3,8,3
2024,7,SF,KC,70,Punt,0,3,0
2024,7,KC,SF,85,Turnover on downs,0,7,1
2024,7,SF,KC,45,Turnover,0,1,0
2024,7,KC,SF,58,Turnover,0,6,2
2024,7,SF,KC,68,Punt,0,3,0
2024,7,KC,SF,92,Punt,0,3,0
2024,7,SF,KC,59,Field goal,3,4,1
2024,7,KC,SF,70,Touchdown,7,7,5
2024,7,SF,KC,70,Punt,0,3,0
2024,7,KC,SF,30,Touchdown,7,7,3
2024,7,SF,KC,70,Punt,0,4,1
2024,7,KC,SF,86,Punt,0,5,1
2024,7,SF,KC,90,Field goal,3,9,3
2024,7,KC,SF,71,Turnover,0,3,0
2024,7,SF,KC,23,Touchdown,7,7,3
2024,7,KC,SF,67,Punt,0,3,0
2024,7,SF,KC,80,Turnover,0,7,2
2024,7,KC,SF,79,Touchdown,7,13,5
2024,7,SF,KC,70,Turnover,0,9,3
2024,7,KC,SF,80,Touchdown,7,12,5
2024,7,SF,KC,65,Touchdown,7,8,6
2024,7,KC,SF,39,End of half,0,2,0
2024,7,ARI,LAC,70,Turnover,0,6,2
2024,7,ARI,LAC,72,Punt,0,3,0
2024,7,LAC,ARI,88,Turnover,0,6,3
2024,7,ARI,LAC,80,Punt,0,7,3
2024,7,LAC,ARI,90,Field goal,3,13,4
2024,7,ARI,LAC,79,Touchdown,7,10,6
2024,7,LAC,ARI,70,Punt,0,3,0
2024,7,ARI,LAC,73,Punt,0,5,1
2024,7,LAC,ARI,89,Field goal,3,9,3
2024,7,LAC,ARI,70,Punt,0,7,2
2024,7,ARI,LAC,93,Turnover on downs,0,8,2
2024,7,LAC,ARI,55,Field goal,3,10,2
2024,7,ARI,LAC,70,Touchdown,7,4,3
2024,7,LAC,ARI,70,Field goal,3,6,1
2024,7,ARI,LAC,70,Punt,0,6,2
2024,7,LAC,ARI,99,Field goal,3,15,5
2024,7,ARI,LAC,70,Field goal,3,7,3
2024,7,LV,LA,70,Punt,0,6,1
2024,7,LA,LV,89,Punt,0,7,2
2024,7,LV,LA,92,Punt,0,7,2
2024,7,LA,LV,76,Punt,0,4,1
2024,7,LV,LA,76,Field goal,3,9,3
2024,7,LA,LV,70,Turnover on downs,0,6,1
2024,7,LV,LA,51,Punt,0,3,0
2024,7,LA,LV,80,Punt,0,3,0
2024,7,LV,LA,72,Turnover,0,4,1
2024,7,LA,LV,47,Touchdown,7,4,3
2024,7,LV,LA,70,Opp touchdown,0,5,1
2024,7,LV,LA,70,Field goal,3,8,3
2024,7,LA,LV,70,Punt,0,3,0
2024,7,LV,LA,90,Punt,0,3,0
2024,7,LA,LV,60,Punt,0,5,1
2024,7,LV,LA,80,Turnover,0,3,0
2024,7,LA,LV,31,Touchdown,7,2,3
2024,7,LV,LA,70,Field goal,3,10,3
2024,7,LA,LV,70,Turnover,0,4,1
2024,7,LV,LA,14,Field goal,3,4,0
2024,7,LA,LV,70,Missed field goal,0,9,2
2024,7,LV,LA,75,Field goal,3,15,6
2024,7,LA,LV,70,Punt,0,4,1
2024,7,LV,LA,89,Turnover,0,3,0
2024,7,LA,LV,32,End of half,0,2,0
2024,7,IND,MIA,70,Punt,0,3,0
2024,7,MIA,IND,73,Punt,0,3,0
2024,7,IND,MIA,90,Punt,0,3,0
2024,7,MIA,IND,58,Touchdown,7,11,5
2024,7,IND,MIA,83,Turnover,0,11,4
2024,7,MIA,IND,84,Punt,0,7,2
2024,7,IND,MIA,78,Punt,0,3,0
2024,7,MIA,IND,73,Punt,0,8,1
2024,7,IND,MIA,69,Punt,0,5,1
2024,7,MIA,IND,80,Field goal,3,9,3
2024,7,IND,MIA,70,Field goal,3,4,1
2024,7,MIA,IND,70,Punt,0,4,1
2024,7,IND,MIA,85,Punt,0,3,0
2024,7,MIA,IND,62,Turnover,0,1,0
2024,7,IND,MIA,28,Touchdown,7,4,3
2024,7,MIA,IND,70,Punt,0,3,0
2024,7,IND,MIA,85,Punt,0,3,0
2024,7,MIA,IND,55,Turnover,0,6,2
2024,7,IND,MIA,86,Punt,0,3,0
2024,7,MIA,IND,71,Punt,0,3,0
2024,7,IND,MIA,73,Field goal,3,12,5
2024,7,MIA,IND,77,Missed field goal,0,6,2
2024,7,IND,MIA,56,Field goal,3,9,2
2024,7,MIA,IND,70,Turnover on downs,0,9,2
2024,7,IND,MIA,67,End of half,0,1,0
2024,7,NE,JAX,68,Touchdown,7,11,4
2024,7,JAX,NE,70,Punt,0,5,1
2024,7,NE,JAX,85,Field goal,3,12,4
2024,7,JAX,NE,68,Touchdown,7,8,5
2024,7,NE,JAX,70,Punt,0,3,1
2024,7,JAX,NE,82,Touchdown,7,6,3
2024,7,NE,JAX,70,Opp touchdown,0,3,0
2024,7,NE,JAX,70,Punt,0,3,0
2024,7,JAX,NE,94,End of half,0,1,0
2024,7,JAX,NE,70,Field goal,3,12,5
2024,7,NE,JAX,70,Punt,0,5,1
2024,7,JAX,NE,90,Turnover on downs,0,17,6
2024,7,NE,JAX,94,Touchdown,7,9,4
2024,7,JAX,NE,70,Punt,0,8,2
2024,7,NE,JAX,88,Turnover on downs,0,5,1
2024,7,JAX,NE,10,Touchdown,7,3,1
2024,7,NE,JAX,70,End of half,0,4,2
2024,7,PIT,NYJ,70,Field goal,3,7,2
2024,7,NYJ,PIT,78,Punt,0,3,0
2024,7,PIT,NYJ,64,Punt,0,3,0
2024,7,NYJ,PIT,82,Touchdown,7,9,6
2024,7,PIT,NYJ,70,Punt,0,3,0
2024,7,NYJ,PIT,79,Punt,0,3,0
2024,7,PIT,NYJ,66,Punt,0,3,0
2024,7,NYJ,PIT,87,Punt,0,3,0
2024,7,PIT,NYJ,69,Field goal,3,9,2
2024,7,NYJ,PIT,72,Touchdown,7,6,3
2024,7,PIT,NYJ,70,Punt,0,4,1
2024,7,NYJ,PIT,93,Turnover,0,4,1
2024,7,PIT,NYJ,54,Touchdown,7,4,3
2024,7,NYJ,PIT,78,End of half,0,1,0
2024,7,NYJ,PIT,70,Punt,0,4,1
2024,7,PIT,NYJ,79,Field goal,3,11,3
2024,7,NYJ,PIT,77,Turnover,0,2,0
2024,7,PIT,NYJ,1,Touchdown,7,1,1
2024,7,NYJ,PIT,74,Missed field goal,0,11,3
2024,7,PIT,NYJ,75,Touchdown,7,11,5
2024,7,NYJ,PIT,70,Turnover on downs,0,9,2
2024,7,PIT,NYJ,75,Touchdown,7,13,4
2024,7,NYJ,PIT,70,End of half,0,1,1
2024,7,NYG,PHI,65,Punt,0,4,1
2024,7,PHI,NYG,84,Punt,0,4,1
2024,7,NYG,PHI,80,Punt,0,4,1
2024,7,PHI,NYG,66,Punt,0,3,0
2024,7,NYG,PHI,62,Punt,0,3,0
2024,7,PHI,NYG,87,Punt,0,8,3
2024,7,NYG,PHI,81,Punt,0,6,2
2024,7,PHI,NYG,74,Touchdown,7,5,3
2024,7,NYG,PHI,70,Punt,0,3,0
2024,7,PHI,NYG,58,Touchdown,7,6,2
2024,7,NYG,PHI,70,Punt,0,3,0
2024,7,PHI,NYG,73,Punt,0,3,0
2024,7,NYG,PHI,59,Field goal,3,10,3
2024,7,PHI,NYG,70,End of half,0,1,0
2024,7,PHI,NYG,70,Punt,0,3,0
2024,7,NYG,PHI,80,Punt,0,3,0
2024,7,PHI,NYG,77,Touchdown,7,10,5
2024,7,NYG,PHI,70,Punt,0,8,2
2024,7,PHI,NYG,92,Touchdown,7,10,5
2024,7,NYG,PHI,70,Punt,0,3,0
2024,7,PHI,NYG,66,Punt,0,3,0
2024,7,NYG,PHI,83,Punt,0,5,1
2024,7,PHI,NYG,87,Punt,0,3,0
2024,7,NYG,PHI,63,Punt,0,3,0
2024,7,PHI,NYG,92,Punt,0,6,1
2024,7,NYG,PHI,67,End of half,0,1,0
2024,7,SEA,ATL,76,Field goal,3,11,4
2024,7,ATL,SEA,75,Punt,0,5,1
2024,7,SEA,ATL,88,Punt,0,8,3
2024,7,ATL,SEA,88,Missed field goal,0,11,4
2024,7,SEA,ATL,56,Touchdown,7,5,2
2024,7,ATL,SEA,70,Touchdown,7,9,4
2024,7,SEA,ATL,70,Punt,0,4,1
2024,7,ATL,SEA,90,Punt,0,4,1
2024,7,SEA,ATL,68,Touchdown,7,6,4
2024,7,ATL,SEA,70,End of half,0,1,0
2024,7,ATL,SEA,79,Touchdown,7,14,5
2024,7,SEA,ATL,63,Touchdown,7,9,4
2024,7,ATL,SEA,70,Punt,0,3,0
2024,7,SEA,ATL,74,Punt,0,5,1
2024,7,ATL,SEA,77,Opp touchdown,0,7,2
2024,7,ATL,SEA,70,Turnover,0,6,2
2024,7,SEA,ATL,59,Field goal,3,7,1
2024,7,ATL,SEA,70,Turnover,0,5,1
2024,7,SEA,ATL,63,Punt,0,3,0
2024,7,ATL,SEA,87,End of half,0,7,2
2024,7,BUF,TEN,70,Punt,0,3,0
2024,7,TEN,BUF,92,Punt,0,4,1
2024,7,BUF,TEN,73,Punt,0,3,0
2024,7,TEN,BUF,68,Field goal,3,13,4
2024,7,BUF,TEN,70,Punt,0,3,0
2024,7,TEN,BUF,75,Touchdown,7,8,4
2024,7,BUF,TEN,61,Touchdown,7,3,2
2024,7,TEN,BUF,70,Turnover,0,4,1
2024,7,BUF,TEN,46,Punt,0,5,1
2024,7,TEN,BUF,80,Punt,0,5,1
2024,7,BUF,TEN,76,Punt,0,3,0
2024,7,TEN,BUF,60,End of half,0,5,2
2024,7,TEN,BUF,64,Turnover on downs,0,4,0
2024,7,BUF,TEN,41,Touchdown,7,6,3
2024,7,TEN,BUF,70,Punt,0,4,2
2024,7,BUF,TEN,74,Field goal,3,9,3
2024,7,TEN,BUF,77,Punt,0,3,0
2024,7,BUF,TEN,56,Touchdown,7,6,3
2024,7,TEN,BUF,70,Punt,0,3,0
2024,7,BUF,TEN,71,Field goal,3,10,3
2024,7,TEN,BUF,70,Turnover,0,12,3
2024,7,BUF,TEN,84,Touchdown,7,5,3
2024,7,TEN,BUF,70,End of half,0,3,0
2024,8,MIA,ARI,64,Touchdown,7,10,5
2024,8,ARI,MIA,70,Punt,0,3,0
2024,8,MIA,ARI,75,Field goal,3,12,3
2024,8,ARI,MIA,70,Touchdown,7,9,5
2024,8,MIA,ARI,70,Punt,0,6,1
2024,8,ARI,MIA,80,Punt,0,11,3
2024,8,MIA,ARI,95,Field goal,3,13,4
2024,8,ARI,MIA,70,End of half,0,3,0
2024,8,ARI,MIA,70,Field goal,3,5,1
2024,8,MIA,ARI,70,Touchdown,7,6,3
2024,8,ARI,MIA,70,Punt,0,3,0
2024,8,MIA,ARI,87,Safety,0,2,0
2024,8,ARI,MIA,75,Touchdown,7,9,5
2024,8,MIA,ARI,70,Touchdown,7,9,4
2024,8,ARI,MIA,70,Touchdown,7,8,4
2024,8,MIA,ARI,70,Punt,0,8,2
2024,8,ARI,MIA,89,Field goal,3,13,4
2024,8,TB,ATL,70,Turnover,0,2,0
2024,8,ATL,TB,43,Touchdown,7,4,1
2024,8,TB,ATL,70,Touchdown,7,15,6
2024,8,ATL,TB,70,Punt,0,4,1
2024,8,TB,ATL,97,Touchdown,7,12,6
2024,8,ATL,TB,70,Touchdown,7,7,3
2024,8,TB,ATL,70,Punt,0,3,0
2024,8,ATL,TB,61,Touchdown,7,6,3
2024,8,TB,ATL,70,Field goal,3,7,1
2024,8,ATL,TB,70,Field goal,3,8,4
2024,8,TB,ATL,70,End of half,0,1,0
2024,8,ATL,TB,72,Punt,0,4,0
2024,8,TB,ATL,61,Turnover,0,5,2
2024,8,ATL,TB,92,Punt,0,8,2
2024,8,TB,ATL,69,Turnover on downs,0,4,0
2024,8,ATL,TB,36,Touchdown,7,6,3
2024,8,TB,ATL,70,Turnover,0,5,2
2024,8,ATL,TB,94,Safety,0,2,0
2024,8,TB,ATL,73,Touchdown,7,12,5
2024,8,ATL,TB,70,Missed field goal,0,13,3
2024,8,TB,ATL,64,End of half,0,7,2
2024,8,BAL,CLE,77,Turnover on downs,0,10,3
2024,8,CLE,BAL,90,Field goal,3,14,4
2024,8,BAL,CLE,71,Field goal,3,7,2
2024,8,CLE,BAL,70,Punt,0,4,1
2024,8,BAL,CLE,87,Punt,0,3,0
2024,8,CLE,BAL,67,Field goal,3,10,4
2024,8,BAL,CLE,81,Punt,0,3,0
2024,8,CLE,BAL,58,Turnover,0,3,0
2024,8,BAL,CLE,25,Touchdown,7,2,2
2024,8,CLE,BAL,74,End of half,0,1,0
2024,8,CLE,BAL,70,Touchdown,7,8,4
2024,8,BAL,CLE,74,Punt,0,4,1
2024,8,CLE,BAL,86,Punt,0,3,0
2024,8,BAL,CLE,62,Touchdown,7,6,3
2024,8,CLE,BAL,72,Touchdown,7,6,3
2024,8,BAL,CLE,71,Missed field goal,0,10,3
2024,8,CLE,BAL,60,Punt,0,3,0
2024,8,BAL,CLE,94,Punt,0,5,1
2024,8,CLE,BAL,62,Field goal,3,8,2
2024,8,BAL,CLE,91,Touchdown,7,6,4
2024,8,CLE,BAL,69,Touchdown,7,9,4
2024,8,BAL,CLE,70,Turnover on downs,0,8,3
2024,8,SEA,BUF,70,Punt,0,3,0
2024,8,BUF,SEA,90,Touchdown,7,14,7
2024,8,SEA,BUF,70,Punt,0,3,0
2024,8,BUF,SEA,88,Punt,0,6,2
2024,8,SEA,BUF,91,Field goal,3,13,6
2024,8,BUF,SEA,70,Turnover,0,3,0
2024,8,SEA,BUF,7,Turnover on downs,0,4,0
2024,8,BUF,SEA,93,Touchdown,7,12,6
2024,8,SEA,BUF,70,End of half,0,1,0
2024,8,BUF,SEA,77,Field goal,3,11,4
2024,8,SEA,BUF,70,Turnover,0,6,3
2024,8,BUF,SEA,51,Touchdown,7,7,4
2024,8,SEA,BUF,80,Punt,0,3,0
2024,8,BUF,SEA,73,Touchdown,7,7,5
2024,8,SEA,BUF,70,Touchdown,7,9,6
2024,8,BUF,SEA,85,Punt,0,3,0
2024,8,SEA,BUF,90,Punt,0,6,2
2024,8,BUF,SEA,75,Punt,0,3,0
2024,8,BUF,SEA,26,End of half,0,4,1
2024,8,DEN,CAR,70,Turnover,0,3,1
2024,8,CAR,DEN,49,Touchdown,7,10,4
2024,8,DEN,CAR,70,Punt,0,9,2
2024,8,CAR,DEN,99,Punt,0,3,0
2024,8,DEN,CAR,55,Touchdown,7,7,3
2024,8,CAR,DEN,70,Punt,0,4,0
2024,8,DEN,CAR,92,Touchdown,7,7,4
2024,8,CAR,DEN,70,Turnover on downs,0,5,1
2024,8,DEN,CAR,48,Touchdown,7,10,5
2024,8,CAR,DEN,70,Punt,0,3,0
2024,8,DEN,CAR,75,End of half,0,5,1
2024,8,CAR,DEN,70,Punt,0,3,0
2024,8,DEN,CAR,79,Punt,0,6,1
2024,8,CAR,DEN,80,Turnover on downs,0,4,0
2024,8,DEN,CAR,23,Touchdown,7,4,2
2024,8,CAR,DEN,70,Turnover,0,7,2
2024,8,DEN,CAR,61,Punt,0,3,0
2024,8,CAR,DEN,90,Punt,0,4,1
2024,8,DEN,CAR,67,Turnover on downs,0,7,1
2024,8,CAR,DEN,61,Turnover,0,7,2
2024,8,DEN,CAR,80,Turnover,0,11,3
2024,8,CAR,DEN,98,Touchdown,7,10,6
2024,8,DEN,CAR,47,End of half,0,1,0
