season,week,offense,defense,down,togo,yardline,margin,seconds,playType,player,passer,airYards,caught,yards,touchdown,shotgun,manZone,coverage,rushers,shell,box,afterCatch
2021,9,NYG,LV,1,10,31,-3,2244,run,00-0032972,,,,5,0,0,,,,,,
2021,9,NYG,LV,2,5,26,-3,2205,pass,00-0027981,00-0035710,2,1,3,0,0,,,,,,1
2021,9,NYG,LV,3,2,23,-3,2164,run,00-0032972,,,,2,0,0,,,,,,
2021,9,NYG,LV,1,10,21,-3,2119,run,00-0032972,,,,3,0,0,,,,,,
2021,9,NYG,LV,2,7,18,-3,2088,pass,,00-0035710,0,0,-4,0,1,,,,,,0
2021,9,NYG,LV,3,11,22,-3,2043,run,00-0035710,,,,5,0,1,,,,,,
2021,9,LV,NYG,1,10,70,0,1997,run,00-0035700,,,,7,0,0,,,,,,
2021,9,LV,NYG,2,3,63,0,1960,run,00-0035700,,,,2,0,1,,,,,,
2021,9,LV,NYG,3,1,61,0,1920,pass,00-0035125,00-0031280,-1,1,7,0,0,,,,,,8
2021,9,LV,NYG,1,10,54,0,1912,pass,00-0033025,00-0031280,4,1,8,0,1,,,,,,4
2021,9,LV,NYG,2,2,46,0,1890,pass,00-0033025,00-0031280,5,1,10,0,1,,,,,,5
2021,9,LV,NYG,1,15,41,0,1852,pass,00-0031610,00-0031280,20,1,20,0,1,,,,,,0
2021,9,LV,NYG,1,10,21,0,1844,pass,00-0034983,00-0031280,6,1,7,0,1,,,,,,1
2021,9,LV,NYG,2,3,14,0,1824,pass,00-0033891,00-0031280,14,0,0,0,1,,,,,,0
2021,9,LV,NYG,3,3,14,0,1815,pass,00-0031610,00-0031280,14,0,0,0,1,,,,,,0
2021,9,LV,NYG,1,10,68,3,1794,run,00-0035700,,,,1,0,0,,,,,,
2021,9,LV,NYG,2,9,67,3,1756,pass,00-0035700,00-0031280,-2,1,2,0,1,,,,,,4
2021,9,LV,NYG,3,7,65,3,1718,pass,00-0034983,00-0031280,6,0,0,1,1,,,,,,0
2021,9,LV,NYG,1,10,92,-4,1702,pass,00-0035125,00-0031280,4,1,15,0,0,,,,,,11
2021,9,LV,NYG,1,10,77,-4,1663,pass,00-0033118,00-0031280,-4,1,9,0,1,,,,,,13
2021,9,LV,NYG,2,1,68,-4,1630,run,00-0035700,,,,14,0,0,,,,,,
2021,9,LV,NYG,1,10,54,-4,1588,pass,00-0034983,00-0031280,3,1,5,0,1,,,,,,2
2021,9,LV,NYG,2,5,49,-4,1560,run,00-0035700,,,,4,0,1,,,,,,
2021,9,LV,NYG,3,1,45,-4,1532,run,00-0031280,,,,1,0,0,,,,,,
2021,9,LV,NYG,1,10,44,-4,1490,pass,00-0034983,00-0031280,-1,1,9,0,0,,,,,,10
2021,9,LV,NYG,2,1,35,-4,1455,pass,00-0036365,00-0031280,35,0,0,0,0,,,,,,0
2021,9,LV,NYG,3,1,35,-4,1449,run,00-0035700,,,,0,0,0,,,,,,
2021,9,LV,NYG,4,1,35,-4,1409,run,00-0032268,,,,6,0,0,,,,,,
2021,9,LV,NYG,1,15,34,-4,1349,pass,00-0033891,00-0031280,20,1,20,0,1,,,,,,0
2021,9,LV,NYG,1,10,14,-4,1311,run,00-0033118,,,,3,0,1,,,,,,
2021,9,LV,NYG,2,7,11,-4,1272,run,00-0031280,,,,4,0,1,,,,,,
2021,9,LV,NYG,3,3,7,-4,1229,pass,00-0031610,00-0031280,7,0,0,0,1,,,,,,0
2021,9,NYG,LV,1,10,75,1,1220,run,00-0032972,,,,2,0,1,,,,,,
2021,9,NYG,LV,2,8,73,1,1185,pass,00-0027981,00-0035710,5,0,0,0,1,,,,,,0
2021,9,NYG,LV,3,8,73,1,1181,pass,00-0033932,00-0035710,13,1,14,0,1,,,,,,1
2021,9,NYG,LV,1,10,59,1,1144,run,00-0032972,,,,0,0,0,,,,,,
2021,9,NYG,LV,2,10,59,1,1108,pass,00-0033881,00-0035710,1,1,2,0,1,,,,,,1
2021,9,NYG,LV,3,8,57,1,1071,pass,00-0036913,00-0035710,5,1,9,0,1,,,,,,4
2021,9,NYG,LV,1,10,48,1,1051,pass,00-0027981,00-0035710,-2,1,1,0,0,,,,,,3
2021,9,NYG,LV,1,10,32,1,1027,run,00-0032972,,,,5,0,0,,,,,,
2021,9,NYG,LV,2,5,27,1,989,run,00-0032972,,,,7,0,0,,,,,,
2021,9,NYG,LV,1,10,20,1,946,run,00-0032972,,,,5,0,0,,,,,,
2021,9,NYG,LV,2,5,15,1,900,run,00-0032972,,,,2,0,0,,,,,,
2021,9,NYG,LV,3,3,13,1,858,pass,,00-0035710,8,0,0,0,1,,,,,,0
2021,9,LV,NYG,1,10,77,-4,841,pass,00-0031610,00-0031280,17,1,24,0,0,,,,,,7
2021,9,LV,NYG,1,10,53,-4,808,run,00-0033118,,,,21,0,0,,,,,,
2021,9,LV,NYG,1,10,32,-4,764,pass,00-0033118,00-0031280,0,1,22,0,0,,,,,,22
2021,9,LV,NYG,1,10,25,-4,741,pass,00-0033118,00-0031280,-3,1,11,0,1,,,,,,14
2021,9,LV,NYG,1,10,14,-4,697,pass,00-0033118,00-0031280,-6,1,2,0,1,,,,,,8
2021,9,LV,NYG,2,8,12,-4,656,run,00-0035700,,,,2,0,0,,,,,,
2021,9,LV,NYG,3,6,10,-4,615,pass,00-0035700,00-0031280,1,1,3,0,1,,,,,,2
2021,9,NYG,LV,1,10,80,4,568,run,00-0032972,,,,3,0,0,,,,,,
2021,9,NYG,LV,2,7,77,4,533,pass,00-0035535,00-0035710,7,0,0,0,1,,,,,,0
2021,9,NYG,LV,3,7,77,4,529,run,00-0035710,,,,8,0,1,,,,,,
2021,9,NYG,LV,1,10,69,4,486,run,00-0032972,,,,-3,0,0,,,,,,
2021,9,NYG,LV,1,10,55,4,440,pass,,00-0035710,15,0,0,0,0,,,,,,0
2021,9,NYG,LV,2,10,55,4,433,run,00-0032813,,,,4,0,1,,,,,,
2021,9,NYG,LV,3,6,51,4,385,pass,00-0033932,00-0035710,25,0,0,0,1,,,,,,0
2021,9,LV,NYG,1,10,88,-4,370,pass,00-0036365,00-0031280,17,0,0,0,0,,,,,,0
2021,9,LV,NYG,2,10,88,-4,366,pass,00-0031610,00-0031280,10,1,12,0,1,,,,,,2
2021,9,LV,NYG,1,10,76,-4,319,pass,00-0033891,00-0031280,26,0,0,0,1,,,,,,0
2021,9,NYG,LV,1,10,50,4,312,run,00-0032813,,,,11,0,1,,,,,,
2021,9,NYG,LV,1,10,39,4,266,run,00-0032813,,,,12,0,0,,,,,,
2021,9,NYG,LV,1,10,27,4,220,run,00-0032813,,,,2,0,0,,,,,,
2021,9,NYG,LV,2,8,25,4,214,pass,00-0032813,00-0035710,-1,1,-1,0,0,,,,,,0
2021,9,NYG,LV,3,9,26,4,209,pass,00-0033881,00-0035710,6,1,6,0,1,,,,,,0
2021,9,LV,NYG,1,10,75,-7,201,pass,00-0031610,00-0031280,2,1,3,0,1,,,,,,1
2021,9,LV,NYG,2,7,72,-7,177,pass,00-0031610,00-0031280,7,1,19,0,1,,,,,,12
2021,9,LV,NYG,1,10,53,-7,153,pass,00-0033118,00-0031280,3,1,9,0,1,,,,,,6
2021,9,LV,NYG,2,1,44,-7,125,run,00-0033118,,,,3,0,1,,,,,,
2021,9,LV,NYG,1,10,41,-7,120,pass,00-0033118,00-0031280,-1,1,17,0,1,,,,,,18
2021,9,LV,NYG,1,10,24,-7,96,pass,00-0031610,00-0031280,6,1,8,0,1,,,,,,2
2021,9,LV,NYG,2,2,16,-7,60,pass,00-0033118,00-0031280,-1,0,0,0,1,,,,,,0
2021,9,LV,NYG,3,2,16,-7,55,pass,00-0034983,00-0031280,-1,1,3,0,1,,,,,,4
2021,9,LV,NYG,1,10,13,-7,50,pass,00-0033891,00-0031280,13,0,0,0,1,,,,,,0
2021,9,LV,NYG,2,10,13,-7,44,pass,,00-0031280,0,0,-10,0,1,,,,,,0
2021,9,BAL,MIN,1,10,75,0,3600,run,00-0034796,,,,5,0,1,,,,,,
2021,9,BAL,MIN,2,5,70,0,3558,pass,00-0036550,00-0034796,12,1,13,0,1,,,,,,1
2021,9,BAL,MIN,1,10,57,0,3513,pass,00-0034753,00-0034796,11,0,0,0,1,,,,,,0
2021,9,BAL,MIN,2,10,57,0,3509,run,00-0034796,,,,8,0,1,,,,,,
2021,9,BAL,MIN,3,2,49,0,3470,pass,00-0035662,00-0034796,-1,0,0,0,1,,,,,,0
2021,9,BAL,MIN,1,10,34,0,3463,run,00-0031285,,,,5,0,1,,,,,,
2021,9,BAL,MIN,2,5,29,0,3431,run,00-0034796,,,,6,0,1,,,,,,
2021,9,BAL,MIN,1,10,23,0,3393,pass,00-0034753,00-0034796,23,0,0,0,1,,,,,,0
2021,9,BAL,MIN,2,10,23,0,3388,run,00-0031285,,,,4,0,1,,,,,,
2021,9,BAL,MIN,3,6,19,0,3342,pass,00-0034753,00-0034796,14,0,0,0,1,,,,,,0
2021,9,MIN,BAL,1,10,79,-3,3330,run,00-0036322,,,,11,0,0,,,,,,
2021,9,MIN,BAL,1,10,68,-3,3293,run,00-0033893,,,,15,0,0,,,,,,
2021,9,MIN,BAL,1,10,53,-3,3258,pass,00-0033893,00-0029604,3,1,6,0,0,,,,,,3
2021,9,MIN,BAL,2,4,47,-3,3229,run,00-0034972,,,,-3,0,0,,,,,,
2021,9,MIN,BAL,3,7,50,-3,3219,pass,00-0036322,00-0029604,41,1,50,1,1,,,,,,9
2021,9,BAL,MIN,1,10,75,-4,3212,pass,00-0034753,00-0034796,11,1,13,0,1,,,,,,2
2021,9,BAL,MIN,1,10,62,-4,3173,run,00-0030496,,,,4,0,1,,,,,,
2021,9,BAL,MIN,2,6,58,-4,3133,run,00-0034796,,,,2,0,1,,,,,,
2021,9,BAL,MIN,3,4,56,-4,3101,pass,00-0036550,00-0034796,15,1,15,0,1,,,,,,0
2021,9,BAL,MIN,1,10,41,-4,3074,pass,,00-0034796,0,0,-5,0,1,,,,,,0
2021,9,BAL,MIN,2,15,46,-4,3032,run,00-0034796,,,,6,0,1,,,,,,
2021,9,BAL,MIN,3,9,40,-4,2998,pass,00-0035662,00-0034796,10,0,0,0,1,,,,,,0
2021,9,MIN,BAL,1,10,94,4,2984,run,00-0033893,,,,4,0,0,,,,,,
2021,9,MIN,BAL,2,6,90,4,2945,pass,00-0028042,00-0029604,5,1,5,0,0,,,,,,0
2021,9,MIN,BAL,3,1,85,4,2906,run,00-0033893,,,,66,0,0,,,,,,
2021,9,MIN,BAL,1,10,19,4,2850,pass,00-0034972,00-0029604,2,1,3,0,1,,,,,,1
2021,9,MIN,BAL,2,7,16,4,2813,run,00-0034972,,,,1,0,0,,,,,,
2021,9,MIN,BAL,3,6,15,4,2771,pass,00-0036322,00-0029604,2,1,7,0,1,,,,,,5
2021,9,MIN,BAL,1,8,8,4,2732,run,00-0033893,,,,3,0,0,,,,,,
2021,9,MIN,BAL,2,5,5,4,2700,run,00-0033893,,,,3,0,0,,,,,,
2021,9,MIN,BAL,3,2,2,4,2661,run,00-0033893,,,,0,0,0,,,,,,
2021,9,MIN,BAL,1,1,1,4,2618,run,00-0033893,,,,0,0,0,,,,,,
2021,9,MIN,BAL,2,1,1,4,2597,run,00-0029604,,,,1,1,0,,,,,,
2021,9,BAL,MIN,1,10,75,-11,2595,run,00-0034796,,,,3,0,1,,,,,,
2021,9,BAL,MIN,2,7,72,-11,2551,pass,00-0036550,00-0034796,7,1,7,0,1,,,,,,0
2021,9,BAL,MIN,1,20,75,-11,2467,run,00-0034796,,,,4,0,1,,,,,,
2021,9,BAL,MIN,2,16,71,-11,2423,pass,00-0031285,00-0034796,-7,1,-1,0,1,,,,,,6
2021,9,BAL,MIN,3,17,72,-11,2395,pass,00-0035662,00-0034796,-1,1,9,0,1,,,,,,10
2021,9,MIN,BAL,1,10,72,11,2347,pass,00-0034270,00-0029604,-5,1,7,0,0,,,,,,12
2021,9,MIN,BAL,2,3,65,11,2310,run,00-0034972,,,,2,0,0,,,,,,
2021,9,MIN,BAL,3,1,63,11,2276,run,00-0033893,,,,-1,0,0,,,,,,
2021,9,BAL,MIN,1,10,89,-11,2219,run,00-0031285,,,,9,0,1,,,,,,
2021,9,BAL,MIN,2,1,80,-11,2180,run,00-0031285,,,,3,0,1,,,,,,
2021,9,BAL,MIN,1,10,77,-11,2139,pass,00-0031285,00-0034796,6,0,0,0,1,,,,,,0
2021,9,BAL,MIN,2,10,77,-11,2132,run,00-0034796,,,,5,0,1,,,,,,
2021,9,BAL,MIN,3,5,72,-11,2093,pass,00-0034753,00-0034796,5,0,0,0,1,,,,,,0
2021,9,MIN,BAL,1,10,79,11,2077,pass,00-0030035,00-0029604,7,0,0,0,0,,,,,,0
2021,9,MIN,BAL,2,10,79,11,2074,run,00-0033893,,,,1,0,1,,,,,,
2021,9,MIN,BAL,3,9,78,11,2033,pass,00-0036345,00-0029604,14,1,20,0,1,,,,,,6
2021,9,MIN,BAL,1,10,58,11,1995,run,00-0034972,,,,0,0,0,,,,,,
2021,9,MIN,BAL,2,10,58,11,1961,pass,00-0033893,00-0029604,1,1,4,0,0,,,,,,3
2021,9,MIN,BAL,3,6,54,11,1922,pass,00-0033839,00-0029604,4,0,0,0,1,,,,,,0
2021,9,BAL,MIN,1,10,80,-11,1912,pass,00-0034753,00-0034796,23,0,0,0,1,,,,,,0
2021,9,MIN,BAL,1,10,16,11,1901,run,00-0033893,,,,-1,0,0,,,,,,
2021,9,MIN,BAL,2,11,17,11,1897,pass,00-0030035,00-0029604,7,0,0,0,0,,,,,,0
2021,9,MIN,BAL,3,11,17,11,1893,pass,00-0036322,00-0029604,11,0,0,0,1,,,,,,0
2021,9,BAL,MIN,1,10,75,-14,1885,pass,00-0035662,00-0034796,4,1,4,0,1,,,,,,0
2021,9,BAL,MIN,2,6,71,-14,1867,run,00-0034796,,,,6,0,1,,,,,,
2021,9,BAL,MIN,1,10,65,-14,1847,run,00-0034796,,,,7,0,1,,,,,,
2021,9,BAL,MIN,2,3,58,-14,1842,pass,00-0035662,00-0034796,41,0,0,0,1,,,,,,0
2021,9,BAL,MIN,3,3,58,-14,1836,run,00-0034796,,,,11,0,1,,,,,,
2021,9,BAL,MIN,1,5,5,-14,1823,pass,00-0031285,00-0034796,3,1,5,1,1,,,,,,2
2021,9,MIN,BAL,1,10,75,7,1819,run,00-0033893,,,,0,0,0,,,,,,
2021,9,BAL,MIN,1,10,72,-14,1782,pass,00-0036550,00-0034796,16,0,0,0,1,,,,,,0
2021,9,BAL,MIN,2,20,82,-14,1747,run,00-0034796,,,,6,0,1,,,,,,
2021,9,BAL,MIN,3,14,76,-14,1707,pass,00-0033376,00-0034796,4,1,12,0,1,,,,,,8
2021,9,BAL,MIN,4,2,64,-14,1659,run,00-0031285,,,,8,0,1,,,,,,
2021,9,BAL,MIN,1,10,41,-14,1630,pass,00-0033376,00-0034796,5,1,22,0,1,,,,,,17
2021,9,BAL,MIN,1,10,19,-14,1593,run,00-0034796,,,,12,0,1,,,,,,
2021,9,BAL,MIN,1,7,7,-14,1552,pass,00-0036331,00-0034796,-4,1,3,0,1,,,,,,7
2021,9,BAL,MIN,2,4,4,-14,1509,run,00-0034796,,,,0,0,1,,,,,,
2021,9,BAL,MIN,3,4,4,-14,1467,pass,00-0035662,00-0034796,3,1,3,0,1,,,,,,0
2021,9,BAL,MIN,4,1,1,-14,1423,pass,00-0033376,00-0034796,1,1,1,1,1,,,,,,0
2021,9,MIN,BAL,1,10,75,7,1419,pass,00-0034270,00-0029604,2,0,0,0,0,,,,,,0
2021,9,MIN,BAL,2,20,85,7,1389,pass,00-0034270,00-0029604,6,1,18,0,0,,,,,,12
2021,9,MIN,BAL,3,2,67,7,1353,pass,00-0030035,00-0029604,22,0,0,0,1,,,,,,0
2021,9,MIN,BAL,4,2,67,7,1345,run,00-0036842,,,,9,0,0,,,,,,
2021,9,MIN,BAL,1,15,63,7,1285,pass,00-0030035,00-0029604,3,1,5,0,1,,,,,,2
2021,9,MIN,BAL,2,20,68,7,1223,pass,00-0034270,00-0029604,5,1,9,0,1,,,,,,4
2021,9,MIN,BAL,3,11,59,7,1186,pass,00-0036345,00-0029604,3,0,0,0,1,,,,,,0
2021,9,BAL,MIN,1,10,82,-7,1176,run,00-0030496,,,,1,0,1,,,,,,
2021,9,BAL,MIN,2,9,81,-7,1134,run,00-0034796,,,,7,0,1,,,,,,
2021,9,BAL,MIN,3,2,74,-7,1083,run,00-0034796,,,,1,0,1,,,,,,
2021,9,BAL,MIN,4,1,73,-7,1039,run,00-0034796,,,,1,0,0,,,,,,
2021,9,BAL,MIN,1,10,72,-7,1012,run,00-0031285,,,,4,0,1,,,,,,
2021,9,BAL,MIN,2,6,68,-7,970,pass,00-0034753,00-0034796,8,1,8,0,1,,,,,,0
2021,9,BAL,MIN,1,10,60,-7,928,run,00-0034796,,,,9,0,1,,,,,,
2021,9,BAL,MIN,2,1,51,-7,900,run,00-0030496,,,,4,0,1,,,,,,
2021,9,BAL,MIN,1,10,47,-7,863,pass,00-0036550,00-0034796,34,0,0,0,0,,,,,,0
2021,9,BAL,MIN,2,10,47,-7,855,pass,00-0034753,00-0034796,7,1,8,0,1,,,,,,1
2021,9,BAL,MIN,3,2,39,-7,818,run,00-0034796,,,,6,0,1,,,,,,
2021,9,BAL,MIN,1,10,33,-7,777,pass,,00-0034796,0,0,-5,0,1,,,,,,0
2021,9,BAL,MIN,2,15,38,-7,731,pass,00-0033376,00-0034796,0,0,0,0,1,,,,,,0
2021,9,BAL,MIN,3,15,38,-7,727,pass,00-0035662,00-0034796,-4,1,18,0,1,,,,,,22
2021,9,BAL,MIN,1,10,20,-7,685,run,00-0031285,,,,1,0,1,,,,,,
2021,9,BAL,MIN,2,9,19,-7,647,pass,00-0036550,00-0034796,3,1,11,0,1,,,,,,8
2021,9,BAL,MIN,1,8,8,-7,606,run,00-0031285,,,,3,0,1,,,,,,
2021,9,BAL,MIN,2,5,5,-7,563,pass,00-0036331,00-0034796,5,1,5,1,1,,,,,,0
2021,9,MIN,BAL,1,10,75,0,559,run,00-0033893,,,,-8,0,0,,,,,,
2021,9,MIN,BAL,2,18,83,0,515,pass,00-0036322,00-0029604,13,0,0,0,1,,,,,,0
2021,9,MIN,BAL,3,18,83,0,510,pass,00-0034270,00-0029604,3,1,5,0,1,,,,,,2
2021,9,BAL,MIN,1,10,61,0,465,pass,00-0035662,00-0034796,0,1,22,0,1,,,,,,22
2021,9,BAL,MIN,1,10,39,0,420,run,00-0031285,,,,8,0,1,,,,,,
2021,9,BAL,MIN,2,2,31,0,378,run,00-0030496,,,,7,0,1,,,,,,
2021,9,BAL,MIN,1,10,24,0,338,run,00-0030496,,,,8,0,1,,,,,,
2021,9,BAL,MIN,2,2,16,0,295,run,00-0030496,,,,5,0,1,,,,,,
2021,9,BAL,MIN,1,10,11,0,252,run,00-0034796,,,,10,0,1,,,,,,
2021,9,BAL,MIN,1,1,1,0,212,run,00-0030496,,,,1,1,0,,,,,,
2021,9,MIN,BAL,1,10,75,-7,209,pass,00-0034270,00-0029604,5,1,6,0,1,,,,,,1
2021,9,MIN,BAL,2,4,69,-7,176,run,00-0033893,,,,1,0,0,,,,,,
2021,9,MIN,BAL,3,3,68,-7,150,pass,00-0032918,00-0029604,25,1,27,0,1,,,,,,2
2021,9,MIN,BAL,1,10,41,-7,142,run,00-0033893,,,,24,0,0,,,,,,
2021,9,MIN,BAL,1,10,17,-7,120,pass,00-0030035,00-0029604,17,0,0,0,1,,,,,,0
2021,9,MIN,BAL,2,10,17,-7,115,run,00-0033893,,,,1,0,0,,,,,,
2021,9,MIN,BAL,3,9,16,-7,78,pass,00-0034270,00-0029604,9,0,0,0,1,,,,,,0
2021,9,MIN,BAL,4,9,16,-7,75,pass,00-0036322,00-0029604,12,1,12,0,1,,,,,,0
2021,9,MIN,BAL,1,4,4,-7,70,run,00-0033893,,,,3,0,1,,,,,,
2021,9,MIN,BAL,2,1,1,-7,66,pass,00-0030035,00-0029604,1,1,1,1,1,,,,,,0
2021,9,BAL,MIN,1,10,70,0,59,pass,00-0036550,00-0034796,3,1,6,0,1,,,,,,3
2021,9,BAL,MIN,2,4,64,0,36,pass,00-0034753,00-0034796,4,1,8,0,1,,,,,,4
2021,9,BAL,MIN,1,10,56,0,30,pass,00-0036550,00-0034796,21,0,0,0,1,,,,,,0
2021,9,BAL,MIN,2,10,56,0,26,pass,00-0034753,00-0034796,4,1,7,0,1,,,,,,3
2021,9,BAL,MIN,3,13,59,0,17,pass,,00-0034796,0,0,-3,0,1,,,,,,0
2021,9,BAL,MIN,1,10,75,0,600,pass,00-0035662,00-0034796,-1,1,7,0,1,,,,,,8
2021,9,BAL,MIN,2,3,68,0,563,run,00-0031285,,,,6,0,1,,,,,,
2021,9,BAL,MIN,1,10,62,0,523,run,00-0031285,,,,5,0,1,,,,,,
2021,9,BAL,MIN,2,5,57,0,482,pass,00-0035662,00-0034796,10,1,20,0,1,,,,,,10
2021,9,BAL,MIN,1,10,37,0,445,run,00-0031285,,,,4,0,1,,,,,,
2021,9,BAL,MIN,2,6,33,0,406,pass,00-0033376,00-0034796,-5,0,0,0,1,,,,,,0
2021,9,MIN,BAL,1,10,62,0,402,pass,00-0033893,00-0029604,-6,1,2,0,0,,,,,,8
2021,9,MIN,BAL,2,8,60,0,370,run,00-0033893,,,,-1,0,0,,,,,,
2021,9,MIN,BAL,3,9,61,0,327,pass,00-0030035,00-0029604,16,0,0,0,1,,,,,,0
2021,9,BAL,MIN,1,10,90,0,317,pass,00-0035662,00-0034796,20,1,20,0,1,,,,,,0
2021,9,BAL,MIN,1,10,70,0,291,run,00-0030496,,,,2,0,1,,,,,,
2021,9,BAL,MIN,2,8,68,0,251,pass,00-0031690,00-0034796,3,1,7,0,1,,,,,,4
2021,9,BAL,MIN,3,1,61,0,216,run,00-0030496,,,,3,0,1,,,,,,
2021,9,BAL,MIN,1,10,58,0,180,run,00-0031285,,,,19,0,0,,,,,,
2021,9,BAL,MIN,1,20,49,0,126,pass,00-0035662,00-0034796,10,1,13,0,1,,,,,,3
2021,9,BAL,MIN,2,7,36,0,118,run,00-0034796,,,,5,0,0,,,,,,
2021,9,BAL,MIN,3,2,31,0,111,run,00-0030496,,,,12,0,0,,,,,,
2021,9,BAL,MIN,1,10,19,0,61,run,00-0030496,,,,1,0,0,,,,,,
2021,9,NE,CAR,1,10,75,0,3600,run,00-0035657,,,,2,0,1,,,,,,
2021,9,NE,CAR,2,8,73,0,3569,pass,00-0033307,00-0036972,5,1,7,0,1,,,,,,2
2021,9,NE,CAR,3,1,66,0,3543,run,00-0036972,,,,2,0,0,,,,,,
2021,9,NE,CAR,1,10,64,0,3505,run,00-0035657,,,,0,0,0,,,,,,
2021,9,NE,CAR,2,25,79,0,3423,run,00-0029239,,,,16,0,1,,,,,,
2021,9,NE,CAR,3,9,63,0,3380,pass,00-0034960,00-0036972,8,1,8,0,1,,,,,,0
2021,9,CAR,NE,1,10,80,0,3319,run,00-0033280,,,,2,0,0,,,,,,
2021,9,CAR,NE,2,8,78,0,3288,run,00-0033280,,,,4,0,0,,,,,,
2021,9,CAR,NE,3,4,74,0,3260,pass,00-0034827,00-0034869,0,0,0,0,1,,,,,,0
2021,9,NE,CAR,1,15,65,0,3243,pass,,00-0036972,0,0,-4,0,0,,,,,,0
2021,9,NE,CAR,2,19,69,0,3207,run,00-0036875,,,,12,0,0,,,,,,
2021,9,NE,CAR,3,7,57,0,3163,pass,00-0033090,00-0036972,8,1,12,0,1,,,,,,4
2021,9,NE,CAR,1,10,45,0,3126,pass,00-0034960,00-0036972,0,0,0,0,0,,,,,,0
2021,9,NE,CAR,2,15,50,0,3119,pass,00-0029239,00-0036972,-3,1,-1,0,1,,,,,,2
2021,9,NE,CAR,3,16,51,0,3081,pass,00-0033858,00-0036972,-4,1,4,0,1,,,,,,8
2021,9,CAR,NE,1,10,95,0,3035,run,00-0036555,,,,2,0,0,,,,,,
2021,9,CAR,NE,2,8,93,0,2994,pass,00-0034827,00-0034869,13,1,13,0,0,,,,,,0
2021,9,CAR,NE,1,15,85,0,2936,pass,,00-0034869,-5,0,0,0,0,,,,,,0
2021,9,CAR,NE,2,25,95,0,2931,run,00-0032104,,,,0,0,0,,,,,,
2021,9,CAR,NE,3,25,95,0,2891,pass,00-0037005,00-0034869,2,1,6,0,1,,,,,,4
2021,9,NE,CAR,1,10,53,0,2819,run,00-0035657,,,,1,0,0,,,,,,
2021,9,NE,CAR,2,9,52,0,2781,run,00-0035657,,,,5,0,0,,,,,,
2021,9,NE,CAR,3,4,47,0,2739,pass,,00-0036972,0,0,-13,0,1,,,,,,0
2021,9,CAR,NE,1,10,33,0,2730,run,00-0033280,,,,4,0,0,,,,,,
2021,9,CAR,NE,2,6,29,0,2700,run,00-0034827,,,,4,0,1,,,,,,
2021,9,CAR,NE,3,2,25,0,2663,run,00-0033280,,,,4,0,1,,,,,,
2021,9,CAR,NE,1,10,21,0,2621,pass,00-0033280,00-0034869,0,0,0,0,1,,,,,,0
2021,9,CAR,NE,2,10,21,0,2615,run,00-0036555,,,,-2,0,0,,,,,,
2021,9,CAR,NE,3,12,23,0,2572,pass,00-0032688,00-0034869,2,1,2,0,1,,,,,,0
2021,9,NE,CAR,1,10,75,-3,2522,pass,00-0033307,00-0036972,5,1,9,0,0,,,,,,4
2021,9,NE,CAR,2,1,66,-3,2496,run,00-0036972,,,,2,0,0,,,,,,
2021,9,NE,CAR,1,10,64,-3,2466,run,00-0035657,,,,-1,0,1,,,,,,
2021,9,NE,CAR,2,11,65,-3,2428,pass,00-0036875,00-0036972,-2,1,41,0,1,,,,,,43
2021,9,NE,CAR,1,10,24,-3,2399,run,00-0036875,,,,6,0,1,,,,,,
2021,9,NE,CAR,2,4,18,-3,2372,run,00-0036875,,,,2,0,0,,,,,,
2021,9,NE,CAR,3,2,16,-3,2336,run,00-0036875,,,,13,0,0,,,,,,
2021,9,NE,CAR,1,3,3,-3,2304,run,00-0035657,,,,3,1,0,,,,,,
2021,9,CAR,NE,1,10,80,-4,2294,pass,,00-0034869,0,0,0,0,0,,,,,,0
2021,9,CAR,NE,2,10,80,-4,2287,run,00-0036555,,,,3,0,0,,,,,,
2021,9,CAR,NE,3,7,77,-4,2241,pass,00-0036955,00-0034869,-2,0,0,0,1,,,,,,0
2021,9,NE,CAR,1,10,62,4,2227,run,00-0035657,,,,3,0,1,,,,,,
2021,9,NE,CAR,2,7,59,4,2191,pass,00-0034960,00-0036972,6,0,0,0,1,,,,,,0
2021,9,CAR,NE,1,10,34,-4,2182,pass,00-0032104,00-0034869,4,1,6,0,0,,,,,,2
2021,9,CAR,NE,2,4,28,-4,2141,run,00-0033280,,,,10,0,0,,,,,,
2021,9,CAR,NE,1,10,18,-4,2116,run,00-0033280,,,,2,0,0,,,,,,
2021,9,CAR,NE,2,23,31,-4,2085,pass,,00-0034869,0,0,0,0,0,,,,,,0
2021,9,CAR,NE,3,23,31,-4,2080,pass,00-0036555,00-0034869,6,0,0,0,1,,,,,,0
2021,9,NE,CAR,1,10,75,1,2068,run,00-0036875,,,,2,0,0,,,,,,
2021,9,NE,CAR,2,8,73,1,2032,pass,00-0036875,00-0036972,-3,1,3,0,1,,,,,,6
2021,9,NE,CAR,3,5,70,1,1994,pass,00-0029239,00-0036972,22,1,28,0,1,,,,,,6
2021,9,NE,CAR,1,15,47,1,1943,run,00-0035657,,,,8,0,0,,,,,,
2021,9,NE,CAR,2,7,39,1,1920,run,00-0033858,,,,4,0,1,,,,,,
2021,9,NE,CAR,3,3,35,1,1882,run,00-0029239,,,,11,0,0,,,,,,
2021,9,NE,CAR,1,10,24,1,1846,run,00-0029239,,,,12,0,0,,,,,,
