season,kind,yardline,togo,down,call,length,made
2025,play,20,10,1,pass,0,0
2025,play,14,4,2,run,0,0
2025,play,14,4,3,pass,0,0
2025,kick,14,0,0,,32,1
2025,play,80,10,1,run,0,0
2025,play,72,2,2,run,0,0
2025,play,64,10,1,run,0,0
2025,play,59,5,2,run,0,0
2025,play,57,3,3,pass,0,0
2025,play,74,10,1,pass,0,0
2025,play,70,6,2,run,0,0
2025,play,65,1,3,run,0,0
2025,play,38,10,1,run,0,0
2025,play,36,8,2,run,0,0
2025,play,23,10,1,pass,0,0
2025,play,23,10,2,pass,0,0
2025,play,7,7,1,run,0,0
2025,play,5,5,2,pass,0,0
2025,play,5,5,3,pass,0,0
2025,kick,5,0,0,,23,1
2025,play,72,10,1,run,0,0
2025,play,70,8,2,pass,0,0
2025,play,59,10,1,pass,0,0
2025,play,17,10,1,pass,0,0
2025,play,17,10,2,run,0,1
2025,play,94,10,1,run,0,0
2025,play,96,12,2,pass,0,0
2025,play,96,12,3,pass,0,0
2025,play,56,10,1,pass,0,0
2025,play,56,10,2,pass,0,0
2025,play,48,2,3,pass,0,0
2025,play,45,10,1,pass,0,0
2025,play,45,10,2,pass,0,0
2025,play,45,10,2,run,0,0
2025,play,32,10,1,pass,0,0
2025,play,22,10,1,run,0,0
2025,play,23,11,2,pass,0,0
2025,play,11,10,1,run,0,0
2025,play,2,1,2,run,0,0
2025,play,2,0,0,pass,0,0
2025,play,67,10,1,pass,0,0
2025,play,67,10,2,pass,0,0
2025,play,60,3,3,pass,0,0
2025,play,88,10,1,run,0,0
2025,play,89,11,2,pass,0,0
2025,play,89,11,3,pass,0,0
2025,play,51,10,1,pass,0,0
2025,play,51,10,2,pass,0,0
2025,play,51,10,3,pass,0,0
2025,play,97,13,1,pass,0,0
2025,play,97,13,2,pass,0,0
2025,play,50,10,1,run,0,0
2025,play,48,8,2,pass,0,0
2025,play,48,8,3,pass,0,0
2025,play,43,3,4,pass,0,0
2025,play,24,10,1,run,0,0
2025,play,22,8,2,pass,0,0
2025,play,14,10,1,run,0,0
2025,play,11,7,2,pass,0,0
2025,play,5,1,3,run,0,0
2025,play,2,2,1,run,0,0
2025,play,3,3,2,pass,0,0
2025,play,3,3,3,pass,0,0
2025,kick,7,0,0,,25,1
2025,play,67,10,1,pass,0,0
2025,play,63,6,2,run,0,0
2025,play,58,1,3,run,0,0
2025,play,90,10,1,run,0,0
2025,play,83,3,2,run,0,0
2025,play,81,1,3,run,0,0
2025,play,79,10,1,pass,0,0
2025,play,79,10,2,run,0,0
2025,play,76,7,3,pass,0,0
2025,play,45,10,1,run,0,0
2025,play,45,10,2,pass,0,0
2025,play,24,10,1,run,0,0
2025,play,21,7,2,run,0,0
2025,play,11,10,1,run,0,0
2025,kick,9,0,0,,27,1
2025,play,72,10,1,pass,0,0
2025,play,63,1,2,pass,0,0
2025,play,60,10,1,run,0,0
2025,play,58,8,2,run,0,0
2025,play,52,2,3,pass,0,0
2025,play,49,10,1,pass,0,0
2025,play,44,5,2,run,0,0
2025,play,45,6,3,pass,0,0
2025,play,97,10,1,run,0,0
2025,play,95,8,2,pass,0,0
2025,play,60,5,1,run,0,0
2025,play,15,10,1,pass,0,0
2025,play,77,10,1,pass,0,0
2025,play,64,10,1,pass,0,0
2025,play,54,10,1,pass,0,0
2025,play,38,10,1,pass,0,0
2025,play,34,10,1,run,0,0
2025,play,34,10,2,pass,0,0
2025,play,41,17,3,pass,0,0
2025,play,92,10,1,run,0,0
2025,play,88,6,2,pass,0,0
2025,play,88,6,3,pass,0,1
2025,play,65,10,1,run,0,0
2025,play,62,7,2,pass,0,0
2025,play,62,7,3,run,0,0
2025,play,43,10,1,pass,0,0
2025,play,37,4,2,run,0,0
2025,play,39,6,3,run,0,0
2025,play,30,10,1,run,0,0
2025,play,28,8,2,pass,0,0
2025,play,28,8,3,pass,0,0
2025,kick,34,0,0,,52,1
2025,play,65,10,1,run,0,0
2025,play,61,6,2,pass,0,0
2025,play,61,15,1,pass,0,0
2025,play,35,10,1,pass,0,0
2025,play,24,10,1,run,0,0
2025,play,13,10,1,pass,0,0
2025,play,4,1,2,run,0,0
2025,play,2,2,1,run,0,0
2025,play,1,1,2,run,0,0
2025,play,65,10,1,run,0,0
2025,play,65,10,2,run,0,0
2025,play,61,6,3,pass,0,0
2025,play,93,16,1,pass,0,0
2025,play,91,14,2,pass,0,0
2025,play,81,4,3,run,0,0
2025,play,75,10,1,pass,0,0
2025,play,87,22,2,pass,0,0
2025,play,78,13,3,pass,0,0
2025,play,60,10,1,pass,0,0
2025,play,47,10,1,pass,0,0
2025,play,43,6,2,run,0,0
2025,play,40,3,3,pass,0,0
2025,play,35,10,1,run,0,0
2025,play,36,11,2,pass,0,0
2025,play,18,10,1,pass,0,0
2025,play,15,7,2,pass,0,0
2025,play,15,7,3,pass,0,0
2025,kick,15,0,0,,33,0
2025,play,77,10,1,pass,0,0
2025,play,77,10,2,pass,0,0
2025,play,57,10,1,pass,0,0
2025,play,42,10,1,pass,0,0
2025,play,30,10,1,pass,0,0
2025,play,6,6,1,pass,0,1
2025,play,80,10,1,pass,0,0
2025,play,74,4,2,run,0,0
2025,play,84,14,3,pass,0,0
2025,play,27,10,1,pass,0,0
2025,play,18,1,2,run,0,0
2025,play,14,10,1,pass,0,0
2025,play,14,10,2,run,0,0
2025,play,22,18,2,pass,0,0
2025,play,10,6,3,pass,0,0
2025,play,79,10,1,run,0,0
2025,play,78,9,2,pass,0,0
2025,play,69,10,1,run,0,0
2025,play,69,10,2,pass,0,0
2025,play,69,10,3,pass,0,0
2025,play,77,10,1,run,0,0
2025,play,74,7,2,run,0,0
2025,play,70,3,3,pass,0,1
2025,play,39,10,1,pass,0,0
2025,play,40,11,2,run,0,0
2025,play,45,16,3,pass,0,0
2025,play,91,10,1,run,0,0
2025,play,90,9,2,pass,0,0
2025,play,79,10,1,run,0,0
2025,play,77,8,2,pass,0,0
2025,play,72,3,3,run,0,0
2025,play,78,10,1,pass,0,0
2025,play,66,10,1,pass,0,0
2025,play,66,10,2,pass,0,0
2025,play,66,10,3,pass,0,0
2025,play,99,10,1,run,0,0
2025,play,91,2,2,run,0,0
2025,play,87,10,1,run,0,0
2025,play,85,8,2,pass,0,0
2025,play,68,10,1,run,0,0
2025,play,66,8,2,pass,0,0
2025,play,66,8,3,pass,0,1
2025,play,41,10,1,run,0,0
2025,play,38,7,2,pass,0,0
2025,play,39,8,3,pass,0,0
2025,play,65,10,1,pass,0,0
2025,play,42,10,1,run,0,0
2025,play,41,9,2,pass,0,0
2025,play,19,5,1,run,0,0
2025,play,19,5,2,pass,0,0
2025,play,9,9,1,pass,0,0
2025,play,70,10,1,pass,0,0
2025,play,64,4,2,pass,0,0
2025,play,81,21,3,run,0,0
2025,play,72,12,4,pass,0,0
2025,play,28,10,1,run,0,0
2025,play,25,7,2,pass,0,0
2025,play,19,1,3,run,0,0
2025,play,19,1,4,pass,0,0
2025,play,80,10,1,pass,0,0
2025,play,80,10,2,pass,0,0
2025,play,80,10,3,pass,0,0
2025,play,71,1,4,run,0,0
2025,play,58,5,1,pass,0,0
2025,play,42,10,1,pass,0,0
2025,play,11,10,1,pass,0,0
2025,kick,11,0,0,,29,1
2025,play,65,10,1,pass,0,0
2025,play,40,10,1,run,0,0
2025,play,37,7,2,run,0,0
2025,play,34,4,3,pass,0,0
2025,kick,34,0,0,,52,1
2025,play,72,10,1,pass,0,0
2025,play,76,14,2,pass,0,0
2025,play,67,5,3,run,0,0
2025,play,62,10,1,pass,0,0
2025,play,48,10,1,pass,0,0
2025,play,44,6,2,pass,0,0
2025,play,42,4,3,pass,0,0
2025,play,42,4,4,pass,0,0
2025,play,65,10,1,run,0,0
2025,play,62,7,2,run,0,0
2025,play,49,10,1,pass,0,0
2025,play,34,10,1,pass,0,0
2025,play,34,10,2,pass,0,0
2025,play,34,10,3,pass,0,0
2025,kick,34,0,0,,52,1
2025,play,70,10,1,run,0,0
2025,play,70,10,2,pass,0,0
2025,play,63,3,3,pass,0,0
2025,play,51,10,1,run,0,0
2025,play,23,10,1,run,0,0
2025,play,19,6,2,pass,0,0
2025,play,1,1,1,run,0,0
2025,play,72,10,1,run,0,0
2025,play,69,7,2,pass,0,0
2025,play,63,1,3,run,0,0
2025,play,61,10,1,run,0,0
2025,play,64,13,2,run,0,0
2025,play,60,9,3,pass,0,0
2025,play,98,10,1,pass,0,0
2025,play,89,1,2,run,0,0
2025,play,89,1,3,run,0,0
2025,play,81,10,1,pass,0,0
2025,play,81,10,2,pass,0,0
2025,play,81,10,3,pass,0,0
2025,play,67,10,1,pass,0,0
2025,play,72,15,2,pass,0,0
2025,play,72,15,3,pass,0,0
2025,play,76,10,1,pass,0,0
2025,play,69,3,2,run,0,0
2025,play,65,10,1,run,0,0
2025,play,60,5,2,run,0,0
2025,play,38,10,1,run,0,0
2025,play,30,2,2,run,0,0
2025,play,26,10,1,pass,0,0
2025,play,22,6,2,run,0,0
2025,play,17,1,3,run,0,0
2025,play,17,1,4,run,0,0
2025,play,82,10,1,run,0,0
2025,play,71,10,1,run,0,0
2025,play,64,3,2,run,0,0
2025,play,62,1,3,run,0,0
2025,play,58,10,1,run,0,0
2025,play,54,6,2,pass,0,0
2025,play,49,1,3,run,0,0
2025,play,47,10,1,run,0,0
2025,play,37,10,1,run,0,0
2025,play,37,10,2,pass,0,0
2025,play,19,10,1,run,0,0
2025,play,19,10,2,pass,0,0
2025,play,14,5,3,pass,0,0
2025,kick,14,0,0,,32,1
2025,play,73,10,1,run,0,0
2025,play,65,2,2,run,0,0
2025,play,64,1,3,run,0,0
2025,play,59,10,1,pass,0,0
2025,play,40,10,1,pass,0,0
2025,play,40,10,2,pass,0,0
2025,play,47,17,3,pass,0,0
2025,kick,41,0,0,,59,1
2025,play,72,10,1,run,0,0
2025,play,69,7,2,pass,0,0
2025,play,58,10,1,run,0,0
2025,play,45,10,1,run,0,0
2025,play,46,11,2,run,0,0
2025,play,50,15,3,pass,0,0
2025,play,5,5,1,run,0,0
2025,play,1,1,2,run,0,0
2025,play,66,10,1,pass,0,0
2025,play,73,17,2,pass,0,0
2025,play,68,12,3,pass,0,0
2025,play,92,10,1,run,0,0
2025,play,87,5,2,run,0,0
2025,play,87,5,3,pass,0,0
2025,play,81,10,1,pass,0,0
2025,play,70,10,1,run,0,0
2025,play,67,7,2,run,0,0
2025,play,61,1,3,run,0,0
2025,play,87,10,1,run,0,0
2025,play,88,11,2,pass,0,0
2025,play,93,16,3,pass,0,0
2025,play,55,10,1,run,0,0
2025,play,43,10,1,run,0,0
2025,play,37,4,2,run,0,0
2025,play,29,10,1,run,0,0
2025,play,18,10,1,run,0,0
2025,play,15,7,2,run,0,0
2025,play,11,3,3,run,0,0
2025,kick,12,0,0,,30,1
2025,play,81,10,1,run,0,0
2025,play,88,17,2,pass,0,0
2025,play,88,17,3,pass,0,0
2025,play,40,10,1,pass,0,0
2025,play,34,15,1,pass,0,0
2025,play,33,14,2,pass,0,0
2025,play,22,3,3,run,0,0
2025,kick,21,0,0,,40,1
2025,play,65,10,1,pass,0,1
2025,play,40,10,1,run,0,0
2025,play,40,10,2,run,0,0
2025,play,39,9,3,pass,0,0
2025,play,93,10,1,pass,0,0
2025,play,86,3,2,pass,0,0
2025,play,82,10,1,run,0,0
2025,play,72,10,1,pass,0,0
2025,play,67,5,2,pass,0,1
2025,play,63,10,1,run,0,0
2025,play,61,8,2,run,0,0
2025,play,51,10,1,run,0,0
2025,play,49,8,2,pass,0,0
2025,play,42,1,3,run,0,0
2025,play,76,10,1,run,0,0
2025,play,73,7,2,pass,0,0
2025,play,67,1,3,run,0,0
2025,play,65,10,1,run,0,0
2025,play,59,4,2,run,0,0
2025,play,59,4,3,pass,0,0
2025,play,81,10,1,run,0,0
2025,play,71,10,1,pass,0,0
2025,play,66,5,2,run,0,0
2025,play,64,3,3,pass,0,0
2025,play,60,10,1,run,0,0
2025,play,59,9,2,pass,0,0
2025,play,55,5,3,pass,0,0
2025,play,42,10,1,pass,0,0
2025,play,42,10,2,run,0,0
2025,play,35,3,3,pass,0,0
2025,kick,35,0,0,,54,1
2025,play,72,10,1,pass,0,0
2025,play,72,10,2,pass,0,0
2025,play,68,6,3,pass,0,0
2025,play,76,10,1,run,0,0
2025,play,73,7,2,run,0,0
2025,play,65,10,1,pass,0,0
2025,play,56,1,2,run,0,0
2025,play,50,10,1,pass,0,0
2025,play,50,10,2,run,0,0
2025,play,45,5,3,pass,0,0
2025,play,40,10,1,run,0,0
2025,play,35,5,2,pass,0,0
2025,play,35,5,3,pass,0,0
2025,play,90,10,1,pass,0,0
2025,play,84,4,2,pass,0,1
2025,play,70,10,1,run,0,0
2025,play,61,1,2,run,0,0
2025,play,60,10,1,pass,0,0
2025,play,60,10,2,pass,0,0
2025,play,53,3,3,run,0,0
2025,play,48,10,1,pass,0,0
2025,play,43,5,2,run,0,0
2025,play,40,2,3,pass,0,0
2025,play,28,10,1,pass,0,0
2025,play,80,10,1,run,0,0
2025,play,80,10,2,pass,0,0
2025,play,69,10,1,run,0,0
2025,play,64,5,2,pass,0,1
2025,play,65,10,1,run,0,0
2025,play,59,4,2,run,0,0
2025,play,64,20,1,run,0,0
2025,play,62,18,2,pass,0,0
2025,play,67,23,3,pass,0,0
2025,play,90,10,1,run,0,0
2025,play,86,6,2,pass,0,0
2025,play,69,10,1,run,0,0
2025,play,66,7,2,pass,0,0
2025,play,52,10,1,pass,0,0
2025,play,31,10,1,run,0,0
2025,play,29,8,2,pass,0,0
2025,play,29,8,3,run,0,0
2025,kick,23,0,0,,41,1
2025,play,82,10,1,run,0,0
2025,play,61,10,1,pass,0,0
2025,kick,45,0,0,,63,1
2025,play,69,10,1,pass,0,0
2025,play,66,7,2,run,0,0
2025,play,63,4,3,pass,0,0
2025,play,90,10,1,run,0,0
2025,play,91,11,2,pass,0,0
2025,play,91,11,3,pass,0,0
2025,play,54,10,1,run,0,0
2025,play,5,5,1,pass,0,0
2025,play,5,5,2,pass,0,0
2025,play,1,1,3,pass,0,0
2025,play,1,1,1,run,0,0
2025,play,11,11,2,pass,0,0
2025,play,1,1,3,run,0,0
2025,play,1,1,4,run,0,0
2025,play,98,10,1,run,0,0
2025,play,86,10,1,pass,0,0
2025,play,69,10,1,run,0,0
2025,play,63,4,2,run,0,0
2025,play,63,4,3,pass,0,0
2025,play,76,10,1,run,0,0
2025,play,72,6,2,pass,0,0
2025,play,63,10,1,pass,0,0
2025,play,59,6,2,pass,0,0
2025,play,35,10,1,run,0,0
2025,play,29,4,2,pass,0,0
2025,play,38,13,3,pass,0,0
2025,kick,27,0,0,,45,1
2025,play,76,10,1,run,0,0
2025,play,71,5,2,pass,0,0
2025,play,67,1,3,run,0,0
2025,play,64,10,1,pass,0,0
2025,play,56,2,2,run,0,0
2025,play,55,1,3,pass,0,0
2025,play,90,20,1,pass,0,0
2025,play,67,10,1,pass,0,0
2025,play,61,4,2,run,0,0
2025,play,54,10,1,run,0,0
2025,play,49,5,2,pass,0,0
2025,play,31,10,1,pass,0,0
2025,play,31,10,2,run,0,0
2025,play,19,10,1,run,0,0
2025,play,18,9,2,pass,0,0
2025,play,4,4,1,pass,0,0
2025,play,4,4,2,run,0,0
2025,play,1,1,3,run,0,0
2025,kick,1,0,0,,19,1
2025,play,71,10,1,pass,0,0
2025,play,71,10,2,pass,0,0
2025,play,58,10,1,pass,0,0
2025,play,17,10,1,pass,0,0
2025,play,60,10,1,run,0,0
2025,play,51,1,2,run,0,0
2025,play,49,10,1,run,0,0
2025,play,50,11,2,pass,0,0
2025,play,50,11,3,pass,0,0
2025,play,36,10,1,run,0,0
2025,play,35,9,2,run,0,0
2025,play,33,7,3,pass,0,0
2025,kick,33,0,0,,52,1
2025,play,72,10,1,pass,0,0
2025,play,72,10,2,pass,0,0
2025,play,63,1,3,pass,0,0
2025,play,63,1,4,run,0,0
2025,play,59,10,1,pass,0,0
2025,play,59,10,2,pass,0,0
2025,play,57,8,3,pass,0,0
2025,play,57,8,4,pass,0,0
2025,play,45,10,1,pass,0,0
2025,play,26,10,2,pass,0,0
2025,play,26,10,3,pass,0,0
2025,play,26,10,4,pass,0,0
2025,play,70,10,1,pass,0,0
2025,play,47,10,1,run,0,0
2025,play,43,6,2,run,0,0
2025,play,39,2,3,pass,0,0
2025,play,65,10,1,run,0,0
2025,play,61,6,2,run,0,0
2025,play,56,1,3,pass,0,0
2025,play,51,10,1,pass,0,0
2025,play,49,8,2,run,0,0
2025,play,39,10,1,run,0,0
2025,play,36,7,2,pass,0,0
2025,play,36,7,3,pass,0,0
2025,play,92,10,1,run,0,0
2025,play,91,9,2,run,0,0
2025,play,91,9,3,pass,0,0
2025,play,53,10,1,run,0,0
2025,play,56,13,2,pass,0,0
2025,play,56,13,3,pass,0,0
2025,play,90,10,1,run,0,0
2025,play,88,8,2,run,0,0
2025,play,86,6,3,pass,0,0
2025,play,74,10,1,pass,0,0
2025,play,34,10,1,run,0,0
2025,play,32,8,2,pass,0,0
2025,play,8,8,1,run,0,0
2025,play,5,5,2,run,0,0
2025,play,3,3,3,pass,0,0
2025,kick,3,0,0,,21,1
2025,play,65,10,1,pass,0,0
2025,play,45,10,1,pass,0,0
2025,play,36,1,2,run,0,0
2025,play,33,10,1,pass,0,0
2025,play,1,1,1,run,0,0
2025,play,1,1,2,pass,0,0
2025,play,11,11,3,pass,0,0
2025,play,69,10,1,pass,0,0
2025,play,27,10,1,run,0,0
2025,play,27,10,2,run,0,0
2025,play,14,10,1,run,0,0
2025,play,12,8,2,pass,0,0
2025,play,12,8,3,pass,0,0
2025,play,72,10,1,run,0,0
2025,play,66,4,2,run,0,0
2025,play,61,10,1,pass,0,0
2025,play,61,10,2,pass,0,0
2025,play,61,10,3,pass,0,0
2025,play,88,10,1,run,0,0
2025,play,84,6,2,run,0,0
2025,play,79,1,3,run,0,0
2025,play,56,5,1,run,0,0
2025,play,52,1,2,run,0,0
2025,play,3,3,1,pass,0,0
2025,play,82,10,1,run,0,0
2025,play,55,10,1,pass,0,0
2025,play,29,10,1,pass,0,0
2025,play,26,7,2,pass,0,0
2025,play,26,7,3,pass,0,0
2025,kick,26,0,0,,44,1
2025,play,57,10,1,pass,0,0
2025,play,53,6,2,pass,0,0
2025,play,23,10,2,pass,0,0
2025,kick,19,0,0,,37,1
2025,play,76,10,1,run,0,0
2025,play,68,2,2,run,0,0
2025,play,62,10,1,pass,0,0
2025,play,45,10,1,pass,0,0
2025,play,48,13,2,pass,0,0
2025,play,51,16,3,pass,0,0
2025,play,93,10,1,run,0,0
2025,play,92,9,2,run,0,0
2025,play,82,10,1,pass,0,0
2025,play,82,10,2,pass,0,0
2025,play,58,10,1,pass,0,0
2025,play,58,10,2,pass,0,0
2025,play,47,10,1,run,0,0
2025,play,46,9,2,pass,0,0
2025,play,46,9,3,pass,0,0
2025,play,90,10,1,pass,0,0
2025,play,60,10,1,run,0,0
2025,play,57,7,2,run,0,0
2025,play,54,4,3,pass,0,0
2025,play,34,10,1,pass,0,0
2025,play,34,10,2,pass,0,0
2025,play,28,4,3,run,0,0
2025,play,19,10,1,pass,0,0
2025,play,27,18,2,pass,0,0
2025,play,20,11,3,pass,0,1
2025,play,85,10,1,run,0,0
2025,play,79,4,2,run,0,0
2025,play,78,3,3,pass,0,0
2025,play,58,10,1,pass,0,0
2025,play,51,3,2,run,0,0
2025,play,52,4,3,run,0,0
2025,play,44,10,1,run,0,0
2025,play,36,2,2,run,0,0
2025,play,33,10,1,pass,0,0
2025,play,81,10,1,pass,0,0
2025,play,54,10,1,pass,0,0
2025,play,49,5,2,run,0,0
2025,play,65,10,1,pass,0,1
2025,play,45,10,1,run,0,0
2025,play,44,9,2,pass,0,0
2025,play,44,9,3,pass,0,0
2025,play,92,10,1,run,0,0
2025,play,93,11,2,run,0,0
2025,play,92,10,3,pass,0,0
2025,play,62,10,1,run,0,0
2025,play,58,6,2,pass,0,0
2025,play,50,10,1,run,0,0
2025,play,57,17,2,pass,0,0
2025,play,57,17,3,pass,0,0
2025,play,18,10,1,run,0,0
2025,play,15,7,2,run,0,0
2025,play,4,4,1,run,0,0
2025,play,2,2,2,pass,0,0
2025,play,2,2,3,run,0,0
2025,play,6,6,4,pass,0,0
2025,play,94,10,1,pass,0,0
2025,play,95,11,2,pass,0,0
2025,play,82,10,1,pass,0,0
2025,play,82,10,2,pass,0,0
2025,play,73,1,3,run,0,0
2025,play,70,10,1,pass,0,0
2025,play,62,2,2,pass,0,0
2025,play,53,10,2,pass,0,0
2025,play,36,5,1,pass,0,0
2025,play,36,5,2,pass,0,0
2025,play,41,10,3,pass,0,0
2025,kick,41,0,0,,59,1
2025,play,68,10,1,pass,0,0
2025,play,69,10,1,run,0,0
2025,play,70,10,1,pass,0,0
2025,play,70,10,2,run,0,0
2025,play,70,10,3,pass,0,0
2025,play,70,10,4,run,0,0
2025,play,59,10,1,pass,0,0
2025,play,45,10,1,run,0,0
2025,play,40,5,2,run,0,0
2025,play,38,3,3,pass,0,0
2025,play,32,10,1,pass,0,0
2025,play,29,7,2,pass,0,0
2025,play,29,7,3,run,0,0
2025,play,27,5,4,pass,0,0
2025,play,57,10,1,run,0,0
2025,play,53,6,2,pass,0,0
2025,play,53,6,3,pass,0,0
2025,play,82,10,1,pass,0,0
2025,play,75,3,2,run,0,0
2025,play,73,1,3,run,0,0
2025,play,73,1,4,run,0,0
2025,play,71,10,1,run,0,0
2025,play,65,4,2,run,0,0
2025,play,64,3,3,pass,0,0
2025,play,79,10,1,run,0,0
2025,play,71,2,2,run,0,0
2025,play,67,10,1,run,0,0
2025,play,66,9,2,run,0,0
2025,play,63,6,3,pass,0,0
2025,play,47,10,1,run,0,0
2025,play,45,8,2,run,0,0
2025,play,44,7,3,run,0,0
2025,play,94,10,1,run,0,0
2025,play,88,4,2,run,0,0
2025,play,87,3,3,pass,0,0
2025,play,60,10,1,pass,0,0
2025,play,54,4,2,run,0,0
2025,play,51,1,3,run,0,0
2025,play,46,10,1,run,0,0
2025,play,46,10,2,run,0,0
2025,play,44,8,3,pass,0,0
2025,play,85,10,1,run,0,0
2025,play,85,10,2,pass,0,0
2025,play,80,10,1,pass,0,0
2025,play,86,16,2,pass,0,0
2025,play,77,7,3,pass,0,0
2025,play,79,10,1,run,0,0
2025,play,81,12,2,pass,0,0
2025,play,62,10,1,run,0,0
2025,play,59,7,2,run,0,0
2025,play,51,10,1,pass,0,0
2025,play,37,10,1,run,0,0
2025,play,38,11,2,pass,0,0
2025,play,25,10,1,run,0,0
2025,play,21,6,2,run,0,0
2025,play,13,10,1,run,0,0
2025,play,13,10,2,pass,0,0
2025,play,13,10,3,pass,0,0
2025,play,58,10,1,run,0,0
2025,play,54,6,2,pass,0,0
2025,play,34,10,1,run,0,0
2025,play,33,9,2,pass,0,0
2025,play,19,10,1,pass,0,0
2025,play,19,10,2,pass,0,0
2025,play,14,5,3,run,0,0
2025,kick,13,0,0,,31,1
2025,play,61,10,1,pass,0,0
2025,play,47,10,1,pass,0,0
2025,play,47,10,2,pass,0,0
2025,play,39,2,3,pass,0,0
2025,play,80,10,1,pass,0,0
2025,play,74,10,1,pass,0,0
2025,play,79,15,2,pass,0,0
2025,play,45,10,1,run,0,0
2025,play,41,6,2,run,0,0
2025,play,38,3,3,pass,0,0
2025,play,29,10,1,run,0,0
2025,play,18,10,1,run,0,0
2025,play,15,7,2,run,0,0
2025,play,6,6,1,run,0,0
2025,play,3,3,2,run,0,0
2025,play,2,2,3,run,0,0
2025,play,66,10,1,pass,0,0
2025,play,62,6,2,run,0,0
2025,play,60,4,3,run,0,0
2025,play,58,2,4,pass,0,0
2025,play,42,10,1,pass,0,0
2025,play,23,10,1,run,0,0
2025,play,20,7,2,pass,0,0
2025,play,3,3,1,run,0,0
2025,play,3,3,2,run,0,0
2025,play,2,2,3,pass,0,0
2025,play,2,2,4,run,0,0
2025,play,60,10,1,pass,0,0
2025,play,58,8,2,run,0,0
2025,play,57,7,3,run,0,0
2025,play,59,20,1,pass,0,0
2025,play,50,11,2,pass,0,0
2025,play,24,10,1,run,0,0
2025,play,24,10,2,pass,0,0
2025,play,24,10,3,pass,0,0
2025,kick,24,0,0,,42,1
2025,play,75,10,1,run,0,0
2025,play,76,11,2,pass,0,0
2025,play,59,10,1,pass,0,0
2025,play,29,10,1,run,0,0
2025,play,28,9,2,pass,0,0
2025,play,19,10,1,pass,0,0
2025,play,19,10,2,run,0,0
2025,play,17,8,3,pass,0,0
2025,kick,17,0,0,,35,1
2025,play,67,10,1,pass,0,0
2025,play,57,10,1,pass,0,0
2025,play,27,20,1,pass,0,0
2025,play,12,5,2,run,0,1
2025,play,97,10,1,run,0,0
2025,play,80,10,1,run,0,0
2025,play,87,17,2,run,0,0
2025,play,82,12,3,pass,0,0
2025,play,95,10,1,run,0,0
2025,play,94,9,2,pass,0,0
2025,play,85,10,1,pass,0,0
2025,play,85,10,2,pass,0,0
2025,play,81,6,3,pass,0,0
2025,play,89,14,4,pass,0,0
2025,play,11,10,1,run,0,0
2025,play,9,8,2,run,0,0
2025,play,5,4,3,run,0,0
2025,kick,9,0,0,,27,1
2025,play,59,10,1,pass,0,0
2025,play,61,12,2,pass,0,1
2025,play,72,10,1,run,0,0
2025,play,70,8,2,pass,0,0
2025,play,57,10,1,run,0,0
2025,play,55,8,2,run,0,0
2025,play,53,6,3,pass,0,0
2025,play,50,3,4,pass,0,0
2025,play,50,10,1,pass,0,0
2025,play,44,4,2,pass,0,0
2025,play,34,10,1,pass,0,0
2025,play,34,10,2,pass,0,0
2025,play,20,10,1,pass,0,0
2025,play,18,8,2,run,0,0
2025,play,16,6,3,pass,0,0
2025,play,76,10,1,run,0,0
2025,play,73,7,2,run,0,0
2025,play,72,6,3,pass,0,0
2025,play,76,10,1,run,0,0
2025,play,82,16,2,run,0,0
2025,play,80,14,3,pass,0,0
2025,play,61,10,1,pass,0,0
2025,play,48,10,1,pass,0,0
2025,play,48,10,2,pass,0,0
2025,play,43,5,3,pass,0,0
2025,play,21,10,1,run,0,0
2025,play,17,6,2,pass,0,0
2025,play,14,3,3,run,0,0
2025,play,7,7,1,pass,0,0
2025,play,7,7,2,run,0,0
2025,play,65,10,1,run,0,0
2025,play,45,10,1,pass,0,0
2025,play,45,10,2,run,0,0
2025,play,43,8,3,pass,0,0
2025,play,31,10,1,run,0,1
2025,play,66,10,1,pass,0,0
2025,play,60,20,1,pass,0,0
2025,play,60,20,2,run,0,0
2025,play,52,12,3,pass,0,0
2025,play,11,10,1,pass,0,0
2025,play,1,1,1,run,0,0
2025,play,60,10,1,run,0,0
2025,play,58,8,2,pass,0,0
2025,play,53,3,3,pass,0,0
2025,play,53,15,1,pass,0,0
2025,play,44,6,2,run,0,0
2025,play,41,3,3,pass,0,0
2025,play,34,10,1,run,0,0
2025,play,30,6,2,pass,0,0
2025,play,13,10,1,pass,0,0
2025,play,1,1,1,run,0,0
2025,play,5,5,2,pass,0,1
2025,play,80,10,1,run,0,0
2025,play,78,8,2,pass,0,0
2025,play,77,7,3,pass,0,0
2025,play,72,10,1,pass,0,0
2025,play,24,10,1,run,0,0
2025,play,19,5,2,run,0,0
2025,play,28,25,1,pass,0,0
2025,play,18,15,2,pass,0,0
2025,play,1,1,1,pass,0,0
2025,play,72,10,1,run,0,0
2025,play,68,10,1,pass,0,0
2025,play,65,7,2,pass,0,0
2025,play,65,7,3,pass,0,0
2025,play,92,10,1,pass,0,0
2025,play,83,1,2,run,0,0
2025,play,87,5,3,pass,0,0
2025,play,70,10,1,run,0,0
2025,play,69,9,2,pass,0,0
2025,play,69,9,3,pass,0,0
2025,play,57,10,1,run,0,0
2025,play,52,5,2,pass,0,0
2025,play,52,5,3,pass,0,0
