season,week,gameId,offense,defense,half,startYard,result,plays,netYards,firstCall,firstYards,spread,total
2023,2,2023_02_NYJ_DAL,NYJ,DAL,2,75,Punt,3,-5,pass,0,-8.5,38.5
2023,2,2023_02_SEA_DET,SEA,DET,1,75,Touchdown,12,75,run,14,-4.5,47.5
2023,2,2023_02_SEA_DET,DET,SEA,2,75,Turnover,1,-2,run,-2,4.5,47.5
2023,2,2023_02_SF_LA,SF,LA,1,75,Touchdown,11,75,run,7,7.5,45
2023,2,2023_02_SF_LA,LA,SF,2,79,Punt,7,30,pass,7,-7.5,45
2023,2,2023_02_WAS_DEN,WAS,DEN,1,75,Missed field goal,8,45,run,2,-4,38.5
2023,2,2023_02_WAS_DEN,DEN,WAS,2,75,Punt,3,-11,pass,-9,4,38.5
2023,3,2023_03_ATL_DET,ATL,DET,1,79,Punt,3,8,pass,7,-3,47.5
2023,3,2023_03_ATL_DET,DET,ATL,2,75,Punt,3,9,pass,7,3,47.5
2023,3,2023_03_BUF_WAS,BUF,WAS,1,75,Field goal,10,57,pass,-1,5.5,44
2023,3,2023_03_BUF_WAS,WAS,BUF,2,83,Turnover,10,68,run,4,-5.5,44
2023,3,2023_03_CAR_SEA,SEA,CAR,1,75,Punt,3,0,run,2,5,42.5
2023,3,2023_03_CAR_SEA,CAR,SEA,2,69,Punt,3,1,run,1,-5,42.5
2023,3,2023_03_CHI_KC,KC,CHI,1,75,Punt,6,17,run,2,13,48
2023,3,2023_03_CHI_KC,CHI,KC,2,75,Punt,3,2,run,7,-13,48
2023,3,2023_03_DAL_ARI,ARI,DAL,1,75,Field goal,5,54,pass,2,-11.5,43.5
2023,3,2023_03_DAL_ARI,DAL,ARI,2,75,Field goal,12,67,pass,6,11.5,43.5
2023,3,2023_03_DEN_MIA,MIA,DEN,1,75,Touchdown,3,75,run,6,6,47.5
2023,3,2023_03_DEN_MIA,DEN,MIA,2,75,Punt,4,17,pass,12,-6,47.5
2023,3,2023_03_HOU_JAX,HOU,JAX,1,87,Punt,3,5,pass,0,-7.5,43.5
2023,3,2023_03_HOU_JAX,JAX,HOU,2,67,Touchdown,7,67,run,11,7.5,43.5
2023,3,2023_03_IND_BAL,IND,BAL,1,75,Punt,4,16,run,24,-7.5,43.5
2023,3,2023_03_IND_BAL,BAL,IND,2,75,Punt,6,18,run,3,7.5,43.5
2023,3,2023_03_LAC_MIN,LAC,MIN,1,75,Punt,3,5,run,2,-1,54
2023,3,2023_03_LAC_MIN,MIN,LAC,2,75,Punt,4,23,run,15,1,54
2023,3,2023_03_LA_CIN,CIN,LA,1,75,Missed field goal,8,37,pass,0,3,45.5
2023,3,2023_03_LA_CIN,LA,CIN,2,75,Field goal,6,51,pass,22,-3,45.5
2023,3,2023_03_NE_NYJ,NYJ,NE,1,75,Punt,3,-5,pass,1,-2.5,35.5
2023,3,2023_03_NE_NYJ,NE,NYJ,2,75,Field goal,9,42,run,6,2.5,35.5
2023,3,2023_03_NO_GB,NO,GB,1,75,Punt,3,-9,run,0,1.5,41.5
2023,3,2023_03_NO_GB,GB,NO,2,75,Turnover,3,-4,run,-6,-1.5,41.5
2023,3,2023_03_NYG_SF,SF,NYG,1,75,Field goal,14,64,run,4,10.5,43.5
2023,3,2023_03_NYG_SF,NYG,SF,2,75,Punt,5,18,run,2,-10.5,43.5
2023,3,2023_03_PHI_TB,TB,PHI,1,75,Punt,6,16,run,2,-6,44
2023,3,2023_03_PHI_TB,PHI,TB,2,75,Touchdown,13,75,pass,0,6,44
2023,3,2023_03_PIT_LV,PIT,LV,1,75,Punt,3,9,run,5,-3,43.5
2023,3,2023_03_PIT_LV,LV,PIT,2,75,Punt,3,7,pass,0,3,43.5
2023,3,2023_03_TEN_CLE,CLE,TEN,1,78,Field goal,11,48,pass,8,3.5,38
2023,3,2023_03_TEN_CLE,TEN,CLE,2,75,Punt,6,10,run,9,-3.5,38
2023,4,2023_04_ARI_SF,ARI,SF,1,75,Punt,3,8,pass,6,-15,44
2023,4,2023_04_ARI_SF,SF,ARI,2,87,Punt,7,41,pass,9,15,44
2023,4,2023_04_ATL_JAX,JAX,ATL,1,75,Punt,6,18,run,4,3.5,42.5
2023,4,2023_04_ATL_JAX,ATL,JAX,2,75,Touchdown,8,75,run,9,-3.5,42.5
2023,4,2023_04_BAL_CLE,BAL,CLE,1,76,Punt,3,6,run,6,2,38.5
2023,4,2023_04_BAL_CLE,CLE,BAL,2,75,Punt,5,-16,pass,4,-2,38.5
2023,4,2023_04_CIN_TEN,CIN,TEN,1,75,Field goal,10,72,pass,9,2.5,41.5
2023,4,2023_04_CIN_TEN,TEN,CIN,2,82,Field goal,14,65,run,0,-2.5,41.5
2023,4,2023_04_DEN_CHI,CHI,DEN,1,75,Punt,5,25,pass,9,-3,47
2023,4,2023_04_DEN_CHI,DEN,CHI,2,75,Punt,3,4,pass,0,3,47
2023,4,2023_04_DET_GB,DET,GB,1,75,Turnover,3,-2,run,0,2.5,45
2023,4,2023_04_DET_GB,GB,DET,2,86,Touchdown,13,86,pass,6,-2.5,45
2023,4,2023_04_KC_NYJ,KC,NYJ,1,75,Field goal,7,57,run,4,9.5,41.5
2023,4,2023_04_KC_NYJ,NYJ,KC,2,75,Touchdown,8,75,pass,25,-9.5,41.5
2023,4,2023_04_LA_IND,LA,IND,1,75,Touchdown,9,75,pass,26,1,44.5
2023,4,2023_04_LA_IND,IND,LA,2,75,Punt,4,4,pass,0,-1,44.5
2023,4,2023_04_LV_LAC,LAC,LV,1,86,Touchdown,9,86,pass,0,7,49
2023,4,2023_04_LV_LAC,LV,LAC,2,75,Punt,3,0,pass,-3,-7,49
2023,4,2023_04_MIA_BUF,BUF,MIA,1,75,Touchdown,8,75,run,8,2.5,53
2023,4,2023_04_MIA_BUF,MIA,BUF,2,75,Touchdown,12,73,pass,0,-2.5,53
2023,4,2023_04_MIN_CAR,MIN,CAR,1,80,Opp touchdown,7,75,run,12,4.5,46.5
2023,4,2023_04_MIN_CAR,CAR,MIN,2,75,Punt,3,8,run,1,-4.5,46.5
2023,4,2023_04_NE_DAL,DAL,NE,1,75,Field goal,9,70,pass,6,6.5,43
2023,4,2023_04_NE_DAL,NE,DAL,2,75,Turnover,7,35,run,8,-6.5,43
2023,4,2023_04_PIT_HOU,HOU,PIT,1,69,Touchdown,12,69,pass,0,-3,41.5
2023,4,2023_04_PIT_HOU,PIT,HOU,2,75,Field goal,9,58,run,15,3,41.5
2023,4,2023_04_SEA_NYG,NYG,SEA,1,75,Turnover on downs,11,48,run,5,-2.5,46.5
2023,4,2023_04_SEA_NYG,SEA,NYG,2,72,Turnover on downs,9,57,run,5,2.5,46.5
2023,4,2023_04_TB_NO,NO,TB,1,75,Field goal,10,56,pass,0,4,41
2023,4,2023_04_TB_NO,TB,NO,2,75,Punt,3,-5,run,1,-4,41
2023,4,2023_04_WAS_PHI,WAS,PHI,1,75,Touchdown,14,75,run,1,-9.5,43
2023,4,2023_04_WAS_PHI,PHI,WAS,2,75,Field goal,8,45,run,6,9.5,43
2023,5,2023_05_BAL_PIT,BAL,PIT,1,75,Punt,6,34,pass,8,4.5,38.5
2023,5,2023_05_BAL_PIT,PIT,BAL,2,75,Punt,3,9,run,5,-4.5,38.5
2023,5,2023_05_CAR_DET,CAR,DET,1,75,Punt,8,36,pass,8,-9.5,43.5
2023,5,2023_05_CAR_DET,DET,CAR,2,75,Punt,11,37,pass,0,9.5,43.5
2023,5,2023_05_CHI_WAS,CHI,WAS,1,75,Touchdown,6,75,pass,0,-6,45.5
2023,5,2023_05_CHI_WAS,WAS,CHI,2,75,Touchdown,6,75,pass,24,6,45.5
2023,5,2023_05_CIN_ARI,ARI,CIN,1,75,Punt,3,-3,run,5,-3,45.5
2023,5,2023_05_CIN_ARI,CIN,ARI,2,75,Touchdown,3,75,pass,6,3,45.5
2023,5,2023_05_DAL_SF,SF,DAL,1,75,Touchdown,7,75,run,3,3.5,45
2023,5,2023_05_DAL_SF,DAL,SF,2,71,Field goal,5,39,run,5,-3.5,45
2023,5,2023_05_GB_LV,GB,LV,1,75,Punt,8,28,run,4,-1,45
2023,5,2023_05_GB_LV,LV,GB,2,75,Turnover,4,12,pass,7,1,45
2023,5,2023_05_HOU_ATL,ATL,HOU,1,89,Punt,3,4,run,-3,2.5,42
2023,5,2023_05_HOU_ATL,HOU,ATL,2,75,Punt,7,31,pass,14,-2.5,42
2023,5,2023_05_JAX_BUF,JAX,BUF,1,85,Punt,4,25,pass,16,-5.5,48.5
2023,5,2023_05_JAX_BUF,BUF,JAX,2,75,Punt,4,14,pass,14,5.5,48.5
2023,5,2023_05_KC_MIN,MIN,KC,1,75,Turnover,1,15,pass,15,-3.5,52.5
2023,5,2023_05_KC_MIN,KC,MIN,2,75,Touchdown,11,75,pass,-8,3.5,52.5
2023,5,2023_05_NO_NE,NO,NE,1,78,Punt,8,24,run,3,-2.5,38.5
2023,5,2023_05_NO_NE,NE,NO,2,75,Turnover,3,9,pass,1,2.5,38.5
2023,5,2023_05_NYG_MIA,NYG,MIA,1,75,Punt,5,26,run,6,-12.5,47.5
2023,5,2023_05_NYG_MIA,MIA,NYG,2,75,Touchdown,3,75,pass,0,12.5,47.5
2023,5,2023_05_NYJ_DEN,NYJ,DEN,1,75,Punt,3,1,run,0,-2.5,42.5
2023,5,2023_05_NYJ_DEN,DEN,NYJ,2,75,Punt,3,4,run,2,2.5,42.5
2023,5,2023_05_PHI_LA,PHI,LA,1,75,Touchdown,12,75,pass,5,3.5,50.5
2023,5,2023_05_PHI_LA,LA,PHI,2,80,Punt,7,32,pass,-11,-3.5,50.5
2023,5,2023_05_TEN_IND,IND,TEN,1,80,Punt,6,31,run,6,-2.5,43.5
2023,5,2023_05_TEN_IND,TEN,IND,2,75,Touchdown,4,75,run,4,2.5,43.5
2023,6,2023_06_ARI_LA,ARI,LA,1,75,Field goal,7,38,run,0,-7,48
2023,6,2023_06_ARI_LA,LA,ARI,2,75,Touchdown,10,75,run,17,7,48
2023,6,2023_06_BAL_TEN,BAL,TEN,1,73,Field goal,7,50,pass,2,5.5,42.5
2023,6,2023_06_BAL_TEN,TEN,BAL,2,75,Punt,3,1,run,2,-5.5,42.5
2023,6,2023_06_CAR_MIA,CAR,MIA,1,75,Punt,3,6,run,4,-14,47.5
2023,6,2023_06_CAR_MIA,MIA,CAR,2,75,Punt,3,0,pass,0,14,47.5
2023,6,2023_06_DAL_LAC,DAL,LAC,1,78,Punt,3,-7,run,1,1.5,49.5
2023,6,2023_06_DAL_LAC,LAC,DAL,2,80,Turnover on downs,13,73,pass,0,-1.5,49.5
2023,6,2023_06_DEN_KC,DEN,KC,1,75,Turnover on downs,9,34,run,9,-10.5,47.5
2023,6,2023_06_DEN_KC,KC,DEN,2,75,Field goal,11,68,run,6,10.5,47.5
2023,6,2023_06_DET_TB,TB,DET,1,75,Punt,5,19,run,2,-3,43.5
2023,6,2023_06_DET_TB,DET,TB,2,76,Missed field goal,8,42,run,0,3,43.5
2023,6,2023_06_IND_JAX,IND,JAX,1,75,Field goal,15,65,pass,4,-4,44
2023,6,2023_06_IND_JAX,JAX,IND,2,75,Punt,3,0,pass,0,4,44
2023,6,2023_06_MIN_CHI,CHI,MIN,1,68,Punt,6,3,pass,-7,-3,44.5
2023,6,2023_06_MIN_CHI,MIN,CHI,2,75,Punt,3,5,run,5,3,44.5
2023,6,2023_06_NE_LV,LV,NE,1,75,Field goal,15,69,run,4,3,41.5
2023,6,2023_06_NE_LV,NE,LV,2,75,Touchdown,10,75,run,15,-3,41.5
2023,6,2023_06_NO_HOU,HOU,NO,1,91,Punt,8,39,run,2,-2,42.5
2023,6,2023_06_NO_HOU,NO,HOU,2,75,Punt,5,5,pass,7,2,42.5
2023,6,2023_06_NYG_BUF,BUF,NYG,1,75,Punt,3,3,pass,3,15.5,43.5
2023,6,2023_06_NYG_BUF,NYG,BUF,2,83,Punt,9,39,pass,13,-15.5,43.5
2023,6,2023_06_PHI_NYJ,NYJ,PHI,1,75,Punt,5,12,pass,0,-6.5,43
2023,6,2023_06_PHI_NYJ,PHI,NYJ,2,75,Punt,6,22,pass,13,6.5,43
2023,6,2023_06_SEA_CIN,SEA,CIN,1,75,Touchdown,11,75,pass,10,-3,45.5
2023,6,2023_06_SEA_CIN,CIN,SEA,2,65,Turnover,2,5,run,5,3,45.5
2023,6,2023_06_SF_CLE,SF,CLE,1,84,Touchdown,5,84,run,8,9.5,36
2023,6,2023_06_SF_CLE,CLE,SF,2,72,Field goal,8,48,pass,0,-9.5,36
2023,6,2023_06_WAS_ATL,WAS,ATL,1,75,Field goal,11,56,pass,0,-1.5,42
2023,6,2023_06_WAS_ATL,ATL,WAS,2,75,Turnover,5,20,pass,0,1.5,42
2023,7,2023_07_ARI_SEA,ARI,SEA,1,60,Punt,6,15,pass,8,-9.5,43.5
2023,7,2023_07_ARI_SEA,SEA,ARI,2,75,Field goal,12,72,run,1,9.5,43.5
2023,7,2023_07_ATL_TB,TB,ATL,1,75,Turnover on downs,10,34,pass,2,3,37.5
2023,7,2023_07_ATL_TB,ATL,TB,2,70,Punt,3,2,run,-4,-3,37.5
2023,7,2023_07_BUF_NE,NE,BUF,1,75,Field goal,8,63,pass,9,-7.5,41
2023,7,2023_07_BUF_NE,BUF,NE,2,81,Touchdown,10,81,pass,-2,7.5,41
2023,7,2023_07_CLE_IND,CLE,IND,1,77,Touchdown,3,77,pass,0,3.5,40
2023,7,2023_07_CLE_IND,IND,CLE,2,70,Punt,3,2,run,2,-3.5,40
2023,7,2023_07_DET_BAL,BAL,DET,1,75,Touchdown,7,75,pass,2,3,43.5
2023,7,2023_07_DET_BAL,DET,BAL,2,75,Turnover on downs,11,69,run,3,-3,43.5
2023,7,2023_07_GB_DEN,DEN,GB,1,75,Field goal,10,62,pass,0,1.5,44
2023,7,2023_07_GB_DEN,GB,DEN,2,75,Field goal,11,64,run,6,-1.5,44
2023,7,2023_07_JAX_NO,JAX,NO,1,75,Touchdown,10,75,run,0,-2.5,41
2023,7,2023_07_JAX_NO,NO,JAX,2,75,Field goal,10,52,pass,14,2.5,41
2023,7,2023_07_LAC_KC,LAC,KC,1,75,Punt,5,12,pass,1,-5.5,48.5
2023,7,2023_07_LAC_KC,KC,LAC,2,75,Turnover,9,56,pass,12,5.5,48.5
2023,7,2023_07_LV_CHI,CHI,LV,1,75,Punt,3,3,pass,4,-2.5,38.5
2023,7,2023_07_LV_CHI,LV,CHI,2,76,Punt,5,21,run,7,2.5,38.5
2023,7,2023_07_MIA_PHI,PHI,MIA,1,77,Field goal,11,71,run,7,3,52
2023,7,2023_07_MIA_PHI,MIA,PHI,2,73,Punt,8,28,run,2,-3,52
2023,7,2023_07_PIT_LA,PIT,LA,1,75,Punt,3,3,pass,8,-3.5,44
2023,7,2023_07_PIT_LA,LA,PIT,2,74,Turnover,1,0,pass,0,3.5,44
2023,7,2023_07_SF_MIN,MIN,SF,1,75,Turnover,3,19,run,19,-7,44.5
2023,7,2023_07_SF_MIN,SF,MIN,2,75,Punt,6,-4,run,1,7,44.5
2023,7,2023_07_WAS_NYG,NYG,WAS,1,75,Punt,3,-1,run,-1,-3,37
2023,7,2023_07_WAS_NYG,WAS,NYG,2,75,Punt,3,6,run,1,3,37
2023,8,2023_08_ATL_TEN,TEN,ATL,1,75,Turnover,4,12,run,3,-2.5,35
2023,8,2023_08_ATL_TEN,ATL,TEN,2,75,Field goal,6,44,run,25,2.5,35
2023,8,2023_08_BAL_ARI,ARI,BAL,1,75,Touchdown,12,75,pass,7,-9.5,44.5
2023,8,2023_08_BAL_ARI,BAL,ARI,2,75,Punt,4,3,run,5,9.5,44.5
2023,8,2023_08_CHI_LAC,CHI,LAC,1,79,Punt,4,30,pass,41,-9.5,46
2023,8,2023_08_CHI_LAC,LAC,CHI,2,75,Field goal,9,40,run,-3,9.5,46
2023,8,2023_08_CIN_SF,SF,CIN,1,75,Punt,3,8,run,8,4,44
2023,8,2023_08_CIN_SF,CIN,SF,2,75,Field goal,6,37,pass,0,-4,44
2023,8,2023_08_CLE_SEA,CLE,SEA,1,80,Punt,3,7,run,3,-4,39.5
2023,8,2023_08_CLE_SEA,SEA,CLE,2,69,Punt,3,9,run,6,4,39.5
2023,8,2023_08_HOU_CAR,HOU,CAR,1,79,Punt,3,8,run,1,3,43
2023,8,2023_08_HOU_CAR,CAR,HOU,2,77,Field goal,8,49,pass,0,-3,43
2023,8,2023_08_JAX_PIT,PIT,JAX,1,75,Punt,3,-5,pass,0,-2.5,41
2023,8,2023_08_JAX_PIT,JAX,PIT,2,75,Turnover,9,39,pass,8,2.5,41
2023,8,2023_08_KC_DEN,KC,DEN,1,75,Punt,3,-4,run,0,7,45.5
2023,8,2023_08_KC_DEN,DEN,KC,2,75,Missed field goal,12,55,run,1,-7,45.5
2023,8,2023_08_LA_DAL,DAL,LA,1,75,Touchdown,10,75,pass,-5,6.5,44.5
2023,8,2023_08_LA_DAL,LA,DAL,2,75,Touchdown,8,75,run,7,-6.5,44.5
2023,8,2023_08_LV_DET,DET,LV,1,80,Field goal,13,54,run,6,7,46
2023,8,2023_08_LV_DET,LV,DET,2,75,Punt,4,5,pass,11,-7,46
2023,8,2023_08_MIN_GB,GB,MIN,1,81,Punt,3,9,pass,2,-1,41.5
2023,8,2023_08_MIN_GB,MIN,GB,2,75,Touchdown,13,75,pass,0,1,41.5
2023,8,2023_08_NE_MIA,NE,MIA,1,75,Punt,3,2,pass,-4,-7.5,46.5
2023,8,2023_08_NE_MIA,MIA,NE,2,75,Turnover,1,0,run,0,7.5,46.5
2023,8,2023_08_NO_IND,IND,NO,1,75,Punt,3,6,run,4,-2,43.5
2023,8,2023_08_NO_IND,NO,IND,2,75,Punt,6,19,run,-1,2,43.5
2023,8,2023_08_NYJ_NYG,NYJ,NYG,1,75,Turnover,4,1,pass,12,3,35
2023,8,2023_08_NYJ_NYG,NYG,NYJ,2,75,Touchdown,11,75,run,6,-3,35
2023,8,2023_08_PHI_WAS,WAS,PHI,1,75,Punt,8,27,pass,7,-7,42.5
2023,8,2023_08_PHI_WAS,PHI,WAS,2,70,Turnover,8,69,run,9,7,42.5
2023,8,2023_08_TB_BUF,TB,BUF,1,73,Punt,6,16,run,6,-10,43
2023,8,2023_08_TB_BUF,BUF,TB,2,75,Touchdown,9,75,pass,18,10,43
2023,9,2023_09_ARI_CLE,ARI,CLE,1,75,Punt,6,27,run,2,-13,38
2023,9,2023_09_ARI_CLE,CLE,ARI,2,75,Punt,3,1,run,-4,13,38
2023,9,2023_09_BUF_CIN,CIN,BUF,1,76,Touchdown,9,76,pass,8,1.5,51
2023,9,2023_09_BUF_CIN,BUF,CIN,2,74,Field goal,10,58,pass,5,-1.5,51
2023,9,2023_09_CHI_NO,CHI,NO,1,75,Touchdown,9,75,pass,13,-9,42
2023,9,2023_09_CHI_NO,NO,CHI,2,78,Punt,3,7,run,4,9,42
2023,9,2023_09_DAL_PHI,DAL,PHI,1,75,Punt,3,4,run,2,-3.5,46.5
2023,9,2023_09_DAL_PHI,PHI,DAL,2,60,Touchdown,6,60,run,6,3.5,46.5
2023,9,2023_09_IND_CAR,CAR,IND,1,75,Punt,3,9,run,4,-1.5,45
2023,9,2023_09_IND_CAR,IND,CAR,2,75,Punt,4,-1,run,0,1.5,45
2023,9,2023_09_LAC_NYJ,LAC,NYJ,1,75,Punt,3,2,run,2,3,41
2023,9,2023_09_LAC_NYJ,NYJ,LAC,2,75,Field goal,8,47,pass,31,-3,41
2023,9,2023_09_LA_GB,LA,GB,1,75,Punt,6,22,run,5,-3.5,38
2023,9,2023_09_LA_GB,GB,LA,2,53,Turnover,1,11,pass,11,3.5,38
2023,9,2023_09_MIA_KC,KC,MIA,1,75,Touchdown,7,75,pass,21,1,51
2023,9,2023_09_MIA_KC,MIA,KC,2,75,Punt,3,0,run,3,-1,51
2023,9,2023_09_MIN_ATL,ATL,MIN,1,75,Punt,7,22,run,2,3.5,38.5
2023,9,2023_09_MIN_ATL,MIN,ATL,2,75,Turnover,3,5,pass,0,-3.5,38.5
2023,9,2023_09_NYG_LV,NYG,LV,1,80,Punt,3,9,pass,0,-1,38.5
2023,9,2023_09_NYG_LV,LV,NYG,2,75,Field goal,13,47,pass,0,1,38.5
2023,9,2023_09_SEA_BAL,SEA,BAL,1,75,Punt,3,6,run,2,-6,44.5
2023,9,2023_09_SEA_BAL,BAL,SEA,2,75,Field goal,4,49,run,42,6,44.5
2023,9,2023_09_TB_HOU,HOU,TB,1,75,Turnover,3,9,pass,0,2.5,39.5
2023,9,2023_09_TB_HOU,TB,HOU,2,73,Field goal,6,42,pass,3,-2.5,39.5
2023,9,2023_09_TEN_PIT,PIT,TEN,1,78,Touchdown,10,78,run,4,3.5,37
2023,9,2023_09_TEN_PIT,TEN,PIT,2,75,Punt,3,2,run,2,-3.5,37
2023,9,2023_09_WAS_NE,WAS,NE,1,64,Punt,3,8,pass,4,-2.5,40.5
2023,9,2023_09_WAS_NE,NE,WAS,2,75,Field goal,11,51,pass,11,2.5,40.5
2023,10,2023_10_ATL_ARI,ARI,ATL,1,80,Punt,3,1,pass,0,-2,43.5
2023,10,2023_10_ATL_ARI,ATL,ARI,2,75,Punt,3,4,run,4,2,43.5
2023,10,2023_10_CAR_CHI,CHI,CAR,1,75,Punt,4,18,pass,16,3,38
2023,10,2023_10_CAR_CHI,CAR,CHI,2,75,Punt,3,1,pass,0,-3,38
2023,10,2023_10_CLE_BAL,CLE,BAL,1,75,Opp touchdown,2,4,run,4,-6,38.5
2023,10,2023_10_CLE_BAL,BAL,CLE,2,78,Touchdown,6,78,pass,7,6,38.5
2023,10,2023_10_DEN_BUF,BUF,DEN,1,75,Turnover,1,3,pass,3,7.5,47.5
2023,10,2023_10_DEN_BUF,DEN,BUF,2,75,Punt,3,-2,run,0,-7.5,47.5
2023,10,2023_10_DET_LAC,LAC,DET,1,75,Punt,3,4,run,1,-2.5,48.5
2023,10,2023_10_DET_LAC,DET,LAC,2,75,Punt,8,38,pass,0,2.5,48.5
2023,10,2023_10_GB_PIT,PIT,GB,1,75,Touchdown,9,75,run,5,3,38.5
2023,10,2023_10_GB_PIT,GB,PIT,2,44,Field goal,10,31,run,3,-3,38.5
2023,10,2023_10_HOU_CIN,CIN,HOU,1,60,Touchdown,10,60,run,2,5.5,46
2023,10,2023_10_HOU_CIN,HOU,CIN,2,75,Field goal,10,72,run,12,-5.5,46
2023,10,2023_10_IND_NE,NE,IND,1,80,Field goal,12,61,run,3,-1,42
2023,10,2023_10_IND_NE,IND,NE,2,75,Turnover,4,17,run,4,1,42
2023,10,2023_10_NO_MIN,MIN,NO,1,75,Field goal,7,53,pass,9,-3,41
2023,10,2023_10_NO_MIN,NO,MIN,2,75,Punt,3,9,run,7,3,41
2023,10,2023_10_NYG_DAL,DAL,NYG,1,75,Turnover on downs,10,74,pass,4,17.5,38.5
2023,10,2023_10_NYG_DAL,NYG,DAL,2,75,Punt,3,-8,pass,-8,-17.5,38.5
2023,10,2023_10_NYJ_LV,LV,NYJ,1,75,Punt,3,9,pass,0,-1,35.5
2023,10,2023_10_NYJ_LV,NYJ,LV,2,75,Punt,4,-6,pass,0,1,35.5
2023,10,2023_10_SF_JAX,JAX,SF,1,75,Punt,3,-1,pass,0,-3,44.5
2023,10,2023_10_SF_JAX,SF,JAX,2,75,Touchdown,2,75,pass,9,3,44.5
2023,10,2023_10_TEN_TB,TEN,TB,1,75,Field goal,11,55,pass,15,-2.5,39.5
2023,10,2023_10_TEN_TB,TB,TEN,2,75,Field goal,10,68,pass,4,2.5,39.5
2023,10,2023_10_WAS_SEA,WAS,SEA,1,65,Touchdown,4,65,pass,0,-6,44
2023,10,2023_10_WAS_SEA,SEA,WAS,2,75,Punt,3,6,run,3,6,44
2023,11,2023_11_ARI_HOU,ARI,HOU,1,75,Touchdown,3,75,pass,13,-5.5,48
2023,11,2023_11_ARI_HOU,HOU,ARI,2,75,Missed field goal,9,45,run,5,5.5,48
2023,11,2023_11_CHI_DET,CHI,DET,1,75,Touchdown,10,75,pass,0,-8,48
2023,11,2023_11_CHI_DET,DET,CHI,2,75,Punt,4,23,run,20,8,48
2023,11,2023_11_CIN_BAL,BAL,CIN,1,75,Touchdown,9,75,pass,14,4,46.5
2023,11,2023_11_CIN_BAL,CIN,BAL,2,75,Field goal,9,67,run,2,-4,46.5
2023,11,2023_11_DAL_CAR,DAL,CAR,1,75,Punt,3,7,pass,7,11,43
2023,11,2023_11_DAL_CAR,CAR,DAL,2,75,Punt,4,3,run,1,-11,43
2023,11,2023_11_LAC_GB,GB,LAC,1,92,Turnover on downs,7,41,pass,15,-3,44
2023,11,2023_11_LAC_GB,LAC,GB,2,78,Field goal,9,71,pass,9,3,44
2023,11,2023_11_LV_MIA,LV,MIA,1,75,Punt,4,11,pass,17,-14,44.5
2023,11,2023_11_LV_MIA,MIA,LV,2,75,Turnover,1,0,pass,0,14,44.5
2023,11,2023_11_MIN_DEN,MIN,DEN,1,75,Turnover,3,9,run,4,-2.5,43.5
2023,11,2023_11_MIN_DEN,DEN,MIN,2,75,Punt,4,-2,run,-1,2.5,43.5
2023,11,2023_11_NYG_WAS,NYG,WAS,1,75,Punt,6,19,run,-3,-7.5,39
2023,11,2023_11_NYG_WAS,NYG,WAS,2,34,Punt,3,-11,pass,-7,-7.5,39
2023,11,2023_11_NYJ_BUF,BUF,NYJ,1,21,Field goal,3,-9,run,3,8,39.5
2023,11,2023_11_NYJ_BUF,BUF,NYJ,2,75,Touchdown,8,75,run,-3,8,39.5
2023,11,2023_11_PHI_KC,KC,PHI,1,75,Punt,3,-5,pass,0,2.5,46
2023,11,2023_11_PHI_KC,PHI,KC,2,75,Punt,3,1,run,4,-2.5,46
2023,11,2023_11_PIT_CLE,CLE,PIT,1,75,Punt,8,31,run,4,2.5,34
2023,11,2023_11_PIT_CLE,PIT,CLE,2,75,Touchdown,2,75,run,1,-2.5,34
2023,11,2023_11_SEA_LA,LA,SEA,1,75,Punt,3,5,run,2,2.5,45
2023,11,2023_11_SEA_LA,SEA,LA,2,75,Punt,3,8,pass,0,-2.5,45
2023,11,2023_11_TB_SF,SF,TB,1,80,Punt,5,14,run,-1,13.5,41.5
2023,11,2023_11_TB_SF,TB,SF,2,77,Punt,5,19,run,7,-13.5,41.5
2023,11,2023_11_TEN_JAX,TEN,JAX,1,75,Punt,3,0,run,3,-6.5,40
2023,11,2023_11_TEN_JAX,JAX,TEN,2,73,Touchdown,9,73,run,9,6.5,40
2023,12,2023_12_BAL_LAC,LAC,BAL,1,75,Field goal,11,54,run,2,-3,49
2023,12,2023_12_BAL_LAC,BAL,LAC,2,75,Field goal,8,45,run,2,3,49
2023,12,2023_12_BUF_PHI,BUF,PHI,1,75,Punt,3,8,run,1,-2.5,49
2023,12,2023_12_BUF_PHI,PHI,BUF,2,75,Punt,3,-4,pass,-4,2.5,49
2023,12,2023_12_CAR_TEN,TEN,CAR,1,80,Punt,4,20,pass,19,3.5,36
2023,12,2023_12_CAR_TEN,CAR,TEN,2,67,Touchdown,11,67,run,4,-3.5,36
2023,12,2023_12_CHI_MIN,CHI,MIN,1,77,Missed field goal,13,47,pass,1,-3,43.5
2023,12,2023_12_CHI_MIN,MIN,CHI,2,75,Turnover on downs,5,30,run,21,3,43.5
2023,12,2023_12_CLE_DEN,CLE,DEN,1,75,Punt,3,3,run,3,-1.5,37.5
2023,12,2023_12_CLE_DEN,DEN,CLE,2,75,Punt,3,6,pass,2,1.5,37.5
2023,12,2023_12_GB_DET,GB,DET,1,75,Touchdown,5,75,pass,53,-8.5,47
2023,12,2023_12_GB_DET,DET,GB,2,72,Touchdown,7,72,run,23,8.5,47
2023,12,2023_12_JAX_HOU,HOU,JAX,1,75,Punt,4,22,pass,16,-1,48
