season,week,team,player,targets,receptions,airYards,carries,earlyTargets,earlyCarries,redLooks,tenLooks,weighted_targets,weighted_receptions,weighted_airYards,weighted_carries,weighted_earlyTargets,weighted_earlyCarries,weighted_redLooks,weighted_tenLooks,team_targets,team_receptions,team_airYards,team_carries,team_earlyTargets,team_earlyCarries,team_redLooks,team_tenLooks,teamWeighted_targets,teamWeighted_receptions,teamWeighted_airYards,teamWeighted_carries,teamWeighted_earlyTargets,teamWeighted_earlyCarries,teamWeighted_redLooks,teamWeighted_tenLooks
2015,1,KC,00-0030506,6,6,58,0,5,0,1,1,3.48,3.48,40.48,0,3.48,0,1,1,31,22,185,29,23,25,6,4,21.068,15.621,86.034,14.229,16.72,13.066,5.98,3.98
2015,1,KC,00-0030669,3,3,5,0,2,0,0,0,1,1,-3,0,1,0,0,0,31,22,185,29,23,25,6,4,21.068,15.621,86.034,14.229,16.72,13.066,5.98,3.98
2015,1,KC,00-0031060,2,1,8,1,1,1,0,0,0.51,0.162,3.157,1,0.162,1,0,0,31,22,185,29,23,25,6,4,21.068,15.621,86.034,14.229,16.72,13.066,5.98,3.98
2015,1,KC,00-0031951,1,0,19,0,1,0,0,0,0.343,0,6.519,0,0.343,0,0,0,31,22,185,29,23,25,6,4,21.068,15.621,86.034,14.229,16.72,13.066,5.98,3.98
2015,1,LA,00-0027006,3,2,33,0,1,0,0,0,2.609,1.609,27.142,0,1,0,0,0,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LA,00-0027061,6,5,71,0,5,0,0,0,5.427,4.609,64.977,0,4.609,0,0,0,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LA,00-0027985,2,2,34,0,1,0,0,0,1.219,1.219,20.721,0,0.609,0,0,0,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LA,00-0029567,0,0,0,4,0,3,1,1,0,0,0,4,0,3,1,1,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LA,00-0029626,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LA,00-0029795,7,4,4,16,5,15,2,0,6.219,4,-1.077,14.695,4.219,14.086,2,0,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LA,00-0030525,5,2,69,4,3,4,2,0,4.219,1.609,60.799,3.845,2.609,3.845,2,0,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LA,00-0030532,4,3,48,0,3,0,0,0,3.609,3,46.047,0,2.609,0,0,0,27,18,259,26,18,24,5,1,23.302,16.047,218.609,24.54,15.657,22.93,5,1
2015,1,LAC,00-0022414,2,1,37,0,2,0,1,1,2,1,37,0,2,0,1,1,41,34,153,29,31,29,15,3,40.414,33.414,147.001,27.454,30.414,27.454,14.331,2.654
2015,1,LAC,00-0026019,6,3,-9,13,3,13,8,2,6,3,-9,12.018,3,12.018,7.331,1.654,41,34,153,29,31,29,15,3,40.414,33.414,147.001,27.454,30.414,27.454,14.331,2.654
2015,1,LAC,00-0026364,6,6,7,0,3,0,2,0,6,6,7,0,3,0,2,0,41,34,153,29,31,29,15,3,40.414,33.414,147.001,27.454,30.414,27.454,14.331,2.654
2015,1,LAC,00-0029275,6,5,40,0,6,0,2,0,5.698,4.698,39.397,0,5.698,0,2,0,41,34,153,29,31,29,15,3,40.414,33.414,147.001,27.454,30.414,27.454,14.331,2.654
2015,1,LAC,00-0030279,17,15,98,0,13,0,2,0,16.716,14.716,92.604,0,12.716,0,2,0,41,34,153,29,31,29,15,3,40.414,33.414,147.001,27.454,30.414,27.454,14.331,2.654
2015,1,LAC,00-0031277,1,1,-5,2,1,2,0,0,1,1,-5,1.435,1,1.435,0,0,41,34,153,29,31,29,15,3,40.414,33.414,147.001,27.454,30.414,27.454,14.331,2.654
2015,1,LAC,00-0032144,3,3,-15,14,3,14,0,0,3,3,-15,14,3,14,0,0,41,34,153,29,31,29,15,3,40.414,33.414,147.001,27.454,30.414,27.454,14.331,2.654
2015,1,LV,00-0026393,4,3,21,0,4,0,2,1,1,0,5,0,1,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0026986,8,5,67,0,5,0,1,0,2,1,23,0,0,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0028063,1,1,-4,3,0,3,0,0,0,0,0,2,0,2,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0029129,2,1,7,0,1,0,2,1,0,0,0,0,0,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0029492,3,3,6,1,3,1,0,0,0,0,0,0,0,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0030513,7,7,9,11,5,9,0,0,4,4,2,8.676,2,7.006,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0030514,2,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0031166,6,3,29,0,3,0,0,0,0.678,0,-1.356,0,0.678,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0031280,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0031544,9,5,50,0,7,0,0,0,5,2,25,0,4,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,LV,00-0032256,2,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,44,30,223,16,31,13,5,2,12.678,7,53.644,11.676,7.678,9.006,0,0
2015,1,MIA,00-0024267,3,3,27,0,2,0,0,0,3,3,27,0,2,0,0,0,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0028040,7,4,95,0,6,0,2,0,7,4,95,0,6,0,2,0,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0029580,6,4,50,0,4,0,1,1,5.425,3.784,43.39,0,4,0,1,1,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0029615,1,1,-4,13,1,11,0,0,0.609,0.609,-2.438,10.898,0.609,9.289,0,0,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0029701,0,0,0,2,0,2,1,1,0,0,0,2,0,2,1,1,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0030085,3,1,43,0,2,0,1,0,3,1,43,0,2,0,1,0,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0030422,1,0,21,0,1,0,0,0,1,0,21,0,1,0,0,0,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0030874,1,1,1,1,0,0,2,0,1,1,1,1,0,0,2,0,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIA,00-0031382,12,8,42,1,9,1,4,3,11.66,8,35.878,1,8.66,1,4,3,34,22,275,17,25,14,11,5,32.694,21.393,263.829,14.898,24.269,12.289,11,5
2015,1,MIN,00-0025394,3,3,-6,10,2,10,0,0,3,3,-6,9.981,2,9.981,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0026901,7,6,104,0,7,0,0,0,6.833,5.833,103.368,0,6.833,0,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0027981,7,5,64,0,6,0,0,0,4,3,33,0,3,0,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0028198,2,2,4,1,1,1,0,0,0,0,0,1,0,1,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0029572,4,1,70,0,2,0,1,0,3.871,1,67.545,0,2,0,0.871,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0029587,2,1,1,0,1,0,0,0,2,1,1,0,1,0,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0030113,3,2,41,0,3,0,0,0,1.966,0.966,38.414,0,1.966,0,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0030578,1,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0031237,0,0,0,3,0,1,0,0,0,0,0,2.92,0,0.92,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,MIN,00-0031376,2,2,-4,3,2,3,0,0,1,1,-2,3,1,3,0,0,31,23,272,17,25,15,1,0,22.669,15.798,235.327,16.901,17.798,14.901,0.871,0
2015,1,NE,00-0019596,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NE,00-0025516,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NE,00-0026035,3,2,41,0,3,0,0,0,3,2,41,0,3,0,0,0,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NE,00-0027150,12,11,88,1,10,0,1,1,11,10,81,1,9,0,1,1,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NE,00-0027656,8,5,76,0,7,0,4,3,7,5,53,0,6,0,4,3,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NE,00-0028087,5,4,12,15,3,15,2,0,4,4,15,11,3,11,2,0,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NE,00-0029239,2,1,13,5,1,5,2,2,1,1,7,4,1,4,2,2,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NE,00-0030540,1,1,5,0,1,0,0,0,1,1,5,0,1,0,0,0,32,25,235,23,26,20,11,7,28,24,202,18,24,15,11,7
2015,1,NO,00-0020531,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0022943,5,3,11,0,3,0,0,0,5,3,11,0,3,0,0,0,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0024466,7,3,68,0,5,0,0,0,7,3,68,0,5,0,0,0,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0027966,9,8,-11,9,4,9,4,0,7.567,6.567,-3.828,8.779,3,8.779,3.499,0,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0029729,3,2,-2,1,2,0,2,1,3,2,-2,1,2,0,2,1,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0030348,6,5,-7,8,5,8,1,1,6,5,-7,8,5,8,1,1,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0030663,3,1,20,0,3,0,0,0,1.888,1,16.337,0,1.888,0,0,0,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0030801,7,4,98,0,5,0,1,0,4.884,2.884,45.418,0,3.884,0,1,0,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NO,00-0031236,8,4,56,1,4,1,1,0,7,4,53,1,4,1,1,0,48,30,233,20,31,18,9,2,42.338,27.451,180.926,19.779,27.771,17.779,8.499,2
2015,1,NYG,00-0022803,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0023752,4,3,12,0,4,0,0,0,4,3,12,0,4,0,0,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0027155,1,0,-5,13,1,13,4,3,1,0,-5,13,1,13,4,3,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0027450,6,2,54,0,1,0,1,0,6,2,54,0,1,0,1,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0027994,5,4,3,3,3,2,0,0,5,4,3,3,3,2,0,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0028114,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0028838,4,3,19,0,3,0,1,0,4,3,19,0,3,0,1,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0029262,5,3,42,0,4,0,0,0,5,3,42,0,4,0,0,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0031055,0,0,0,6,0,6,2,0,0,0,0,6,0,6,2,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYG,00-0031235,8,5,64,0,6,0,2,0,8,5,64,0,6,0,2,0,33,20,189,24,22,22,10,3,33,20,189,24,22,22,10,3
2015,1,NYJ,00-0023682,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,NYJ,00-0024334,9,6,102,0,5,0,2,1,8.94,5.94,101.396,0,5,0,2,1,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,NYJ,00-0026298,1,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,NYJ,00-0027531,1,1,-2,20,1,19,8,6,1,1,-2,15.38,1,14.38,4.57,4.161,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,NYJ,00-0027690,3,2,76,0,2,0,1,0,3,2,76,0,2,0,1,0,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,NYJ,00-0028064,4,2,10,12,2,10,3,0,2.778,2,11.45,5.381,2,4.381,1.586,0,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,NYJ,00-0028905,6,4,66,0,5,0,0,0,4.958,3.958,58.167,0,3.958,0,0,0,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,NYJ,00-0030112,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,24,15,254,35,16,30,15,7,21.676,14.898,247.013,22.762,14.958,18.762,9.156,5.161
2015,1,PHI,00-0023564,9,7,36,5,7,4,0,0,8.641,7,35.641,4.265,6.641,3.265,0,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0023921,3,2,41,0,3,0,0,0,3,2,41,0,3,0,0,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0025549,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0027758,4,3,18,0,3,0,0,0,4,3,18,0,3,0,0,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0027864,4,3,15,3,3,2,1,1,4,3,15,3,3,2,1,1,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0028009,5,4,-11,8,5,8,5,4,4.581,4,-9.324,7.579,4.581,7.579,4.16,3.16,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0030061,8,3,86,0,5,0,1,0,7.632,3,82.687,0,4.632,0,1,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0030990,3,2,2,0,3,0,0,0,3,2,2,0,3,0,0,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0031299,13,10,80,0,10,0,2,0,13,10,80,0,10,0,2,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PHI,00-0031549,2,1,14,0,1,0,0,0,2,1,14,0,1,0,0,0,52,36,281,16,41,14,9,5,50.854,36,279.004,14.843,39.854,12.843,8.16,4.16
2015,1,PIT,00-0023465,11,8,74,0,8,0,3,2,7.492,5.685,42.216,0,5.492,0,2.55,1.653,39,26,445,25,23,23,14,9,22.049,15.672,218.182,19.095,11.58,18.088,8.308,5.801
2015,1,PIT,00-0024242,1,1,0,21,1,20,6,3,0.917,0.917,0,16.755,0.917,16.007,3.539,1.93,39,26,445,25,23,23,14,9,22.049,15.672,218.182,19.095,11.58,18.088,8.308,5.801
2015,1,PIT,00-0026983,7,4,120,0,4,0,0,0,3.69,1.904,72.104,0,0.894,0,0,0,39,26,445,25,23,23,14,9,22.049,15.672,218.182,19.095,11.58,18.088,8.308,5.801
2015,1,PIT,00-0027793,11,9,109,0,6,0,1,0,7.233,6.233,59.694,0,3.343,0,0,0,39,26,445,25,23,23,14,9,22.049,15.672,218.182,19.095,11.58,18.088,8.308,5.801
2015,1,PIT,00-0028841,0,0,0,4,0,3,3,3,0,0,0,2.34,0,2.082,1.34,1.34,39,26,445,25,23,23,14,9,22.049,15.672,218.182,19.095,11.58,18.088,8.308,5.801
2015,1,PIT,00-0030460,8,3,127,0,4,0,1,1,2.718,0.934,44.168,0,0.934,0,0.878,0.878,39,26,445,25,23,23,14,9,22.049,15.672,218.182,19.095,11.58,18.088,8.308,5.801
2015,1,PIT,00-0031816,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,445,25,23,23,14,9,22.049,15.672,218.182,19.095,11.58,18.088,8.308,5.801
2015,1,SEA,00-0024204,1,1,7,3,1,2,1,0,1,1,7,3,1,2,1,0,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0025399,7,5,4,19,5,11,4,3,6.681,4.681,4,18.401,4.681,10.651,3.681,3,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0027696,8,6,58,0,6,0,4,3,6.317,5.066,43.104,0,4.721,0,2.847,2.195,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0028434,9,7,22,0,7,0,0,0,8.681,6.802,21.914,0,6.802,0,0,0,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0028702,1,1,4,0,1,0,0,0,1,1,4,0,1,0,0,0,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0029068,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0029159,10,8,65,0,9,0,3,0,9.9,7.9,65.3,0,8.9,0,3,0,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0029263,0,0,0,7,0,5,2,1,0,0,0,6.647,0,5,1.647,1,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0030089,1,0,7,0,1,0,1,1,0.606,0,4.239,0,0.606,0,0.606,0.606,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0031897,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SEA,00-0032211,4,4,8,0,4,0,0,0,4,4,8,0,4,0,0,0,41,32,175,32,34,20,15,8,38.185,30.449,157.558,31.048,31.709,19.651,12.781,6.801
2015,1,SF,00-0022084,5,4,29,0,3,0,1,0,5,4,29,0,3,0,1,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0024217,1,0,10,2,0,1,1,1,1,0,10,2,0,1,1,1,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0024221,6,3,88,0,5,0,1,0,6,3,88,0,5,0,1,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0027974,0,0,0,5,0,3,0,0,0,0,0,5,0,3,0,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0027996,3,1,40,0,3,0,1,0,2,1,40,0,2,0,0,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0028903,4,3,42,0,4,0,0,0,4,3,42,0,4,0,0,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0030450,1,0,15,0,0,0,0,0,1,0,15,0,0,0,0,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0030470,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0031045,2,2,-6,26,0,26,6,1,1,1,2,21,0,21,4,1,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0031326,2,2,-4,0,2,0,0,0,2,2,-4,0,2,0,0,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,SF,00-0031493,1,1,-7,4,0,4,0,0,1,1,-7,4,0,4,0,0,26,17,208,37,18,34,10,2,24,16,216,32,17,29,7,2
2015,1,TB,00-0023496,11,4,132,0,9,0,4,3,2.718,1.046,44.158,0,2.048,0,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0027089,3,0,35,0,2,0,1,1,0.35,0,4.904,0,0.35,0,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0029384,1,1,2,3,1,3,2,1,0,0,0,0,0,0,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0029613,1,1,0,11,1,10,2,2,0.621,0.621,0,8.421,0.621,7.421,1.254,1.254,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0029619,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0030147,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0031390,5,2,-1,5,3,3,1,0,0.348,0,-2.091,0,0,0,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0031418,7,5,68,0,2,0,1,1,1.25,1.25,16.492,0,0.64,0,0.609,0.609,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0031503,0,0,0,6,0,3,0,0,0,0,0,4.677,0,2.015,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TB,00-0032009,4,2,17,0,2,0,0,0,1,0,-1,0,0,0,0,0,33,16,259,26,21,20,11,8,6.287,2.916,62.463,13.098,3.659,9.436,1.864,1.864
2015,1,TEN,00-0024268,1,1,2,0,1,0,1,0,0.328,0.328,0.656,0,0.328,0,0.328,0,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0024389,3,3,32,0,1,0,1,1,1.295,1.295,14.295,0,0,0,0.295,0.295,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0026224,2,2,21,0,1,0,1,1,1.961,1.961,20.843,0,1,0,0.961,0.961,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0027651,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0029708,4,4,40,0,3,0,0,0,2.994,2.994,26.949,0,2,0,0,0,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0030521,2,1,8,0,2,0,0,0,2,1,8,0,2,0,0,0,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0031375,0,0,0,13,0,11,3,3,0,0,0,4.937,0,4.937,1.607,1.607,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0031413,3,2,2,12,3,11,2,1,2,1,6,5,2,4,1,0,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,TEN,00-0032268,0,0,0,2,0,2,1,1,0,0,0,1.316,0,1.316,0.971,0.971,15,13,105,29,11,26,9,7,10.578,8.578,76.742,12.253,7.328,11.253,5.161,3.833
2015,1,WAS,00-0026189,1,0,47,0,1,0,0,0,1,0,47,0,1,0,0,0,31,21,300,36,21,31,7,4,28.458,19.812,265.646,34.768,19.338,29.768,6.219,4
2015,1,WAS,00-0026345,8,6,120,0,5,0,0,0,7.12,5.609,100.536,0,4.219,0,0,0,31,21,300,36,21,31,7,4,28.458,19.812,265.646,34.768,19.338,29.768,6.219,4
2015,1,WAS,00-0026852,1,1,-8,0,1,0,0,0,1,1,-8,0,1,0,0,0,31,21,300,36,21,31,7,4,28.458,19.812,265.646,34.768,19.338,29.768,6.219,4
2015,1,WAS,00-0027691,4,3,34,0,4,0,0,0,3.609,2.609,30.095,0,3.609,0,0,0,31,21,300,36,21,31,7,4,28.458,19.812,265.646,34.768,19.338,29.768,6.219,4
